#TimeStamp;Bot;Pod;OutputStation
93.46;5;148;0
103.82;0;118;0
123.55;2;74;0
133.64;2;74;0
143.65;2;74;0
153.54;2;74;0
183.42;3;112;1
193.4;3;112;1
203.48;0;63;1
235.5;4;58;0
245.51;4;58;0
255.5;4;58;0
265.29;5;116;0
384.97;5;14;0
400.94;1;49;0
405.52;4;21;1
411.02;1;49;0
415.85;0;2;1
421.1;1;49;0
425.56;3;17;1
