#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;38.36;0.09;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
59.92;40.11;0.36;PP/0.04,TA/0.08,IS/0.01,PS/0,RB/0,OB/0.02,RP/0
119.7;40.38;0.43;PP/0.04,TA/0.08,IS/0.03,PS/0,RB/0,OB/0.03,RP/0
179.98;40.8;0.53;PP/0.05,TA/0.08,IS/0.07,PS/0,RB/0.01,OB/0.06,RP/0
239.88;41.09;0.65;PP/0.05,TA/0.08,IS/0.13,PS/0,RB/0.01,OB/0.09,RP/0
299.68;41.26;0.83;PP/0.06,TA/0.1,IS/0.22,PS/0,RB/0.01,OB/0.12,RP/0
360;41.53;1.02;PP/0.06,TA/0.11,IS/0.33,PS/0,RB/0.01,OB/0.15,RP/0
419.96;41.8;1.19;PP/0.06,TA/0.11,IS/0.44,PS/0,RB/0.01,OB/0.19,RP/0
479.9;41.8;1.23;PP/0.07,TA/0.11,IS/0.47,PS/0,RB/0.01,OB/0.19,RP/0
539.61;41.89;1.3;PP/0.08,TA/0.12,IS/0.5,PS/0,RB/0.01,OB/0.19,RP/0
599.95;41.89;1.35;PP/0.08,TA/0.12,IS/0.52,PS/0,RB/0.01,OB/0.19,RP/0
659.94;41.97;1.38;PP/0.09,TA/0.12,IS/0.54,PS/0,RB/0.01,OB/0.19,RP/0
719.83;41.97;1.42;PP/0.09,TA/0.12,IS/0.56,PS/0,RB/0.01,OB/0.2,RP/0
779.92;41.97;1.46;PP/0.1,TA/0.12,IS/0.58,PS/0,RB/0.01,OB/0.2,RP/0
839.93;42.15;1.51;PP/0.11,TA/0.12,IS/0.62,PS/0,RB/0.01,OB/0.2,RP/0
899.98;42.26;1.57;PP/0.12,TA/0.13,IS/0.64,PS/0,RB/0.01,OB/0.21,RP/0
959.85;42;1.61;PP/0.12,TA/0.13,IS/0.66,PS/0,RB/0.01,OB/0.21,RP/0
1019.96;42;1.67;PP/0.13,TA/0.14,IS/0.68,PS/0,RB/0.01,OB/0.21,RP/0
1079.63;42;1.71;PP/0.14,TA/0.14,IS/0.7,PS/0,RB/0.01,OB/0.21,RP/0
1139.7;42.11;1.75;PP/0.14,TA/0.14,IS/0.73,PS/0,RB/0.01,OB/0.21,RP/0
1199.78;42.11;1.78;PP/0.14,TA/0.14,IS/0.74,PS/0,RB/0.01,OB/0.21,RP/0
1259.78;42.2;1.82;PP/0.15,TA/0.14,IS/0.77,PS/0,RB/0.01,OB/0.22,RP/0
1319.92;42.31;1.87;PP/0.15,TA/0.15,IS/0.79,PS/0,RB/0.01,OB/0.22,RP/0
1379.88;42.13;1.93;PP/0.16,TA/0.16,IS/0.82,PS/0,RB/0.01,OB/0.22,RP/0
1439.96;42.13;1.98;PP/0.16,TA/0.16,IS/0.85,PS/0,RB/0.01,OB/0.22,RP/0
1499.84;42.13;2.03;PP/0.17,TA/0.16,IS/0.87,PS/0,RB/0.01,OB/0.23,RP/0
