#FromID;FromX;FromY;FromIsStorage;FromIsIStation;FromIsOStation;FromIsElevator;ToID;ToX;ToY;ToIsStorage;ToIsIStation;ToIsOStation;ToIsElevator;Count;TravelTimeAvg;TravelTimeVar;TravelTimeMin;TravelTimeMax
12;45.50;3.50;False;False;True;False;28;45.50;9.50;False;False;True;False;807;43.9240980102611;683.937919687785;18.9022222222175;172.576111111102
12;45.50;3.50;False;False;True;False;140;11.50;1.50;True;False;False;False;1;29.0555555555557;0;29.0555555555557;29.0555555555557
12;45.50;3.50;False;False;True;False;143;14.50;1.50;True;False;False;False;1;39.9822222222219;0;39.9822222222219;39.9822222222219
12;45.50;3.50;False;False;True;False;151;22.50;1.50;True;False;False;False;1;32.2644444444486;0;32.2644444444486;32.2644444444486
12;45.50;3.50;False;False;True;False;153;24.50;1.50;True;False;False;False;1;33.9357287526436;0;33.9357287526436;33.9357287526436
12;45.50;3.50;False;False;True;False;155;26.50;1.50;True;False;False;False;1;32.6384271247498;0;32.6384271247498;32.6384271247498
12;45.50;3.50;False;False;True;False;157;28.50;1.50;True;False;False;False;1;33.9306493469594;0;33.9306493469594;33.9306493469594
12;45.50;3.50;False;False;True;False;161;32.50;1.50;True;False;False;False;1;23.9372222222173;0;23.9372222222173;23.9372222222173
12;45.50;3.50;False;False;True;False;162;33.50;1.50;True;False;False;False;1;15.9305555555547;0;15.9305555555547;15.9305555555547
12;45.50;3.50;False;False;True;False;166;13.50;2.50;True;False;False;False;1;25.9255555555551;0;25.9255555555551;25.9255555555551
12;45.50;3.50;False;False;True;False;171;18.50;2.50;True;False;False;False;1;23.7399999999998;0;23.7399999999998;23.7399999999998
12;45.50;3.50;False;False;True;False;172;19.50;2.50;True;False;False;False;1;23.8994444444461;0;23.8994444444461;23.8994444444461
12;45.50;3.50;False;False;True;False;175;22.50;2.50;True;False;False;False;2;20.4968073537775;0.00414207624391482;20.4512986939208;20.5423160136343
12;45.50;3.50;False;False;True;False;177;24.50;2.50;True;False;False;False;1;19.5455555555509;0;19.5455555555509;19.5455555555509
12;45.50;3.50;False;False;True;False;217;16.50;4.50;True;False;False;False;1;28.1355555555547;0;28.1355555555547;28.1355555555547
12;45.50;3.50;False;False;True;False;220;19.50;4.50;True;False;False;False;1;22.4150937914146;0;22.4150937914146;22.4150937914146
12;45.50;3.50;False;False;True;False;222;21.50;4.50;True;False;False;False;2;21.1455555555563;0.00845000000001419;21.0805555555562;21.2105555555563
12;45.50;3.50;False;False;True;False;229;28.50;4.50;True;False;False;False;2;16.496944444443;0.00190138888879429;16.4661111111104;16.5277777777756
12;45.50;3.50;False;False;True;False;232;31.50;4.50;True;False;False;False;1;14.2638888889051;0;14.2638888889051;14.2638888889051
12;45.50;3.50;False;False;True;False;233;32.50;4.50;True;False;False;False;1;14.4926624076888;0;14.4926624076888;14.4926624076888
12;45.50;3.50;False;False;True;False;234;33.50;4.50;True;False;False;False;1;12.827777777778;0;12.827777777778;12.827777777778
12;45.50;3.50;False;False;True;False;237;12.50;5.50;True;False;False;False;1;27.5345382358655;0;27.5345382358655;27.5345382358655
12;45.50;3.50;False;False;True;False;243;18.50;5.50;True;False;False;False;1;28.3366666666661;0;28.3366666666661;28.3366666666661
12;45.50;3.50;False;False;True;False;249;24.50;5.50;True;False;False;False;1;21.8899999999921;0;21.8899999999921;21.8899999999921
12;45.50;3.50;False;False;True;False;251;26.50;5.50;True;False;False;False;1;22.3783333333367;0;22.3783333333367;22.3783333333367
12;45.50;3.50;False;False;True;False;252;27.50;5.50;True;False;False;False;1;26.6905555555459;0;26.6905555555459;26.6905555555459
12;45.50;3.50;False;False;True;False;257;32.50;5.50;True;False;False;False;1;15.6564790838474;0;15.6564790838474;15.6564790838474
12;45.50;3.50;False;False;True;False;286;13.50;7.50;True;False;False;False;1;47.7828715691903;0;47.7828715691903;47.7828715691903
12;45.50;3.50;False;False;True;False;300;27.50;7.50;True;False;False;False;1;32.6572222222167;0;32.6572222222167;32.6572222222167
12;45.50;3.50;False;False;True;False;304;31.50;7.50;True;False;False;False;2;27.8282864376288;0.0261735983159817;27.7138888888876;27.94268398637
12;45.50;3.50;False;False;True;False;308;11.50;8.50;True;False;False;False;1;39.2877777777783;0;39.2877777777783;39.2877777777783
