#TimeStamp;Bot;Pod;OutputStation
63.57;4;131;0
73.5;4;131;0
77.94;2;57;1
83.48;4;131;0
87.72;2;57;1
93.33;5;3;0
97.92;2;57;1
103.45;5;3;0
107.97;0;168;1
113.4;1;135;0
118.01;0;168;1
123.62;1;135;0
127.78;4;131;1
133.65;3;136;0
146.71;0;168;0
148.34;1;135;1
156.77;4;131;0
158.27;1;135;1
168.22;1;135;1
178.63;3;136;1
188.64;3;136;1
193.36;2;4;0
198.43;3;136;1
203.41;2;4;0
208.55;3;136;1
213.22;2;4;0
218.52;0;168;1
223.41;2;4;0
228.61;0;168;1
233.56;1;135;0
238.62;0;168;1
243.57;3;136;0
248.64;5;35;1
253.25;3;136;0
258.67;4;131;1
268.55;4;131;1
271.9;5;35;0
278.52;2;4;1
282.01;5;35;0
288.3;1;135;1
298.56;1;135;1
304.27;2;4;0
308.71;1;135;1
318.96;1;135;1
328.89;5;35;1
338.87;5;35;1
343.26;1;135;0
348.98;0;149;1
358.77;2;4;1
365.38;5;35;0
368.83;3;137;1
375.62;5;35;0
378.87;3;137;1
385.74;5;35;0
388.81;3;137;1
395.6;5;35;0
398.83;1;135;1
405.72;2;4;0
408.83;4;22;1
420.67;5;35;1
421.91;1;135;0
431;0;74;1
436.26;4;22;0
446.01;4;22;0
446.41;1;135;1
456.18;5;35;0
458.72;3;73;1
466.27;5;35;0
470.97;4;22;1
476.02;0;74;0
481.19;4;22;1
486.14;0;74;0
493.02;5;35;1
496.43;0;74;0
502.97;5;35;1
506.64;1;135;0
516.85;1;135;0
520;0;74;1
526.48;1;135;0
530.36;0;74;1
536.77;3;73;0
546.78;2;153;0
552.5;1;135;1
556.91;4;22;0
562.54;3;73;1
567.11;5;35;0
575.67;2;153;1
577.32;0;74;0
585.63;4;22;1
587.28;0;74;0
595.66;4;22;1
597.12;0;74;0
605.71;5;35;1
607.33;1;135;0
617.48;3;73;0
627.71;2;153;0
631.41;1;135;1
637.9;2;153;0
642.16;3;73;1
648.02;4;22;0
652.14;3;73;1
658.01;4;22;0
666.49;2;153;1
668.02;4;22;0
676.76;2;153;1
678.32;4;22;0
688.45;5;35;0
698.29;1;135;0
708.54;0;143;0
718.89;2;153;0
722.38;1;135;1
