Ident;X;Y;Transfers;InjectedTransfers;PodsHandled;PodHandlingTimeAvg;PodHandlingTimeVar;PodHandlingTimeMin;PodHandlingTimeMax;PileOn;IdleTime;UpTime
InputStation0;0.50;6.50;0;0;0;0;0;0;0;0;7200;0
OutputStation0;45.50;3.50;172;0;94;19.8232036126368;137.986017978973;10.0444444444445;71.3471284308093;1.82978723404255;5513.13287431557;7200
OutputStation1;45.50;9.50;176;0;91;20.8551375668178;154.594782938812;10.0444444444445;62.8288888888887;1.93406593406593;5472.01296590023;7200
