#TimeStamp;OutputStation;TurnoverTime;ThroughputTime;Lateness;TimeQueueing;DistanceTraveled
178.46;1;140.33;140.33;-Infinity;140.33;140.33
291.85;0;285.83;285.83;-Infinity;285.83;285.83
308.41;1;283.48;283.48;-Infinity;283.48;283.48
318.88;1;300.74;300.74;-Infinity;300.74;300.74
456.58;1;370.98;277.95;-Infinity;370.98;370.98
468.72;1;387.86;387.86;-Infinity;387.86;387.86
481.02;1;432.55;432.52;-Infinity;432.55;432.55
496.38;0;489.64;489.64;-Infinity;489.64;489.64
516.63;0;459.23;459.23;-Infinity;459.23;459.23
556.87;0;476.91;476.91;-Infinity;476.91;476.91
562.34;1;545.86;545.86;-Infinity;545.86;545.86
567.01;0;532.09;532.09;-Infinity;532.09;532.09
572.74;1;538.45;538.45;-Infinity;538.45;538.45
617.44;0;599.97;599.97;-Infinity;599.97;599.97
637.67;0;603.54;603.54;-Infinity;603.54;603.54
662.18;1;655.98;655.98;-Infinity;655.98;655.98
676.72;1;599.66;599.66;-Infinity;599.66;599.66
677.96;0;649.96;649.96;-Infinity;649.96;649.96
686.79;1;597.79;378.08;-Infinity;597.79;597.79
708.34;0;666.98;666.98;-Infinity;666.98;666.98
738.76;0;651.08;446.54;-Infinity;651.08;651.08
743.35;1;653.7;424.39;-Infinity;653.7;653.70
749.05;0;681.68;681.68;-Infinity;681.68;681.68
759.02;0;736.22;736.22;-Infinity;736.22;736.22
769.32;0;728.55;728.55;-Infinity;728.55;728.55
773.4;1;714.18;714.18;-Infinity;714.18;714.18
802.21;1;708.49;333.44;-Infinity;708.49;708.49
879.76;0;702.21;110.33;-Infinity;702.21;702.21
889.78;0;784.99;332.87;-Infinity;784.99;784.99
907.21;1;874.76;874.76;-Infinity;874.76;874.76
920;0;742.71;160.86;-Infinity;742.71;742.71
927.8;1;791.68;265.5;-Infinity;791.68;791.68
974.25;1;882.43;517.62;-Infinity;882.43;882.43
1020.48;0;828.15;140.58;-Infinity;828.15;828.15
1034.59;1;993.57;993.57;-Infinity;993.57;993.57
1040.88;0;880.29;332.35;-Infinity;880.29;880.29
1044.89;1;862.99;271.38;-Infinity;862.99;862.99
1051.11;0;889.91;312.15;-Infinity;889.91;889.91
1071.32;0;904.92;322.22;-Infinity;904.92;904.92
1085.05;1;892.84;282.56;-Infinity;892.84;892.84
1101.32;0;996.74;584.47;-Infinity;996.74;996.74
1111.58;0;899.45;191.22;-Infinity;899.45;899.45
1132.11;0;986.77;453.78;-Infinity;986.77;986.77
1142.48;0;1016.64;524.99;-Infinity;1016.64;1016.64
1145.38;1;928.12;170.81;-Infinity;928.12;928.12
1165.47;1;1059.87;602.93;-Infinity;1059.87;1059.87
1172.38;0;1037.42;534.48;-Infinity;1037.42;1037.42
1205.64;1;989.15;277.79;-Infinity;989.15;989.15
1223.08;0;1030.14;333.08;-Infinity;1030.14;1030.14
1247.92;1;1026.16;202.87;-Infinity;1026.16;1026.16
1308.63;1;1212.16;827.44;-Infinity;1212.16;1212.16
1311.72;0;1214.22;815.29;-Infinity;1214.22;1214.22
1365.88;1;1201.03;622.44;-Infinity;1201.03;1201.03
1375.57;1;1253.85;802.65;-Infinity;1253.85;1253.85
1395.81;1;1140.68;230.1;-Infinity;1140.68;1140.68
1401.48;0;1168.96;289.65;-Infinity;1168.96;1168.96
1456.41;1;1238.55;421.78;-Infinity;1238.55;1238.55
1495.19;0;1230.91;272.06;-Infinity;1230.91;1230.91
1522.7;0;1301.55;481.49;-Infinity;1301.55;1301.55
1536.47;1;1292.9;390.88;-Infinity;1292.9;1292.90
1546.74;1;1391.21;859.56;-Infinity;1391.21;1391.21
1567.29;1;1279.8;201.36;-Infinity;1279.8;1279.80
1581.29;0;1342.43;438.62;-Infinity;1342.43;1342.43
1607.35;1;1379.45;522.1;-Infinity;1379.45;1379.45
1627.48;1;1295.67;90.96;-Infinity;1295.67;1295.67
1657.84;1;1385.94;409.79;-Infinity;1385.94;1385.94
1668.2;1;1463.87;760.84;-Infinity;1463.87;1463.87
1670.39;0;1561.01;1103.27;-Infinity;1561.01;1561.01
1678.44;1;1330.08;111.08;-Infinity;1330.08;1330.08
1689.05;1;1372.66;292.9;-Infinity;1372.66;1372.66
1733.82;0;1474.1;561.11;-Infinity;1474.1;1474.10
1805.77;0;1436.32;134.98;-Infinity;1436.32;1436.32
1816.41;0;1456.37;235.04;-Infinity;1456.37;1456.37
1819.17;1;1542.98;510.39;-Infinity;1542.98;1542.98
1829.55;1;1482.13;282.61;-Infinity;1482.13;1482.13
1856.77;0;1477.94;50.7;-Infinity;1477.94;1477.94
1859.93;1;1485.38;170.73;-Infinity;1485.38;1485.38
1889.85;1;1518.57;211.07;-Infinity;1518.57;1518.57
1907.23;0;1522.51;90.73;-Infinity;1522.51;1522.51
1922.23;1;1599.99;465.78;-Infinity;1599.99;1599.99
1943.19;1;1557.87;123.93;-Infinity;1557.87;1557.87
1963.75;1;1602.52;356.34;-Infinity;1602.52;1602.52
1983.62;1;1721.37;777.83;-Infinity;1721.37;1721.37
1993.86;1;1849.71;1317.1;-Infinity;1849.71;1849.71
2002.4;0;1681.59;600.51;-Infinity;1681.59;1681.59
2003.88;1;1687.72;627.91;-Infinity;1687.72;1687.72
