#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
0;0;0;0;2;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0
59.96;0;0;0;2;0/59.96;0/59.96,1/59.96;0/0;0/59.96,1/59.96;0/0;0/35,1/31;0/0;0/39,1/33;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0
119.99;0;3;0;2;0/119.99;0/64.57,1/78.39;0/0;0/119.99,1/119.99;0/0;0/40,1/33;0/0;0/42,1/34;0/0;0/0,1/0;0/0;0/2,1/1;0/0;0/6,1/5
179.59;0;9;0;2;0/179.59;0/80.88,1/90.33;0/0;0/179.59,1/179.59;0/0;0/36,1/30;0/0;0/38,1/33;0/0;0/0,1/0;0/0;0/5,1/4;0/0;0/10,1/10
239.74;0;12;0;2;0/239.74;0/95.65,1/91.09;0/0;0/239.74,1/239.74;0/0;0/32,1/23;0/0;0/33,1/27;0/0;0/0,1/0;0/0;0/7,1/5;0/0;0/15,1/16
299.72;0;18;0;2;0/299.72;0/112.82,1/92.12;0/0;0/299.72,1/299.72;0/0;0/32,1/18;0/0;0/33,1/21;0/0;0/0,1/0;0/0;0/9,1/9;0/0;0/19,1/22
359.82;0;23;0;2;0/359.82;0/153.25,1/93.37;0/0;0/359.82,1/359.82;0/0;0/30,1/22;0/0;0/31,1/25;0/0;0/0,1/0;0/0;0/11,1/12;0/0;0/21,1/28
419.68;0;28;0;2;0/419.68;0/163.95,1/95.08;0/0;0/419.68,1/419.68;0/0;0/24,1/17;0/0;0/26,1/20;0/0;0/0,1/0;0/0;0/13,1/15;0/0;0/26,1/33
479.76;0;37;0;2;0/479.76;0/171.97,1/107.05;0/0;0/479.76,1/479.76;0/0;0/16,1/19;0/0;0/20,1/21;0/0;0/0,1/0;0/0;0/17,1/20;0/0;0/32,1/38
539.93;0;41;0;2;0/539.93;0/173.7,1/117.32;0/0;0/539.93,1/539.93;0/0;0/16,1/18;0/0;0/20,1/19;0/0;0/0,1/0;0/0;0/19,1/22;0/0;0/38,1/43
599.62;0;49;0;2;0/599.62;0/175.22,1/133.35;0/0;0/599.62,1/599.62;0/0;0/16,1/22;0/0;0/20,1/23;0/0;0/0,1/0;0/0;0/23,1/26;0/0;0/44,1/48
659.9;0;56;0;2;0/659.9;0/177.27,1/150.48;0/0;0/659.9,1/659.9;0/0;0/18,1/18;0/0;0/21,1/19;0/0;0/0,1/0;0/0;0/27,1/29;0/0;0/50,1/52
719.84;0;61;0;2;0/719.84;0/179.18,1/188.57;0/0;0/719.84,1/719.84;0/0;0/20,1/24;0/0;0/22,1/26;0/0;0/0,1/0;0/0;0/31,1/30;0/0;0/56,1/54
779.98;0;66;0;2;0/779.98;0/180.8,1/199.26;0/0;0/779.98,1/779.98;0/0;0/27,1/26;0/0;0/29,1/28;0/0;0/0,1/0;0/0;0/33,1/33;0/0;0/62,1/59
839.91;0;71;0;2;0/839.91;0/181.63,1/213.28;0/0;0/839.91,1/839.91;0/0;0/20,1/24;0/0;0/23,1/26;0/0;0/0,1/0;0/0;0/35,1/36;0/0;0/68,1/64
899.7;0;77;0;2;0/899.7;0/183.28,1/218.95;0/0;0/899.7,1/899.7;0/0;0/21,1/18;0/0;0/24,1/20;0/0;0/0,1/0;0/0;0/39,1/38;0/0;0/73,1/70
959.7;0;82;0;2;0/959.7;0/185.52,1/231.83;0/0;0/959.7,1/959.7;0/0;0/15,1/22;0/0;0/20,1/23;0/0;0/0,1/0;0/0;0/41,1/41;0/0;0/79,1/74
1019.98;0;88;0;2;0/1019.98;0/186.45,1/237.98;0/0;0/1019.98,1/1019.98;0/0;0/12,1/15;0/0;0/14,1/19;0/0;0/0,1/0;0/0;0/45,1/43;0/0;0/85,1/80
1079.97;0;94;0;2;0/1079.97;0/188.13,1/239.88;0/0;0/1079.97,1/1079.97;0/0;0/19,1/19;0/0;0/24,1/20;0/0;0/0,1/0;0/0;0/47,1/47;0/0;0/91,1/86
1139.69;0;98;0;2;0/1139.69;0/190.62,1/270.85;0/0;0/1139.69,1/1139.69;0/0;0/26,1/18;0/0;0/29,1/21;0/0;0/0,1/0;0/0;0/49,1/49;0/0;0/97,1/89
1199.71;0;103;0;2;0/1199.71;0/192.74,1/272.34;0/0;0/1199.71,1/1199.71;0/0;0/29,1/19;0/0;0/32,1/21;0/0;0/0,1/0;0/0;0/52,1/51;0/0;0/103,1/95
1259.67;0;113;0;2;0/1259.67;0/202,1/276.37;0/0;0/1259.67,1/1259.67;0/0;0/26,1/24;0/0;0/30,1/25;0/0;0/0,1/0;0/0;0/57,1/56;0/0;0/108,1/101
1319.96;0;119;0;2;0/1319.96;0/202.69,1/287.48;0/0;0/1319.96,1/1319.96;0/0;0/23,1/21;0/0;0/27,1/22;0/0;0/0,1/0;0/0;0/60,1/59;0/0;0/114,1/106
1379.85;0;127;0;2;0/1379.85;0/203.58,1/295.45;0/0;0/1379.85,1/1379.85;0/0;0/19,1/20;0/0;0/21,1/24;0/0;0/0,1/0;0/0;0/65,1/62;0/0;0/120,1/111
1439.92;0;130;0;2;0/1439.92;0/232.86,1/296.93;0/0;0/1439.92,1/1439.92;0/0;0/20,1/16;0/0;0/21,1/21;0/0;0/0,1/0;0/0;0/67,1/63;0/0;0/123,1/117
1499.96;0;136;0;2;0/1499.96;0/263.33,1/298.22;0/0;0/1499.96,1/1499.96;0/0;0/20,1/14;0/0;0/22,1/18;0/0;0/0,1/0;0/0;0/69,1/67;0/0;0/126,1/123
1559.99;0;141;0;2;0/1559.99;0/294.41,1/300.01;0/0;0/1559.99,1/1559.99;0/0;0/22,1/15;0/0;0/23,1/19;0/0;0/0,1/0;0/0;0/72,1/69;0/0;0/129,1/129
1619.87;0;145;0;2;0/1619.87;0/331.37,1/301.35;0/0;0/1619.87,1/1619.87;0/0;0/22,1/15;0/0;0/23,1/19;0/0;0/0,1/0;0/0;0/74,1/71;0/0;0/132,1/135
1679.97;0;151;0;2;0/1679.97;0/349.73,1/304;0/0;0/1679.97,1/1679.97;0/0;0/20,1/22;0/0;0/22,1/25;0/0;0/0,1/0;0/0;0/77,1/74;0/0;0/136,1/141
1739.73;0;156;0;2;0/1739.73;0/351.15,1/305.38;0/0;0/1739.73,1/1739.73;0/0;0/19,1/19;0/0;0/20,1/23;0/0;0/0,1/0;0/0;0/80,1/76;0/0;0/142,1/147
1799.73;0;160;0;2;0/1799.73;0/383.56,1/306.59;0/0;0/1799.73,1/1799.73;0/0;0/16,1/14;0/0;0/17,1/17;0/0;0/0,1/0;0/0;0/82,1/78;0/0;0/145,1/153
1859.97;0;162;0;2;0/1859.97;0/386.05,1/308.38;0/0;0/1859.97,1/1859.97;0/0;0/19,1/16;0/0;0/21,1/18;0/0;0/0,1/0;0/0;0/82,1/80;0/0;0/151,1/158
1919.97;0;167;0;2;0/1919.97;0/399.75,1/311.88;0/0;0/1919.97,1/1919.97;0/0;0/15,1/10;0/0;0/17,1/12;0/0;0/0,1/0;0/0;0/84,1/83;0/0;0/155,1/164
1979.91;0;172;0;2;0/1979.91;0/442.38,1/314.73;0/0;0/1979.91,1/1979.91;0/0;0/12,1/3;0/0;0/15,1/6;0/0;0/0,1/0;0/0;0/86,1/86;0/0;0/157,1/170
2039.89;0;175;0;2;0/2039.89;0/444.43,1/341.36;0/0;0/2039.89,1/2039.89;0/0;0/4,1/3;0/0;0/9,1/3;0/0;0/0,1/0;0/0;0/87,1/88;0/0;0/163,1/173
2099.86;0;179;0;2;0/2099.86;0/446.61,1/401.33;0/0;0/2099.86,1/2099.86;0/0;0/1,1/3;0/0;0/3,1/3;0/0;0/0,1/0;0/0;0/91,1/88;0/0;0/169,1/173
2159.99;0;182;0;2;0/2159.99;0/482.76,1/451.77;0/0;0/2159.99,1/2159.99;0/0;0/0,1/0;0/0;0/1,1/2;0/0;0/0,1/0;0/0;0/93,1/89;0/0;0/171,1/174
2219.79;0;185;0;2;0/2219.79;0/532.93,1/491.81;0/0;0/2219.79,1/2219.79;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/94,1/91;0/0;0/172,1/176
2279.69;0;185;0;2;0/2279.69;0/592.82,1/551.7;0/0;0/2279.69,1/2279.69;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/94,1/91;0/0;0/172,1/176
2339.67;0;185;0;2;0/2339.67;0/652.8,1/611.68;0/0;0/2339.67,1/2339.67;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/94,1/91;0/0;0/172,1/176
2399.91;0;185;0;2;0/2399.91;0/713.04,1/671.92;0/0;0/2399.91,1/2399.91;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/94,1/91;0/0;0/172,1/176
2459.69;0;185;0;2;0/2459.69;0/772.82,1/731.7;0/0;0/2459.69,1/2459.69;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/94,1/91;0/0;0/172,1/176
2519.98;0;185;0;2;0/2519.98;0/833.11,1/791.99;0/0;0/2519.98,1/2519.98;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/94,1/91;0/0;0/172,1/176
2579.63;0;185;0;2;0/2579.63;0/892.76,1/851.64;0/0;0/2579.63,1/2579.63;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/94,1/91;0/0;0/172,1/176
2639.88;0;185;0;2;0/2639.88;0/953.02,1/911.9;0/0;0/2639.88,1/2639.88;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/94,1/91;0/0;0/172,1/176
2699.72;0;185;0;2;0/2699.72;0/1012.85,1/971.73;0/0;0/2699.72,1/2699.72;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/94,1/91;0/0;0/172,1/176
2759.84;0;185;0;2;0/2759.84;0/1072.98,1/1031.86;0/0;0/2759.84,1/2759.84;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/94,1/91;0/0;0/172,1/176
2819.67;0;185;0;2;0/2819.67;0/1132.8,1/1091.68;0/0;0/2819.67,1/2819.67;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/94,1/91;0/0;0/172,1/176
2879.89;0;185;0;2;0/2879.89;0/1193.03,1/1151.91;0/0;0/2879.89,1/2879.89;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/94,1/91;0/0;0/172,1/176
2939.69;0;185;0;2;0/2939.69;0/1252.83,1/1211.71;0/0;0/2939.69,1/2939.69;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/94,1/91;0/0;0/172,1/176
2999.93;0;185;0;2;0/2999.93;0/1313.06,1/1271.94;0/0;0/2999.93,1/2999.93;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/94,1/91;0/0;0/172,1/176
3059.96;0;185;0;2;0/3059.96;0/1373.09,1/1331.97;0/0;0/3059.96,1/3059.96;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/94,1/91;0/0;0/172,1/176
3119.75;0;185;0;2;0/3119.75;0/1432.88,1/1391.76;0/0;0/3119.75,1/3119.75;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/94,1/91;0/0;0/172,1/176
3179.61;0;185;0;2;0/3179.61;0/1492.74,1/1451.62;0/0;0/3179.61,1/3179.61;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/94,1/91;0/0;0/172,1/176
3239.86;0;185;0;2;0/3239.86;0/1552.99,1/1511.87;0/0;0/3239.86,1/3239.86;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/94,1/91;0/0;0/172,1/176
3299.9;0;185;0;2;0/3299.9;0/1613.04,1/1571.92;0/0;0/3299.9,1/3299.9;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/94,1/91;0/0;0/172,1/176
3359.96;0;185;0;2;0/3359.96;0/1673.09,1/1631.97;0/0;0/3359.96,1/3359.96;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/94,1/91;0/0;0/172,1/176
3419.64;0;185;0;2;0/3419.64;0/1732.77,1/1691.65;0/0;0/3419.64,1/3419.64;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/94,1/91;0/0;0/172,1/176
3479.71;0;185;0;2;0/3479.71;0/1792.85,1/1751.73;0/0;0/3479.71,1/3479.71;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/94,1/91;0/0;0/172,1/176
3539.99;0;185;0;2;0/3539.99;0/1853.12,1/1812;0/0;0/3539.99,1/3539.99;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/94,1/91;0/0;0/172,1/176
3599.97;0;185;0;2;0/3599.97;0/1913.1,1/1871.98;0/0;0/3599.97,1/3599.97;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/94,1/91;0/0;0/172,1/176
3659.85;0;185;0;2;0/3659.85;0/1972.98,1/1931.86;0/0;0/3659.85,1/3659.85;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/94,1/91;0/0;0/172,1/176
3719.89;0;185;0;2;0/3719.89;0/2033.02,1/1991.9;0/0;0/3719.89,1/3719.89;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/94,1/91;0/0;0/172,1/176
3779.96;0;185;0;2;0/3779.96;0/2093.1,1/2051.98;0/0;0/3779.96,1/3779.96;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/94,1/91;0/0;0/172,1/176
3839.75;0;185;0;2;0/3839.75;0/2152.88,1/2111.76;0/0;0/3839.75,1/3839.75;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/94,1/91;0/0;0/172,1/176
3899.86;0;185;0;2;0/3899.86;0/2213,1/2171.88;0/0;0/3899.86,1/3899.86;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/94,1/91;0/0;0/172,1/176
3959.95;0;185;0;2;0/3959.95;0/2273.08,1/2231.96;0/0;0/3959.95,1/3959.95;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/94,1/91;0/0;0/172,1/176
4019.83;0;185;0;2;0/4019.83;0/2332.96,1/2291.84;0/0;0/4019.83,1/4019.83;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/94,1/91;0/0;0/172,1/176
4079.84;0;185;0;2;0/4079.84;0/2392.97,1/2351.85;0/0;0/4079.84,1/4079.84;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/94,1/91;0/0;0/172,1/176
4139.59;0;185;0;2;0/4139.59;0/2452.72,1/2411.6;0/0;0/4139.59,1/4139.59;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/94,1/91;0/0;0/172,1/176
4199.91;0;185;0;2;0/4199.91;0/2513.04,1/2471.92;0/0;0/4199.91,1/4199.91;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/94,1/91;0/0;0/172,1/176
4259.68;0;185;0;2;0/4259.68;0/2572.82,1/2531.7;0/0;0/4259.68,1/4259.68;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/94,1/91;0/0;0/172,1/176
4319.91;0;185;0;2;0/4319.91;0/2633.04,1/2591.92;0/0;0/4319.91,1/4319.91;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/94,1/91;0/0;0/172,1/176
4379.96;0;185;0;2;0/4379.96;0/2693.09,1/2651.97;0/0;0/4379.96,1/4379.96;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/94,1/91;0/0;0/172,1/176
4439.87;0;185;0;2;0/4439.87;0/2753,1/2711.88;0/0;0/4439.87,1/4439.87;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/94,1/91;0/0;0/172,1/176
4499.78;0;185;0;2;0/4499.78;0/2812.91,1/2771.79;0/0;0/4499.78,1/4499.78;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/94,1/91;0/0;0/172,1/176
4559.97;0;185;0;2;0/4559.97;0/2873.1,1/2831.98;0/0;0/4559.97,1/4559.97;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/94,1/91;0/0;0/172,1/176
4619.94;0;185;0;2;0/4619.94;0/2933.08,1/2891.96;0/0;0/4619.94,1/4619.94;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/94,1/91;0/0;0/172,1/176
4679.67;0;185;0;2;0/4679.67;0/2992.8,1/2951.68;0/0;0/4679.67,1/4679.67;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/94,1/91;0/0;0/172,1/176
4739.97;0;185;0;2;0/4739.97;0/3053.1,1/3011.98;0/0;0/4739.97,1/4739.97;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/94,1/91;0/0;0/172,1/176
4799.96;0;185;0;2;0/4799.96;0/3113.09,1/3071.97;0/0;0/4799.96,1/4799.96;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/94,1/91;0/0;0/172,1/176
4859.61;0;185;0;2;0/4859.61;0/3172.75,1/3131.63;0/0;0/4859.61,1/4859.61;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/94,1/91;0/0;0/172,1/176
4919.95;0;185;0;2;0/4919.95;0/3233.08,1/3191.96;0/0;0/4919.95,1/4919.95;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/94,1/91;0/0;0/172,1/176
4979.72;0;185;0;2;0/4979.72;0/3292.85,1/3251.73;0/0;0/4979.72,1/4979.72;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/94,1/91;0/0;0/172,1/176
5039.67;0;185;0;2;0/5039.67;0/3352.81,1/3311.69;0/0;0/5039.67,1/5039.67;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/94,1/91;0/0;0/172,1/176
5099.99;0;185;0;2;0/5099.99;0/3413.12,1/3372;0/0;0/5099.99,1/5099.99;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/94,1/91;0/0;0/172,1/176
