#TimeStamp;BotsQueueing;TaskBotCounts
0;0;None/6,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/0
59.96;1;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
119.99;2;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
179.59;3;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
239.74;3;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
299.72;0;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
359.82;1;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
419.68;2;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
479.76;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
539.93;3;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
599.62;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
659.9;2;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
719.84;2;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
779.98;2;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
839.91;3;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
899.7;3;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
959.7;3;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1019.98;1;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1079.97;3;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1139.69;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1199.71;3;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
1259.67;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1319.96;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1379.85;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1439.92;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1499.96;3;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1559.99;3;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1619.87;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1679.97;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1739.73;3;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1799.73;3;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
1859.97;2;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
1919.97;1;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
1979.91;3;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
2039.89;3;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
2099.86;1;None/0,ParkPod/4,RepositionPod/0,Insert/0,Extract/2,Rest/0
2159.99;1;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/3,Rest/2
2219.79;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
2279.69;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
2339.67;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
2399.91;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
2459.69;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
