#TimeStamp;TripTime;Type
47;22;O
65;31;O
65;33;O
70;35;O
72;15;O
76;32;O
80;52;O
91;13;O
100;15;O
103;28;O
118;15;O
148;14;O
151;28;O
169;15;O
198;15;O
200;15;O
208;15;O
255;32;O
261;27;O
269;14;O
280;16;O
294;15;O
302;11;O
318;27;O
334;23;O
349;16;O
399;14;O
421;16;O
440;14;O
443;32;O
455;19;O
456;16;O
465;18;O
475;15;O
497;17;O
504;19;O
506;16;O
522;15;O
560;20;O
562;15;O
565;14;O
577;17;O
586;16;O
588;15;O
599;18;O
607;17;O
623;14;O
648;27;O
659;16;O
667;18;O
724;16;O
734;14;O
760;16;O
769;19;O
774;14;O
815;14;O
827;16;O
836;17;O
845;16;O
847;17;O
866;15;O
869;29;O
874;15;O
876;15;O
885;14;O
897;27;O
905;14;O
915;15;O
926;14;O
942;20;O
945;15;O
948;16;O
960;33;O
966;13;O
974;14;O
994;14;O
1017;17;O
1020;16;O
1032;21;O
1038;17;O
1054;18;O
1055;14;O
1067;21;O
1075;19;O
1084;26;O
1099;33;O
