#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
0;0;0;0;2;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0
59.69;0;0;0;2;0/59.69;0/59.69,1/53.9;0/0;0/59.69,1/59.69;0/0;0/18,1/10;0/0;0/22,1/12;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/1
119.88;0;5;0;2;0/119.88;0/80.48,1/72.1;0/0;0/119.88,1/119.88;0/0;0/26,1/17;0/0;0/27,1/21;0/0;0/0,1/0;0/0;0/3,1/2;0/0;0/5,1/5
179.88;0;8;0;2;0/179.88;0/81.69,1/73.65;0/0;0/179.88,1/179.88;0/0;0/31,1/23;0/0;0/33,1/26;0/0;0/0,1/0;0/0;0/4,1/4;0/0;0/11,1/11
239.86;0;12;0;2;0/239.86;0/83.19,1/75.01;0/0;0/239.86,1/239.86;0/0;0/40,1/33;0/0;0/40,1/38;0/0;0/0,1/0;0/0;0/7,1/5;0/0;0/16,1/17
299.66;0;18;0;2;0/299.66;0/122.88,1/76.6;0/0;0/299.66,1/299.66;0/0;0/41,1/31;0/0;0/42,1/36;0/0;0/0,1/0;0/0;0/9,1/9;0/0;0/18,1/23
359.87;0;19;0;2;0/359.87;0/153.83,1/77.46;0/0;0/359.87,1/359.87;0/0;0/45,1/24;0/0;0/45,1/30;0/0;0/0,1/0;0/0;0/10,1/9;0/0;0/21,1/29
419.86;0;23;0;2;0/419.86;0/201.09,1/78.88;0/0;0/419.86,1/419.86;0/0;0/41,1/26;0/0;0/43,1/29;0/0;0/0,1/0;0/0;0/11,1/12;0/0;0/23,1/35
479.89;0;28;0;2;0/479.89;0/202.09,1/88.88;0/0;0/479.89,1/479.89;0/0;0/34,1/35;0/0;0/37,1/36;0/0;0/0,1/0;0/0;0/13,1/15;0/0;0/29,1/40
539.93;0;33;0;2;0/539.93;0/203.53,1/102.03;0/0;0/539.93,1/539.93;0/0;0/40,1/35;0/0;0/43,1/37;0/0;0/0,1/0;0/0;0/15,1/18;0/0;0/35,1/45
