#TimeStamp;Runtime;Requests
0.88;0.03;6
4.38;0;1
6.35;0;1
7.43;0;3
9.02;0;2
10.1;0;1
11.85;0;1
12.94;0;1
15.18;0;1
16.47;0;1
17.56;0;1
18.64;0;1
22.57;0;1
23.64;0;1
24.73;0;1
25.84;0;2
26.93;0;1
28.27;0;1
29.3;0;1
30.9;0;1
31.92;0;2
34.13;0;2
35.41;0;2
36.59;0;2
38.08;0;2
39.26;0;1
40.51;0;2
42.25;0;1
43.65;0;1
45.02;0;1
46.11;0;2
47.11;0;2
49.62;0;1
50.86;0;1
52;0;1
53.03;0;2
54.46;0;1
56.9;0;1
57.99;0;1
59.22;0;2
61.69;0;1
63.1;0;2
64.27;0;2
65.36;0;1
67.7;0;1
68.98;0;1
70.02;0;1
71.02;0;1
72.86;0;1
74.28;0;1
75.48;0;1
76.49;0;1
79.28;0;1
81.37;0;1
84.79;0;1
86.03;0;1
88.95;0;1
89.97;0;1
91.28;0;1
92.55;0;1
94.21;0;1
95.22;0;1
98.12;0;1
99.39;0;1
100.39;0;1
103;0;1
104.33;0;1
108;0;1
112.97;0;1
114.5;0;1
115.59;0;1
123.76;0;1
125.15;0;1
128.6;0;1
133.76;0;1
134.88;0;1
136.77;0;1
138.81;0;1
140.38;0;1
141.48;0;1
143.74;0;1
144.79;0;2
145.88;0;1
147.66;0;1
153.39;0;1
154.88;0;1
160.38;0;1
163.74;0;1
164.92;0;1
166.3;0;1
173.76;0;1
174.92;0;1
183.76;0;1
185.4;0;1
189;0;1
190.9;0;1
193.39;0;1
194.74;0;1
195.83;0;1
197.02;0;1
198.22;0;1
199.22;0;1
203.76;0;1
204.91;0;1
206.1;0;1
214.18;0;1
215.3;0;1
224.18;0;1
225.24;0;1
229.02;0;1
234.18;0;1
235.24;0;1
237.19;0;1
239.19;0;1
240.3;0;1
241.39;0;1
242.97;0;1
245.59;0;1
246.68;0;1
247.98;0;2
249.11;0;1
250.53;0;1
251.98;0;1
253.2;0;1
255.44;0;1
257.37;0;1
261.05;0;1
262.08;0;1
264.96;0;1
266.05;0;2
267.34;0;1
270.85;0;1
271.9;0;1
273.25;0;1
275.02;0;2
277.89;0;1
279.52;0;1
280.76;0;1
284.69;0;1
285.83;0;2
286.83;0;1
287.87;0;1
288.88;0;1
289.93;0;1
290.97;0;2
292.02;0;3
293.06;0;1
295.08;0;1
296.34;0;2
297.36;0;1
304.51;0;1
305.69;0;1
306.98;0;1
309.65;0;1
310.86;0;1
313.4;0;1
314.57;0;2
316.08;0;1
321.41;0;1
323.4;0;1
326.08;0;1
327.58;0;1
330.45;0;1
333.4;0;1
336.08;0;1
338.4;0;1
346.08;0;1
347.2;0;1
355.71;0;1
366.08;0;1
375.57;0;1
386.08;0;1
388.25;0;1
391.58;0;1
392.8;0;1
395.71;0;1
396.78;0;1
398.25;0;1
400.46;0;1
406.14;0;1
410.44;0;1
411.6;0;1
412.69;0;1
414.27;0;1
416.07;0;1
418.58;0;1
420.42;0;1
426.81;0;1
428.44;0;1
430.44;0;1
432.31;0;1
433.69;0;1
436.81;0;1
437.82;0;1
438.91;0;1
439.91;0;1
441.32;0;1
442.73;0;1
446.36;0;1
447.45;0;2
450.21;0;1
451.57;0;1
452.66;0;1
453.78;0;1
455.03;0;1
457.9;0;1
460.42;0;1
462.07;0;1
465.17;0;1
466.17;0;1
470.24;0;1
473;0;1
474.99;0;1
480.42;0;1
485.15;0;1
486.18;0;1
490.97;0;1
492.26;0;2
495.54;0;1
496.63;0;1
498.17;0;1
499.5;0;1
500.77;0;2
502.17;0;1
503.85;0;1
506.99;0;1
508.02;0;1
510.74;0;1
511.74;0;1
513.12;0;1
517.02;0;1
518.62;0;1
521.2;0;1
522.38;0;1
527.38;0;1
531.27;0;1
537.38;0;1
539.46;0;1
540.71;0;1
542.71;0;1
547.38;0;1
550.88;0;2
553.04;0;1
555.72;0;1
557.05;0;1
558.55;0;1
561.27;0;1
562.55;0;1
566.1;0;1
571.07;0;1
573.82;0;1
574.98;0;1
576.33;0;1
579.88;0;1
581.53;0;1
584.5;0;1
585.81;0;1
587.05;0;1
588.05;0;1
589.21;0;1
590.94;0;1
595.78;0;1
597;0;1
598.96;0;1
601.44;0;1
603.28;0;1
605.33;0;1
608.63;0;1
611.28;0;1
614.54;0;1
619.27;0;1
620.29;0;1
621.44;0;1
626.27;0;1
629.27;0;1
633.37;0;1
634.44;0;1
636.49;0;1
639.16;0;2
641.83;0;1
643.42;0;1
644.7;0;1
648.42;0;1
649.51;0;1
653.67;0;1
655.84;0;1
656.97;0;1
659.02;0;1
660.42;0;1
664.59;0;1
670.05;0;1
677.84;0;1
680;0;1
688.26;0;1
690.14;0;1
698.68;0;1
700.42;0;1
708.68;0;1
710.56;0;1
713.68;0;1
720.98;0;1
722.27;0;1
726.49;0;1
730.4;0;1
731.5;0;1
740.99;0;1
744.75;0;1
749.75;0;1
750.83;0;1
755;0;1
757.1;0;1
758.27;0;1
760.32;0;1
761.41;0;1
765.15;0;1
766.2;0;1
767.59;0;1
770.53;0;1
772.15;0;1
779.03;0;1
781.04;0;1
789.87;0;1
791.04;0;1
799.87;0;1
801.04;0;1
806.54;0;1
809.55;0;1
811.01;0;1
812.04;0;1
816.52;0;1
819.88;0;1
821.11;0;2
823.98;0;1
825.3;0;1
827.42;0;1
830.11;0;1
831.2;0;1
834.25;0;1
835.33;0;1
836.68;0;1
839.55;0;1
840.93;0;1
842.02;0;1
843.05;0;1
845.09;0;1
846.18;0;1
847.18;0;1
849.93;0;1
851.68;0;1
855.39;0;1
857.39;0;1
858.79;0;1
860.42;0;1
861.46;0;2
862.9;0;1
865.26;0;1
866.35;0;1
867.42;0;1
869.81;0;1
871.18;0;1
872.51;0;1
873.65;0;1
874.65;0;1
875.65;0;1
876.68;0;2
880.05;0;1
881.15;0;1
882.19;0;1
884.9;0;1
886.94;0;1
889.61;0;1
890.69;0;2
891.86;0;1
894.2;0;1
896.14;0;1
897.48;0;1
899.21;0;1
900.42;0;1
901.62;0;1
902.99;0;1
905.26;0;1
908.71;0;1
910.25;0;1
911.9;0;1
913.29;0;1
917.78;0;1
920.24;0;1
921.9;0;1
923.29;0;1
927.36;0;1
928.71;0;1
930.37;0;2
932.6;0;1
933.69;0;1
935.61;0;1
936.69;0;1
937.77;0;1
939.15;0;2
940.42;0;1
942.83;0;1
944.65;0;1
950.19;0;1
953.91;0;1
959.58;0;1
960.71;0;1
963.75;0;1
965.55;0;1
970.07;0;1
972.38;0;1
980.42;0;1
983.35;0;1
985.26;0;1
990.78;0;1
992.09;0;1
993.47;0;1
998.47;0;1
1000.89;0;1
1004.51;0;1
1005.75;0;1
1008.64;0;1
1010.18;0;1
1011.2;0;1
1012.29;0;1
1015.17;0;1
1016.46;0;2
1017.46;0;1
1018.46;0;2
1019.55;0;1
1020.67;0;1
1022.06;0;1
1023.29;0;1
1024.84;0;1
1026.25;0;1
1027.35;0;1
1028.72;0;1
1029.97;0;1
1031.04;0;1
1033.56;0;1
1034.61;0;1
1036.02;0;1
1037.23;0;1
1038.32;0;1
1041.41;0;1
1042.74;0;1
1044.59;0;1
1046.25;0;2
1047.25;0;1
1048.66;0;1
1050.7;0;1
1051.88;0;2
1053.08;0;1
1054.35;0;1
1056.67;0;1
1057.76;0;1
1058.76;0;1
1060.47;0;1
1061.51;0;2
1063.55;0;1
1064.64;0;1
1066.75;0;1
1068;0;1
1069.28;0;1
1070.86;0;1
1072.16;0;1
1073.55;0;1
1077.43;0;1
1079.89;0;1
1081.47;0;1
1085.19;0;1
1087.86;0;1
1091.44;0;1
1093.36;0;1
1096.86;0;1
1101.47;0;1
1111.49;0;1
1116.32;0;1
1121.04;0;1
1130.49;0;1
1131.56;0;1
1140;0;1
1141.5;0;1
1143.9;0;1
1146.34;0;1
1149.35;0;1
1151.87;0;1
1152.93;0;1
1156.71;0;1
1162.2;0;1
1163.29;0;1
1166.89;0;1
1167.97;0;2
1171.51;0;1
1172.56;0;1
1175.72;0;1
1176.81;0;1
1177.9;0;1
1179.08;0;2
1181.87;0;1
1185.04;0;1
1186.31;0;1
1188.36;0;1
1201.91;0;1
1204.53;0;1
1205.83;0;1
1207.37;0;1
1208.46;0;1
1211.28;0;1
1212.38;0;1
1213.5;0;1
1219.22;0;1
1224.22;0;1
1227.38;0;1
