#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;38.49;0.09;PP/0,TA/0,IS/0,PS/0,RB/0.02,OB/0,RP/0
59.92;39.64;0.25;PP/0.05,TA/0.02,IS/0,PS/0,RB/0.02,OB/0,RP/0
119.76;40.12;0.31;PP/0.06,TA/0.03,IS/0,PS/0,RB/0.02,OB/0,RP/0
179.99;40.44;0.37;PP/0.06,TA/0.03,IS/0,PS/0,RB/0.02,OB/0,RP/0
239.66;40.45;0.41;PP/0.06,TA/0.03,IS/0,PS/0,RB/0.02,OB/0,RP/0
299.78;40.63;0.44;PP/0.06,TA/0.05,IS/0,PS/0,RB/0.02,OB/0,RP/0
359.71;40.71;0.47;PP/0.08,TA/0.05,IS/0,PS/0,RB/0.02,OB/0,RP/0
419.87;40.91;0.48;PP/0.09,TA/0.05,IS/0,PS/0,RB/0.02,OB/0,RP/0
479.97;40.91;0.5;PP/0.09,TA/0.05,IS/0,PS/0,RB/0.02,OB/0,RP/0
539.81;41.09;0.5;PP/0.09,TA/0.05,IS/0,PS/0,RB/0.02,OB/0,RP/0
599.92;41.09;0.52;PP/0.09,TA/0.06,IS/0,PS/0,RB/0.02,OB/0,RP/0
659.74;40.59;0.53;PP/0.09,TA/0.06,IS/0,PS/0,RB/0.02,OB/0,RP/0
719.95;40.59;0.53;PP/0.09,TA/0.06,IS/0,PS/0,RB/0.02,OB/0,RP/0
779.93;40.59;0.55;PP/0.09,TA/0.08,IS/0,PS/0,RB/0.02,OB/0,RP/0
839.88;40.61;0.55;PP/0.09,TA/0.08,IS/0,PS/0,RB/0.02,OB/0,RP/0
899.81;40.61;0.56;PP/0.09,TA/0.08,IS/0,PS/0,RB/0.02,OB/0,RP/0
959.98;40.63;0.58;PP/0.09,TA/0.09,IS/0,PS/0,RB/0.02,OB/0,RP/0
1019.87;40.63;0.58;PP/0.09,TA/0.09,IS/0,PS/0,RB/0.02,OB/0,RP/0
1079.96;40.64;0.59;PP/0.09,TA/0.09,IS/0,PS/0,RB/0.02,OB/0,RP/0
1139.8;40.64;0.61;PP/0.09,TA/0.09,IS/0,PS/0,RB/0.02,OB/0,RP/0
1199.64;40.64;0.61;PP/0.09,TA/0.09,IS/0,PS/0,RB/0.02,OB/0,RP/0
1259.97;40.64;0.62;PP/0.09,TA/0.09,IS/0,PS/0,RB/0.02,OB/0,RP/0
1319.99;40.66;0.62;PP/0.09,TA/0.09,IS/0,PS/0,RB/0.02,OB/0,RP/0
1379.83;40.66;0.64;PP/0.09,TA/0.11,IS/0,PS/0,RB/0.02,OB/0,RP/0
1439.78;40.72;0.66;PP/0.09,TA/0.11,IS/0,PS/0,RB/0.02,OB/0,RP/0
1499.73;40.72;0.66;PP/0.09,TA/0.11,IS/0,PS/0,RB/0.02,OB/0,RP/0
1559.99;40.71;0.66;PP/0.09,TA/0.11,IS/0,PS/0,RB/0.02,OB/0,RP/0
1619.81;40.71;0.68;PP/0.09,TA/0.13,IS/0,PS/0,RB/0.02,OB/0,RP/0
1679.92;40.71;0.69;PP/0.09,TA/0.13,IS/0,PS/0,RB/0.02,OB/0,RP/0
1739.98;40.71;0.69;PP/0.09,TA/0.13,IS/0,PS/0,RB/0.02,OB/0,RP/0
1799.96;40.73;0.71;PP/0.09,TA/0.15,IS/0,PS/0,RB/0.02,OB/0,RP/0
1859.91;40.73;0.71;PP/0.09,TA/0.15,IS/0,PS/0,RB/0.02,OB/0,RP/0
1919.84;40.77;0.73;PP/0.09,TA/0.16,IS/0,PS/0,RB/0.02,OB/0,RP/0
1979.97;40.77;0.74;PP/0.09,TA/0.18,IS/0,PS/0,RB/0.02,OB/0,RP/0
2039.68;40.82;0.74;PP/0.09,TA/0.18,IS/0,PS/0,RB/0.02,OB/0,RP/0
2099.9;40.82;0.76;PP/0.09,TA/0.18,IS/0,PS/0,RB/0.02,OB/0,RP/0
2159.78;40.8;0.76;PP/0.09,TA/0.18,IS/0,PS/0,RB/0.02,OB/0,RP/0
2219.84;40.81;0.77;PP/0.09,TA/0.18,IS/0,PS/0,RB/0.02,OB/0,RP/0
2279.93;40.81;0.79;PP/0.09,TA/0.18,IS/0,PS/0,RB/0.02,OB/0,RP/0
2339.77;40.82;0.79;PP/0.09,TA/0.18,IS/0,PS/0,RB/0.02,OB/0,RP/0
2399.61;40.82;0.8;PP/0.09,TA/0.19,IS/0,PS/0,RB/0.02,OB/0,RP/0
2459.98;40.86;0.8;PP/0.09,TA/0.19,IS/0,PS/0,RB/0.02,OB/0,RP/0
