#TimeStamp;TripTime;Type
58;22;O
73;26;O
80;39;O
90;40;O
95;17;O
98;16;O
108;46;O
108;60;O
119;19;O
122;18;O
126;16;O
135;15;O
138;20;O
146;17;O
155;16;O
163;14;O
194;14;O
217;17;O
220;17;O
235;15;O
245;20;O
256;16;O
261;18;O
295;15;O
298;23;O
307;17;O
314;15;O
337;17;O
342;18;O
345;15;O
348;15;O
358;15;O
387;15;O
389;15;O
408;25;O
408;14;O
428;15;O
431;18;O
441;17;O
453;15;O
456;14;O
467;54;O
474;26;O
512;14;O
518;17;O
523;32;O
532;14;O
534;13;O
542;14;O
553;14;O
565;15;O
575;17;O
579;18;O
598;18;O
624;15;O
633;14;O
639;17;O
654;14;O
669;16;O
680;20;O
685;20;O
711;17;O
775;15;O
778;37;O
796;15;O
809;15;O
820;18;O
832;16;O
837;15;O
845;21;O
856;16;O
856;15;O
866;15;O
870;20;O
897;16;O
900;14;O
917;15;O
920;28;O
930;15;O
939;17;O
940;15;O
949;17;O
977;35;O
989;14;O
995;43;O
1028;13;O
1044;19;O
1050;14;O
1062;24;O
1070;32;O
1098;17;O
1099;16;O
1103;45;O
1107;35;O
1119;17;O
1126;19;O
1128;16;O
1145;17;O
1147;15;O
1160;18;O
1160;35;O
1190;15;O
1192;15;O
1203;15;O
1206;22;O
1218;17;O
1226;13;O
1242;15;O
1252;14;O
1283;14;O
1296;15;O
1306;18;O
1333;14;O
1336;15;O
1345;14;O
1356;27;O
1358;17;O
1374;15;O
1384;32;O
1385;19;O
1394;15;O
1404;14;O
1428;15;O
1443;14;O
1451;18;O
1455;32;O
1464;14;O
1466;14;O
1474;14;O
1490;17;O
1515;15;O
1525;15;O
1540;16;O
1555;15;O
1564;14;O
1589;19;O
1600;14;O
1604;39;O
1618;12;O
1630;14;O
1639;13;O
1666;19;O
1679;14;O
1699;14;O
1710;14;O
1725;17;O
1740;15;O
1755;16;O
1770;15;O
1781;21;O
1788;41;O
1800;25;O
1820;14;O
1843;14;O
1855;16;O
1856;30;O
1863;14;O
1868;32;O
1877;15;O
1894;14;O
1925;15;O
1936;16;O
1937;14;O
1950;20;O
1959;17;O
1968;15;O
1977;15;O
1980;14;O
2017;14;O
2030;17;O
2030;15;O
2042;18;O
2066;17;O
2091;13;O
2092;42;O
2096;47;O
2112;15;O
2125;39;O
2131;23;O
2146;14;O
2174;15;O
2178;16;O
2193;14;O
2197;15;O
2219;17;O
2220;15;O
2231;39;O
2247;14;O
2280;15;O
2291;24;O
2291;19;O
2317;14;O
2325;31;O
2345;15;O
2367;17;O
2369;15;O
2383;22;O
2399;14;O
2412;18;O
2414;16;O
2425;16;O
2433;28;O
2449;14;O
2460;18;O
2468;15;O
2470;15;O
2479;14;O
2510;15;O
2540;14;O
2552;13;O
2563;27;O
2573;15;O
2586;17;O
2586;15;O
2592;49;O
2595;16;O
2619;15;O
2628;14;O
2630;15;O
2640;16;O
2642;31;O
2660;15;O
