#TimeStamp;TripTime;Type
58;22;O
75;27;O
82;40;O
95;44;O
97;18;O
102;18;O
106;45;O
110;61;O
120;15;O
121;19;O
131;19;O
136;20;O
139;17;O
150;20;O
155;14;O
164;13;O
197;14;O
216;14;O
222;17;O
239;17;O
242;17;O
257;15;O
271;23;O
289;13;O
297;15;O
306;14;O
316;14;O
336;14;O
340;15;O
349;16;O
350;15;O
360;15;O
390;17;O
391;15;O
401;18;O
412;17;O
431;16;O
435;18;O
441;15;O
459;19;O
463;18;O
467;18;O
470;56;O
513;15;O
514;14;O
528;20;O
536;16;O
542;20;O
544;14;O
555;15;O
573;18;O
577;16;O
580;15;O
603;18;O
626;14;O
639;17;O
641;16;O
657;15;O
671;14;O
682;15;O
712;16;O
719;39;O
778;15;O
781;37;O
797;14;O
815;19;O
820;17;O
823;15;O
851;17;O
855;16;O
868;45;O
873;19;O
880;16;O
891;31;O
910;16;O
913;16;O
932;27;O
936;21;O
942;15;O
953;16;O
960;25;O
981;18;O
992;41;O
1010;13;O
1052;14;O
1065;17;O
1078;16;O
1089;31;O
1094;35;O
1110;32;O
1112;14;O
1121;16;O
1131;16;O
1133;15;O
1142;46;O
1148;17;O
1152;27;O
1156;15;O
1157;15;O
1167;14;O
1170;36;O
1177;17;O
1186;15;O
1216;15;O
1218;14;O
1228;15;O
1232;21;O
1244;17;O
1252;14;O
1268;15;O
1278;14;O
1309;14;O
1323;15;O
1340;25;O
1360;15;O
1363;15;O
1372;17;O
1373;16;O
1383;15;O
1400;15;O
1405;17;O
1411;33;O
1419;14;O
1429;14;O
1454;15;O
1471;16;O
1476;18;O
1480;32;O
1493;18;O
1501;16;O
1504;24;O
1519;17;O
1540;15;O
1550;15;O
1567;14;O
1590;14;O
1606;37;O
1611;15;O
1638;15;O
1659;14;O
1662;16;O
1671;15;O
1673;18;O
1706;15;O
1708;35;O
1721;15;O
1733;16;O
1735;15;O
1755;18;O
1757;16;O
1775;18;O
1780;18;O
1784;17;O
1788;41;O
1805;29;O
1807;35;O
1811;21;O
1814;19;O
1817;17;O
1840;14;O
1860;15;O
1871;14;O
1902;15;O
1913;17;O
1920;14;O
1940;14;O
1970;14;O
1981;15;O
2001;15;O
2008;33;O
2052;34;O
2053;13;O
2068;17;O
2077;16;O
2093;15;O
2096;44;O
2106;38;O
2112;30;O
2122;18;O
2184;32;O
