#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;0;0;0;0;0;0;0;0
59.96;0;0;0;27.51;0;27.51;0;1
119.87;0;0;0;48.95;0;48.95;0;0.63
179.78;0;0;0;62.17;0;62.17;0;0.71
239.77;0;0;0;0;0;0;0;0
299.93;1;0;0;20.23;0;20.23;0;0.72
359.87;1;0;0;80.17;0;80.17;0;0.72
419.99;2;0;0;0;0;0;0;0
479.62;2;0;0;0;0;0;0;0
539.63;2;0;0;0;0;0;0;0
599.63;2;0;0;0;0;0;0;0
659.63;2;0;0;0;0;0;0;0
719.63;2;0;0;0;0;0;0;0
779.63;2;0;0;0;0;0;0;0
839.63;2;0;0;0;0;0;0;0
899.63;2;0;0;0;0;0;0;0
959.63;2;0;0;0;0;0;0;0
1019.63;2;0;0;0;0;0;0;0
1079.63;2;0;0;0;0;0;0;0
1139.63;2;0;0;0;0;0;0;0
1199.63;2;0;0;0;0;0;0;0
1259.63;2;0;0;0;0;0;0;0
1319.63;2;0;0;0;0;0;0;0
1379.63;2;0;0;0;0;0;0;0
1439.63;2;0;0;0;0;0;0;0
1499.63;2;0;0;0;0;0;0;0
1559.63;2;0;0;0;0;0;0;0
1619.63;2;0;0;0;0;0;0;0
1679.63;2;0;0;0;0;0;0;0
1739.63;2;0;0;0;0;0;0;0
1799.63;2;0;0;0;0;0;0;0
1859.63;2;0;0;0;0;0;0;0
1919.63;2;0;0;0;0;0;0;0
1979.63;2;0;0;0;0;0;0;0
2039.63;2;0;0;0;0;0;0;0
2099.63;2;0;0;0;0;0;0;0
2159.63;2;0;0;0;0;0;0;0
2219.63;2;0;0;0;0;0;0;0
2279.63;2;0;0;0;0;0;0;0
2339.63;2;0;0;0;0;0;0;0
2399.63;2;0;0;0;0;0;0;0
2459.63;2;0;0;0;0;0;0;0
