#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;0;0;0;0;0;0;0;0
60;42;145;0;57.29;0;57.3;0;0.55
119.7;82;274;0;116.99;0;117;0;0.57
179.86;114;435;0;177.15;0;177.16;0;0.6
239.98;158;585;0;209.19;0;236.78;0;0.6
299.72;211;730;0;268.92;0;296.52;0;0.61
359.96;260;864;0;314.45;0;356.65;0;0.62
419.7;298;969;0;334.82;0;416.14;0;0.61
479.74;298;966;0;340.13;0;475.55;0;0.62
539.93;298;962;0;323.83;0;534.78;0;0.6
599.87;298;956;0;270.28;0;592.7;0;0.58
659.72;298;955;0;304.89;0;652.17;0;0.58
719.62;298;954;0;337.27;0;711.61;0;0.57
779.99;298;950;0;312.95;0;770.93;0;0.57
839.8;298;948;0;340.09;0;830.3;0;0.56
899.71;298;943;0;288.88;0;888.87;0;0.55
959.84;298;938;0;228.58;0;946.92;0;0.58
1019.93;298;934;0;219.31;0;1005.64;0;0.61
1079.62;298;931;0;238.18;0;1064.37;0;0.6
1139.85;298;929;0;265.64;0;1123.91;0;0.6
1199.96;298;928;0;303.89;0;1183.65;0;0.61
1259.96;298;925;0;328.87;0;1242.99;0;0.61
1319.96;298;924;0;378.36;0;1302.87;0;0.61
1379.72;298;920;0;351.54;0;1361.21;0;0.61
1439.98;298;915;0;326.28;0;1420.03;0;0.58
1499.85;298;913;0;348.71;0;1479.26;0;0.57
1559.98;298;908;0;353.15;0;1538.19;0;0.59
1619.97;298;900;0;264.94;0;1594.39;0;0.63
1679.98;298;897;0;272.87;0;1653;0;0.63
1739.99;298;895;0;311.51;0;1712.31;0;0.63
1799.95;298;894;0;363.09;0;1772.11;0;0.63
1859.98;298;889;0;372.33;0;1831.11;0;0.68
1919.6;298;888;0;419.8;0;1890.55;0;0.69
1979.65;298;883;0;404.27;0;1949.03;0;0.68
2039.8;298;879;0;354.07;0;2006.87;0;0.69
2099.78;298;876;0;375.8;0;2066.11;0;0.69
2159.71;298;873;0;287.65;0;2123.23;0;0.66
2219.78;298;872;0;341.47;0;2183.18;0;0.67
2279.63;298;869;0;360.46;0;2242.54;0;0.66
2339.97;298;861;0;296.18;0;2300.97;0;0.6
2399.98;298;857;0;295.63;0;2359.84;0;0.6
2459.65;298;857;0;355.3;0;2419.51;0;0.6
2519.71;298;853;0;354.24;0;2478.34;0;0.63
2579.98;298;849;0;331.94;0;2536.93;0;0.64
2639.63;298;844;0;272.88;0;2593.72;0;0.67
2699.63;298;840;0;259.11;0;2651.82;0;0.63
2759.84;298;835;0;278.8;0;2710.55;0;0.63
2819.79;298;830;0;193.06;0;2766.29;0;0.66
2879.95;298;827;0;205.53;0;2824.99;0;0.66
2939.82;298;826;0;247.39;0;2884.25;0;0.65
2999.95;298;824;0;283.27;0;2943.72;0;0.64
3059.91;298;821;0;296.72;0;3002.42;0;0.65
3119.84;298;816;0;256.04;0;3059.51;0;0.63
3179.85;298;811;0;238.43;0;3117.28;0;0.64
