#TimeStamp;Runtime;Requests
0.51;0.03;12
1.51;0;1
2.57;0;3
3.66;0;3
4.94;0;4
5.97;0;3
6.98;0;3
8.1;0;1
9.11;0;2
10.2;0;1
11.82;0;1
13.47;0;1
14.84;0;1
15.87;0;1
16.87;0;2
17.92;0;1
18.96;0;1
20;0;3
21.01;0;1
22.01;0;2
23.05;0;2
24.09;0;1
25.14;0;2
27.32;0;1
28.41;0;1
29.44;0;1
30.44;0;3
31.7;0;1
32.95;0;1
34.13;0;4
35.33;0;3
36.42;0;4
38;0;2
39.05;0;1
40.24;0;2
41.31;0;1
42.33;0;4
43.5;0;1
44.53;0;2
45.63;0;1
46.72;0;1
48.13;0;2
49.54;0;1
50.55;0;1
51.63;0;2
52.75;0;1
53.75;0;2
54.79;0;3
55.92;0;2
57.09;0;4
58.29;0;1
59.37;0;2
60.7;0;2
62.06;0;2
63.43;0;1
64.63;0;2
65.72;0;1
66.83;0;4
68.08;0;1
69.28;0;2
70.37;0;1
71.58;0;1
72.71;0;2
73.78;0;1
74.78;0;3
76.82;0;1
77.83;0;3
78.87;0;4
81.13;0;1
83.04;0;1
84.13;0;1
85.13;0;2
87.26;0;1
88.38;0;1
89.62;0;3
90.78;0;1
91.82;0;2
92.82;0;1
94.08;0;1
95.1;0;2
97.12;0;1
98.12;0;3
99.15;0;4
100.15;0;2
101.22;0;3
102.27;0;3
103.27;0;1
104.27;0;1
105.3;0;2
106.3;0;2
107.3;0;3
108.3;0;1
109.96;0;3
110.97;0;1
112.17;0;1
115.47;0;1
117.18;0;1
118.3;0;2
119.61;0;2
120.83;0;3
122.28;0;1
123.59;0;1
124.91;0;3
126.23;0;1
127.55;0;1
128.68;0;1
129.71;0;1
130.75;0;3
131.76;0;2
132.8;0;1
134;0;1
135.06;0;2
136.09;0;1
137.1;0;1
138.94;0;1
140;0;3
142.44;0;1
143.47;0;1
144.84;0;1
146.37;0;1
149.87;0;2
153.01;0;1
154.76;0;1
155.91;0;1
159.79;0;2
161;0;1
162.93;0;1
165.33;0;1
169.5;0;1
170.77;0;2
