#TimeStamp;TripTime;Type
37;18;O
40;14;O
63;29;O
69;39;O
70;43;O
72;48;O
85;15;O
108;18;O
113;13;O
132;14;O
142;14;O
152;14;O
162;14;O
176;16;O
185;27;O
186;16;O
194;16;O
196;15;O
205;17;O
234;35;O
235;14;O
240;32;O
256;14;O
293;27;O
295;13;O
308;16;O
319;17;O
320;15;O
333;21;O
336;18;O
348;16;O
359;16;O
359;37;O
362;46;O
373;15;O
394;18;O
395;26;O
403;17;O
404;15;O
406;13;O
420;16;O
421;25;O
430;16;O
444;18;O
471;14;O
474;14;O
497;26;O
527;27;O
563;15;O
577;17;O
578;36;O
589;16;O
622;14;O
634;15;O
663;14;O
677;14;O
703;30;O
709;19;O
711;28;O
714;15;O
734;15;O
743;14;O
744;15;O
765;16;O
768;14;O
780;20;O
788;18;O
795;15;O
798;15;O
804;49;O
815;15;O
839;15;O
855;15;O
869;19;O
869;15;O
900;17;O
902;15;O
907;7;O
918;14;O
929;20;O
937;17;O
947;18;O
960;24;O
979;14;O
1009;15;O
1019;15;O
1033;15;O
1035;27;O
1049;14;O
1081;13;O
1097;19;O
1104;16;O
1126;25;O
1136;15;O
1142;32;O
1152;15;O
1157;52;O
1179;17;O
1181;15;O
1195;18;O
1197;15;O
1207;18;O
1216;14;O
1232;17;O
1267;15;O
1285;18;O
1317;15;O
1318;20;O
1327;14;O
1337;14;O
1343;17;O
1357;15;O
1367;14;O
1381;17;O
1381;15;O
1391;15;O
1407;14;O
1431;14;O
1437;33;O
1438;24;O
1457;16;O
1482;15;O
1493;16;O
1517;15;O
1527;15;O
1536;18;O
1557;44;O
1563;15;O
1591;14;O
1595;16;O
1607;18;O
1611;25;O
1620;65;O
1629;16;O
1644;14;O
1656;17;O
1666;17;O
1668;14;O
1687;17;O
1688;14;O
1709;15;O
1718;15;O
1729;20;O
1764;14;O
1786;16;O
1799;15;O
1807;37;O
1809;15;O
1829;15;O
1846;15;O
1859;15;O
1869;14;O
1890;14;O
1899;40;O
1899;29;O
1902;14;O
1914;16;O
1923;15;O
1937;19;O
1946;14;O
1948;20;O
1957;14;O
1967;53;O
1979;17;O
1984;29;O
1997;15;O
2009;20;O
2012;35;O
2027;15;O
2037;30;O
2037;14;O
2040;36;O
2048;15;O
2051;15;O
2071;17;O
2074;31;O
2080;17;O
2101;14;O
2161;29;O
