#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;1;18;0;0;0;0;0;0;0;0;0
599.68;1;18;0;0;0;0;0;0;0;0;0
1199.69;0.99;18;0;0;0;0;0;0;0;0;0
1799.89;0.99;18;0;0;0;0;0;0;0;0;0
2399.72;0.99;18;0;0;0;0;0;0;0;0;0
2999.79;0.99;18;0;0;0;0;0;0;0;0;0
3599.97;0.98;18;0;0;0;0;0;0;0;0;0
4200;0.98;18;0;0;0;0;0;0;0;0;0
4799.86;0.98;18;0;0;0;0;0;0;0;0;0
5399.78;0.97;18;0;0;0;0;0;0;0;0;0
5999.9;0.97;18;0;0;0;0;0;0;0;0;0
6599.93;0.97;18;0;0;0;0;0;0;0;0;0
7199.95;0.96;18;0;0;0;0;0;0;0;0;0
7799.61;0.96;18;0;0;0;0;0;0;0;0;0
8399.96;0.96;18;0;0;0;0;0;0;0;0;0
8999.6;0.96;18;0;0;0;0;0;0;0;0;0
9599.9;0.95;18;0;0;0;0;0;0;0;0;0
10199.88;0.95;18;0;0;0;0;0;0;0;0;0
10799.84;0.95;18;0;0;0;0;0;0;0;0;0
11399.99;0.94;18;0;0;0;0;0;0;0;0;0
11999.95;0.94;18;0;0;0;0;0;0;0;0;0
12599.8;0.94;18;0;0;0;0;0;0;0;0;0
13199.89;0.93;18;0;0;0;0;0;0;0;0;0
13799.62;0.93;18;0;0;0;0;0;0;0;0;0
14399.97;0.93;18;0;0;0;0;0;0;0;0;0
14999.63;0.93;18;0;0;0;0;0;0;0;0;0
15599.94;0.92;18;0;0;0;0;0;0;0;0;0
16199.89;0.92;18;0;0;0;0;0;0;0;0;0
16799.65;0.92;18;0;0;0;0;0;0;0;0;0
17399.75;0.91;18;0;0;0;0;0;0;0;0;0
17999.74;0.91;18;0;0;0;0;0;0;0;0;0
18599.73;0.91;18;0;0;0;0;0;0;0;0;0
19199.97;0.9;18;0;0;0;0;0;0;0;0;0
19799.85;0.9;18;0;0;0;0;0;0;0;0;0
20399.7;0.9;18;0;0;0;0;0;0;0;0;0
20999.96;0.9;18;0;0;0;0;0;0;0;0;0
21599.98;0.9;18;0;0;0;0;0;0;0;0;0
22199.95;0.9;18;0;0;0;0;0;0;0;0;0
22799.98;0.9;18;0;0;0;0;0;0;0;0;0
23399.66;0.9;18;0;0;0;0;0;0;0;0;0
23999.81;0.9;18;0;0;0;0;0;0;0;0;0
24599.99;0.9;18;0;0;0;0;0;0;0;0;0
25199.89;0.9;18;0;0;0;0;0;0;0;0;0
25799.64;0.9;18;0;0;0;0;0;0;0;0;0
26399.95;0.9;18;0;0;0;0;0;0;0;0;0
26999.96;0.9;18;0;0;0;0;0;0;0;0;0
27599.95;0.9;18;0;0;0;0;0;0;0;0;0
28199.88;0.9;18;0;0;0;0;0;0;0;0;0
28799.68;0.9;18;0;0;0;0;0;0;0;0;0
29399.87;0.9;18;0;0;0;0;0;0;0;0;0
29999.84;0.9;18;0;0;0;0;0;0;0;0;0
