Ident;X;Y;Transfers;InjectedTransfers;PodsHandled;PodHandlingTimeAvg;PodHandlingTimeVar;PodHandlingTimeMin;PodHandlingTimeMax;PileOn;IdleTime;UpTime
InputStation0;0.50;12.50;0;0;0;0;0;0;0;0;7200;0
OutputStation0;55.50;9.50;91;0;50;19.5390963201788;188.86617105638;10.0550000000001;62.5355555555552;1.82;6306.52429204033;7200
OutputStation1;55.50;15.50;91;0;51;19.2529231192276;119.636292125474;10.0444444444445;52.2002679681124;1.7843137254902;6305.47305338898;7200
