#TimeStamp;TripTime;Type
61;22;O
71;41;O
73;36;O
77;43;O
81;53;O
85;15;O
86;44;O
108;27;O
116;15;O
118;15;O
128;14;O
148;14;O
158;17;O
168;16;O
169;15;O
178;16;O
186;14;O
189;14;O
209;14;O
226;14;O
251;29;O
259;14;O
268;14;O
271;28;O
295;19;O
297;28;O
305;20;O
307;27;O
312;16;O
332;16;O
343;17;O
344;18;O
354;18;O
362;17;O
370;15;O
373;21;O
383;19;O
384;18;O
394;35;O
398;15;O
411;17;O
421;18;O
430;17;O
438;15;O
444;19;O
457;14;O
478;15;O
481;28;O
489;20;O
490;17;O
499;20;O
506;17;O
514;15;O
528;31;O
533;15;O
544;15;O
544;14;O
555;15;O
564;15;O
573;14;O
575;15;O
599;15;O
599;15;O
608;14;O
622;14;O
624;15;O
638;41;O
647;15;O
650;44;O
662;37;O
685;15;O
687;39;O
707;18;O
710;17;O
733;14;O
744;14;O
754;14;O
771;15;O
783;17;O
785;15;O
795;14;O
805;38;O
820;15;O
822;29;O
840;26;O
851;14;O
871;14;O
891;15;O
894;14;O
922;15;O
934;17;O
953;16;O
955;14;O
985;15;O
995;15;O
1004;14;O
1008;14;O
1025;14;O
1028;14;O
1049;28;O
1055;14;O
1087;13;O
1088;27;O
