#TimeStamp;BotsQueueing;TaskBotCounts
0;0;None/6,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/0
59.64;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
119.95;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
179.89;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
239.91;3;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
299.87;3;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
359.64;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
420;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
479.76;1;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
539.96;1;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
599.69;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
659.82;3;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
719.65;3;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
779.8;1;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
839.91;3;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
899.7;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
959.81;5;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1019.65;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1079.79;1;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
1139.87;0;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/0,Rest/5
1199.68;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
1259.91;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
1319.64;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
1379.88;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
1439.59;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
1499.84;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
1559.66;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
1619.79;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
1679.62;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
1739.96;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
1799.99;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
1859.81;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
1919.98;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
1979.77;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
2039.59;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
2099.72;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
2159.97;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
2219.94;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
2279.92;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
2339.75;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
2399.91;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
2459.7;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
2519.95;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
2579.65;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
2639.9;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
2699.98;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
2759.85;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
2819.68;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
2879.96;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
2939.63;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
2999.88;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
3059.93;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
3119.76;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
3179.89;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
3239.71;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
3299.95;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
3359.98;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
3419.91;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
3479.73;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
3539.86;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
3599.68;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
3659.93;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
3719.64;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
3779.88;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
3839.95;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
