#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;39.68;0.08;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
59.64;41.17;0.31;PP/0.05,TA/0.03,IS/0,PS/0,RB/0,OB/0.01,RP/0
119.95;41.37;0.35;PP/0.06,TA/0.04,IS/0,PS/0,RB/0,OB/0.01,RP/0
179.89;41.38;0.37;PP/0.07,TA/0.04,IS/0,PS/0,RB/0,OB/0.01,RP/0
239.91;41.4;0.4;PP/0.07,TA/0.04,IS/0.01,PS/0,RB/0.01,OB/0.01,RP/0
299.87;41.66;0.43;PP/0.08,TA/0.04,IS/0.01,PS/0,RB/0.01,OB/0.01,RP/0
359.64;41.88;0.49;PP/0.08,TA/0.06,IS/0.01,PS/0,RB/0.01,OB/0.01,RP/0
420;41.53;0.51;PP/0.09,TA/0.06,IS/0.02,PS/0,RB/0.01,OB/0.01,RP/0
479.76;41.53;0.53;PP/0.09,TA/0.06,IS/0.02,PS/0,RB/0.01,OB/0.01,RP/0
539.96;41.53;0.57;PP/0.1,TA/0.06,IS/0.02,PS/0,RB/0.01,OB/0.01,RP/0
599.69;41.62;0.66;PP/0.11,TA/0.11,IS/0.02,PS/0,RB/0.01,OB/0.01,RP/0
659.82;41.62;0.7;PP/0.12,TA/0.11,IS/0.02,PS/0,RB/0.01,OB/0.01,RP/0
719.65;41.63;0.72;PP/0.13,TA/0.11,IS/0.02,PS/0,RB/0.01,OB/0.01,RP/0
779.8;41.86;0.76;PP/0.14,TA/0.12,IS/0.02,PS/0,RB/0.01,OB/0.01,RP/0
839.91;42.03;0.78;PP/0.15,TA/0.12,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
899.7;42.03;0.8;PP/0.15,TA/0.12,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
959.81;42.03;0.81;PP/0.15,TA/0.12,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
1019.65;42.03;0.83;PP/0.16,TA/0.12,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
1079.79;41.83;0.85;PP/0.17,TA/0.12,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
1139.87;41.94;0.9;PP/0.17,TA/0.14,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
1199.68;42.03;0.96;PP/0.17,TA/0.2,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
1259.91;42.15;1.03;PP/0.17,TA/0.26,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
1319.64;42.23;1.1;PP/0.17,TA/0.32,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
1379.88;42.3;1.17;PP/0.17,TA/0.38,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
1439.59;42.37;1.24;PP/0.17,TA/0.45,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
1499.84;42.44;1.31;PP/0.17,TA/0.52,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
1559.66;42.51;1.39;PP/0.17,TA/0.59,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
1619.79;42.57;1.45;PP/0.17,TA/0.65,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
1679.62;42.63;1.52;PP/0.17,TA/0.71,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
1739.96;42.71;1.58;PP/0.17,TA/0.77,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
1799.99;42.78;1.65;PP/0.17,TA/0.83,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
1859.81;42.89;1.72;PP/0.17,TA/0.9,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
1919.98;42.96;1.8;PP/0.17,TA/0.96,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
1979.77;43.04;1.87;PP/0.17,TA/1.03,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
2039.59;43.11;1.93;PP/0.17,TA/1.09,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
2099.72;43.17;2;PP/0.17,TA/1.15,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
2159.97;43.24;2.07;PP/0.17,TA/1.21,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
2219.94;43.31;2.14;PP/0.17,TA/1.27,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
2279.92;43.38;2.21;PP/0.17,TA/1.34,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
2339.75;43.41;2.27;PP/0.17,TA/1.4,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
2399.91;43.42;2.34;PP/0.17,TA/1.45,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
2459.7;42.23;2.41;PP/0.17,TA/1.51,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
2519.95;42.29;2.47;PP/0.17,TA/1.57,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
2579.65;42.36;2.54;PP/0.17,TA/1.63,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
2639.9;42.43;2.61;PP/0.17,TA/1.69,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
2699.98;42.5;2.68;PP/0.17,TA/1.75,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
2759.85;42.57;2.74;PP/0.17,TA/1.82,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
2819.68;42.64;2.82;PP/0.17,TA/1.88,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
2879.96;42.71;2.9;PP/0.17,TA/1.95,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
2939.63;42.79;2.97;PP/0.17,TA/2.02,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
2999.88;42.86;3.05;PP/0.17,TA/2.08,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
3059.93;42.95;3.11;PP/0.17,TA/2.14,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
3119.76;43.03;3.18;PP/0.17,TA/2.2,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
3179.89;43.11;3.25;PP/0.17,TA/2.26,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
3239.71;43.17;3.31;PP/0.17,TA/2.32,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
3299.95;42.26;3.38;PP/0.17,TA/2.38,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
3359.98;42.33;3.44;PP/0.17,TA/2.44,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
3419.91;42.41;3.51;PP/0.17,TA/2.5,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
3479.73;42.48;3.58;PP/0.17,TA/2.56,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
3539.86;42.54;3.64;PP/0.17,TA/2.62,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
3599.68;42.61;3.7;PP/0.17,TA/2.68,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
3659.93;42.38;3.78;PP/0.17,TA/2.74,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
3719.64;42.43;3.84;PP/0.17,TA/2.8,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
3779.88;42.5;3.91;PP/0.17,TA/2.86,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
3839.95;42.57;3.98;PP/0.17,TA/2.93,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
3899.84;42.64;4.05;PP/0.17,TA/3,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
3959.66;42.71;4.12;PP/0.17,TA/3.06,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
4019.79;42.79;4.19;PP/0.17,TA/3.12,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
4079.62;42.85;4.25;PP/0.17,TA/3.18,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
4139.86;42.93;4.32;PP/0.17,TA/3.24,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
4199.99;42.99;4.38;PP/0.17,TA/3.3,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
4259.82;42.45;4.45;PP/0.17,TA/3.36,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
4319.88;42.52;4.52;PP/0.17,TA/3.42,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
4379.77;42.58;4.58;PP/0.17,TA/3.48,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
4439.6;42.64;4.65;PP/0.17,TA/3.54,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
4499.72;42.71;4.71;PP/0.17,TA/3.6,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
4559.97;42.79;4.79;PP/0.17,TA/3.67,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
4619.79;42.86;4.87;PP/0.17,TA/3.73,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
4679.92;42.93;4.94;PP/0.17,TA/3.8,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
4739.75;42.49;5.01;PP/0.17,TA/3.86,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
