#TimeStamp;Bot;Pod;OutputStation
66.41;4;95;0
77.83;1;32;0
80.28;5;74;1
88.23;3;389;0
90.04;5;74;1
98.21;3;389;0
100.41;5;74;1
108.25;0;142;0
110.43;2;47;1
118.3;0;142;0
120.34;4;95;1
128.36;0;142;0
130.51;4;95;1
138.47;0;142;0
140.78;1;32;1
148.71;5;74;0
150.54;1;32;1
158.47;2;47;0
160.76;3;389;1
168.51;4;95;0
170.93;3;389;1
178.59;1;32;0
181.12;0;142;1
188.68;1;32;0
191.16;0;142;1
198.4;1;32;0
201.33;5;74;1
208.76;1;32;0
211.27;5;74;1
218.89;3;389;0
221.38;5;74;1
229.18;0;142;0
231.47;5;74;1
239.29;0;142;0
241.68;5;74;1
251.65;2;47;1
261.84;4;95;1
265.61;5;74;0
272.14;4;95;1
276.81;2;47;0
282.41;1;32;1
292.4;3;389;1
302.34;4;95;0
302.56;0;142;1
312.22;4;95;0
312.71;5;74;1
322.04;4;95;0
323.06;2;47;1
332.42;1;32;0
342.34;3;389;0
349.21;4;95;1
352.51;5;74;0
360.67;1;32;1
362.49;2;47;0
370.58;3;389;1
379.29;4;95;0
380.36;3;389;1
389.2;4;95;0
390.56;5;74;1
399.53;4;95;0
400.62;2;47;1
409.72;4;95;0
410.77;0;54;1
419.64;1;32;0
420.87;0;54;1
429.52;3;389;0
435.37;4;95;1
439.91;3;389;0
445.54;4;95;1
449.76;5;74;0
455.29;4;95;1
459.85;2;47;0
465.4;4;95;1
469.76;0;54;0
475.39;1;32;1
485.62;3;389;1
494.12;4;95;0
495.67;5;74;1
505.54;1;32;0
505.74;2;47;1
515.58;1;32;0
516.08;2;47;1
525.47;3;389;0
526.21;0;54;1
535.72;5;74;0
536.5;4;95;1
545.77;5;74;0
546.89;1;32;1
556.11;0;54;0
556.81;3;389;1
566.02;4;95;0
570.27;5;74;1
580.33;5;74;1
580.6;3;389;0
590.29;0;54;1
604.77;3;389;1
605.86;5;74;0
615.92;0;54;0
626.16;0;54;0
629.25;5;74;1
636.16;0;54;0
645.07;2;198;1
645.95;0;54;0
655.95;0;54;0
666.15;0;54;0
675.99;3;389;0
685.93;3;389;0
690.14;0;54;1
696.04;5;74;0
706.1;5;74;0
712.19;3;389;1
716.14;1;250;0
722.33;3;389;1
726.21;4;280;0
732.34;3;389;1
736.51;2;198;0
742.11;3;389;1
746.93;0;54;0
752.39;3;389;1
757.27;0;54;0
762.4;1;250;1
766.97;0;54;0
772.3;4;280;1
777.76;3;389;0
782.47;4;280;1
789.88;1;250;0
792.56;4;280;1
802.73;4;280;1
811;5;167;0
812.58;2;198;1
822.89;2;198;1
825.54;4;280;0
832.83;2;198;1
835.91;4;280;0
843.2;0;54;1
845.93;4;280;0
853.01;0;54;1
856.05;4;280;0
863.09;3;389;1
865.84;4;280;0
873.24;3;389;1
876.02;4;280;0
883.51;1;250;1
885.97;2;198;0
893.66;1;250;1
896.24;2;198;0
903.8;1;250;1
906.66;2;198;0
913.93;5;167;1
916.84;2;198;0
924.08;4;280;1
927.03;2;198;0
934.13;4;280;1
937.07;2;198;0
946.94;0;54;0
957.11;0;54;0
960;2;198;1
966.98;0;54;0
969.82;2;198;1
976.95;3;389;0
980;2;198;1
986.95;1;250;0
989.87;2;198;1
997.17;5;167;0
1000.15;0;54;1
1007.27;5;167;0
1010.34;0;54;1
1017.31;4;280;0
1020.32;3;389;1
1027.59;2;198;0
1030.41;3;389;1
1037.64;2;198;0
1040.56;3;389;1
1047.53;0;54;0
1050.53;1;250;1
1057.81;0;54;0
1060.61;1;250;1
1070.85;5;167;1
1080.97;4;280;1
1090.93;2;198;1
1094.07;5;167;0
1101.03;0;54;1
