#TimeStamp;Bot;Pod;OutputStation
74.93;9;228;2
80.6;6;200;1
85.05;9;228;2
94.26;7;29;0
101.39;11;269;1
104.63;2;227;2
106.32;16;385;0
111.41;11;269;1
116.36;6;200;0
121.21;3;109;1
121.46;0;156;2
126.25;4;369;0
131.06;3;109;1
131.46;5;309;2
136.16;9;228;0
141.22;7;29;1
143.73;11;269;2
146.4;12;342;0
151.37;13;14;1
153.68;8;76;2
156.26;15;180;0
161.34;13;14;1
164.83;4;369;2
166.4;10;376;0
171.28;13;14;1
174.87;9;228;2
176.42;3;109;0
181.1;13;14;1
184.79;12;342;2
186.46;3;109;0
191.34;2;227;1
194.8;14;410;2
196.5;7;29;0
201.42;2;227;1
204.82;10;376;2
206.14;7;29;0
211.5;17;80;1
214.71;10;376;2
216.53;4;369;0
221.56;1;213;1
224.84;10;376;2
226.55;13;14;0
231.53;16;385;1
234.87;3;109;2
236.58;9;228;0
241.62;0;156;1
244.74;3;109;2
246.51;9;228;0
251.66;6;200;1
254.8;3;109;2
256.62;17;80;0
261.65;5;309;1
264.88;1;213;2
266.52;14;410;0
271.71;11;269;1
274.89;4;369;2
276.85;14;410;0
281.7;15;180;1
284.8;4;369;2
286.89;16;385;0
291.62;8;76;1
294.8;4;369;2
296.8;5;309;0
301.76;8;76;1
304.91;4;369;2
309.18;15;180;0
311.79;12;342;1
314.97;9;228;2
321.74;7;29;1
324.84;17;80;2
325.01;8;76;0
331.8;3;109;1
334.9;17;80;2
336.09;4;369;0
341.77;16;385;1
344.99;11;269;2
346.1;4;369;0
351.69;2;90;1
354.98;11;269;2
356;12;342;0
361.84;5;309;1
365.03;11;269;2
366.07;12;342;0
371.87;15;180;1
375.07;14;410;2
376.15;12;342;0
381.91;17;80;1
385.26;10;125;2
386.26;7;29;0
391.86;8;76;1
395.07;13;286;2
396.31;7;29;0
401.97;1;304;1
405.12;0;207;2
406.41;7;29;0
411.96;1;304;1
415.27;3;109;2
416.41;9;228;0
421.87;1;304;1
425.33;4;369;2
426.44;6;417;0
431.99;14;410;1
435.1;4;369;2
436.53;5;309;0
441.75;14;410;1
445.41;15;180;2
446.75;16;385;0
451.86;10;125;1
455.65;15;180;2
456.79;11;269;0
462.01;13;286;1
465.72;15;180;2
467;11;269;0
472.06;0;207;1
475.62;15;180;2
477.17;8;76;0
482.25;7;29;1
485.7;12;342;2
487.12;8;76;0
492.25;9;228;1
495.77;12;342;2
497.13;8;76;0
502.13;15;180;1
505.79;12;342;2
507.23;1;304;0
515.64;6;417;2
517.27;1;304;0
521.77;8;76;1
525.84;5;309;2
527.24;4;369;0
536.05;10;125;2
537.43;4;369;0
546.22;2;78;2
546.64;1;304;1
547.65;4;369;0
556.29;16;385;2
556.74;3;287;1
557.75;4;369;0
566.7;16;385;2
567.46;14;410;0
576.63;11;269;2
577.83;0;207;0
586.63;8;76;2
588.01;7;29;0
596.6;8;76;2
598.01;17;220;0
601.8;0;207;1
606.57;1;304;2
608.06;17;220;0
616.78;14;410;2
617.2;11;269;1
618.34;13;286;0
627.18;3;287;2
627.22;11;269;1
628.38;15;180;0
637.01;3;287;2
637.27;11;269;1
638.21;6;417;0
647.22;11;269;1
647.22;4;369;2
648.48;5;309;0
657.35;8;76;1
657.35;7;29;2
658.52;10;125;0
667.48;17;220;1
667.48;7;29;2
668.53;10;125;0
677.41;12;240;1
677.41;0;207;2
678.64;10;125;0
687.55;1;304;1
687.55;0;207;2
688.62;2;78;0
697.58;13;286;1
697.62;0;207;2
698.57;9;283;0
707.65;15;180;1
707.65;6;417;2
708.72;9;283;0
717.75;15;180;1
717.75;17;220;2
718.73;9;283;0
727.45;15;180;1
727.79;17;220;2
728.46;16;385;0
737.76;5;309;1
737.85;10;125;2
738.78;14;410;0
747.58;5;309;1
747.98;10;125;2
748.95;14;410;0
757.76;2;78;1
758;10;125;2
759.1;3;287;0
767.8;2;78;1
767.9;1;304;2
769.15;3;287;0
777.81;0;207;1
777.85;1;304;2
779.27;3;287;0
787.71;0;207;1
788.02;13;286;2
789.37;11;269;0
797.44;17;220;1
798.07;15;180;2
799.57;11;269;0
807.69;16;385;1
808.16;5;309;2
809.61;4;369;0
817.83;14;410;1
818.18;12;330;2
819.64;7;29;0
827.83;8;423;1
828.22;12;330;2
829.83;7;29;0
837.8;3;287;1
838.07;0;207;2
839.66;6;417;0
847.88;10;125;1
848.24;2;78;2
849.88;1;304;0
857.95;11;269;1
858.37;2;78;2
859.83;15;180;0
868.24;11;269;1
868.41;17;220;2
869.98;16;385;0
878.3;1;304;1
878.44;4;369;2
880.02;13;286;0
888.32;1;304;1
888.52;4;369;2
889.98;13;286;0
898.16;1;304;1
898.62;4;369;2
