#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;1;18;0;0;0;0;0;0;0;0;0
599.9;1;18;0;0;0;0;0;0;0;0;0
1199.87;0.99;18;0;0;0;0;0;0;0;0;0
1799.98;0.99;18;0;0;0;0;0;0;0;0;0
2399.9;0.98;18;0;0;0;0;0;0;0;0;0
3000;0.98;18;0;0;0;0;0;0;0;0;0
3599.85;0.98;18;0;0;0;0;0;0;0;0;0
4199.92;0.97;18;0;0;0;0;0;0;0;0;0
4799.95;0.97;18;0;0;0;0;0;0;0;0;0
5399.97;0.97;18;0;0;0;0;0;0;0;0;0
5999.72;0.96;18;0;0;0;0;0;0;0;0;0
6599.97;0.96;18;0;0;0;0;0;0;0;0;0
7199.99;0.96;18;0;0;0;0;0;0;0;0;0
7799.86;0.96;18;0;0;0;0;0;0;0;0;0
8399.93;0.96;18;0;0;0;0;0;0;0;0;0
8999.84;0.96;18;0;0;0;0;0;0;0;0;0
9599.97;0.96;18;0;0;0;0;0;0;0;0;0
10199.92;0.96;18;0;0;0;0;0;0;0;0;0
10799.88;0.96;18;0;0;0;0;0;0;0;0;0
11399.91;0.96;18;0;0;0;0;0;0;0;0;0
11999.78;0.96;18;0;0;0;0;0;0;0;0;0
12599.97;0.96;18;0;0;0;0;0;0;0;0;0
13199.96;0.96;18;0;0;0;0;0;0;0;0;0
13799.85;0.96;18;0;0;0;0;0;0;0;0;0
14399.96;0.96;18;0;0;0;0;0;0;0;0;0
14999.95;0.96;18;0;0;0;0;0;0;0;0;0
15599.98;0.96;18;0;0;0;0;0;0;0;0;0
16199.65;0.96;18;0;0;0;0;0;0;0;0;0
16799.84;0.96;18;0;0;0;0;0;0;0;0;0
17399.99;0.96;18;0;0;0;0;0;0;0;0;0
17999.97;0.96;18;0;0;0;0;0;0;0;0;0
18599.79;0.96;18;0;0;0;0;0;0;0;0;0
19199.98;0.96;18;0;0;0;0;0;0;0;0;0
19799.89;0.96;18;0;0;0;0;0;0;0;0;0
20399.94;0.96;18;0;0;0;0;0;0;0;0;0
20999.96;0.96;18;0;0;0;0;0;0;0;0;0
21599.89;0.96;18;0;0;0;0;0;0;0;0;0
22199.96;0.96;18;0;0;0;0;0;0;0;0;0
22799.87;0.96;18;0;0;0;0;0;0;0;0;0
23399.65;0.96;18;0;0;0;0;0;0;0;0;0
23999.95;0.96;18;0;0;0;0;0;0;0;0;0
24599.95;0.96;18;0;0;0;0;0;0;0;0;0
25199.96;0.96;18;0;0;0;0;0;0;0;0;0
25799.95;0.96;18;0;0;0;0;0;0;0;0;0
26399.88;0.96;18;0;0;0;0;0;0;0;0;0
26999.9;0.96;18;0;0;0;0;0;0;0;0;0
27599.85;0.96;18;0;0;0;0;0;0;0;0;0
28199.86;0.96;18;0;0;0;0;0;0;0;0;0
28799.99;0.96;18;0;0;0;0;0;0;0;0;0
29399.91;0.96;18;0;0;0;0;0;0;0;0;0
29999.64;0.96;18;0;0;0;0;0;0;0;0;0
