#TimeStamp;DistanceTraveled
59.95;702.5
119.92;547.57
179.75;367.16
239.99;401.58
299.95;257.44
359.87;224.26
420;301.07
479.92;403.06
539.98;366.55
599.89;333.69
659.71;429.42
719.58;445.52
779.88;343.12
839.84;401.03
899.76;480.43
959.79;478.98
1019.96;386.76
1079.93;307.34
1140;350.64
1199.96;415.14
1259.82;390.01
1319.62;312.44
1379.97;287.41
1439.99;423.36
1500;438.5
1559.99;475.45
1619.99;441.5
1679.7;477.96
1739.89;466.43
1799.99;440.73
1859.98;381.08
1919.98;375.31
1979.84;420.51
2039.99;452.63
2099.82;346.12
2159.67;318.42
2219.87;251.37
2279.74;364.32
2339.94;345.01
2399.97;366.52
2459.99;297.68
2519.96;293.6
2579.96;318.04
2639.74;405.69
2699.99;273.64
2759.92;260.65
2819.93;253.55
2879.95;244.21
2939.74;332.17
2999.89;298.51
3059.92;319.12
3120;306.03
3179.77;315.68
3239.8;287.6
3299.74;440.41
3359.92;426.1
3419.96;418.99
3479.88;385.86
3539.66;283.29
3599.59;337.41
3659.66;373.96
3719.97;347.79
3779.6;332.73
3839.99;205.81
3899.79;239.74
3959.92;244.94
4019.94;313.05
4079.87;313.18
4139.98;373.96
4199.95;401.98
4259.71;279.73
4319.86;346.46
4379.9;320.78
4439.64;381.75
4499.8;394.5
4559.97;479.25
4620;527.38
4679.98;389.29
4739.96;266.69
4799.69;376.98
4859.86;464.28
4919.86;411.92
4979.96;328.96
5039.94;276.83
5099.89;341.89
5159.94;244.76
5220;215.92
5279.87;318.83
5339.98;343.49
5399.95;491.4
5459.9;454.98
5519.95;245.79
5579.69;201.38
5639.78;311.71
5699.94;239.29
5759.79;264.09
5819.98;364.63
5879.96;303.54
5939.93;234.75
5999.67;273.14
6059.99;321.78
6119.85;309.5
6179.99;377.17
6239.77;350.74
6300;650
6359.78;457.45
6419.94;11.29
6479.94;0
6539.94;0
6599.94;0
6659.94;0
6719.94;0
6779.94;0
6839.94;0
6899.94;0
6959.94;0
7019.94;0
7079.94;0
7139.94;0
7199.94;0
7259.94;0
7319.94;0
7379.94;0
7439.94;0
7499.94;0
7559.94;0
7619.94;0
7679.94;0
7739.94;0
7799.94;0
7859.94;0
7919.94;0
7979.94;0
8039.94;0
8099.94;0
8159.94;0
8219.94;0
8279.94;0
8339.94;0
8399.94;0
8459.94;0
8519.94;0
8579.94;0
8639.94;0
8699.94;0
8759.94;0
8819.94;0
8879.94;0
8939.94;0
8999.94;0
9059.94;0
9119.94;0
9179.94;0
9239.94;0
9299.94;0
9359.94;0
9419.94;0
9479.94;0
9539.94;0
9599.94;0
9659.94;0
9719.94;0
9779.94;0
9839.94;0
9899.94;0
9959.94;0
10019.94;0
10079.94;0
10139.94;0
10199.94;0
10259.94;0
10319.94;0
10379.94;0
10439.94;0
10499.94;0
10559.94;0
10619.94;0
10679.94;0
10739.94;0
10799.94;0
10859.94;0
10919.94;0
10979.94;0
11039.94;0
11099.94;0
11159.94;0
11219.94;0
11279.94;0
11339.94;0
11399.94;0
11459.94;0
11519.94;0
11579.94;0
11639.94;0
11699.94;0
11759.94;0
11819.94;0
11879.94;0
11939.94;0
11999.94;0
12059.94;0
12119.94;0
12179.94;0
12239.94;0
12299.94;0
12359.94;0
12419.94;0
12479.94;0
12539.94;0
12599.94;0
12659.94;0
12719.94;0
12779.94;0
12839.94;0
12899.94;0
12959.94;0
13019.94;0
13079.94;0
13139.94;0
13199.94;0
13259.94;0
13319.94;0
13379.94;0
13439.94;0
13499.94;0
13559.94;0
13619.94;0
13679.94;0
13739.94;0
13799.94;0
13859.94;0
13919.94;0
13979.94;0
14039.94;0
14099.94;0
14159.94;0
14219.94;0
14279.94;0
14339.94;0
14399.94;0
14459.94;0
14519.94;0
14579.94;0
14639.94;0
14699.94;0
14759.94;0
14819.94;0
14879.94;0
14939.94;0
14999.94;0
15059.94;0
15119.94;0
15179.94;0
15239.94;0
15299.94;0
15359.94;0
15419.94;0
15479.94;0
15539.94;0
15599.94;0
15659.94;0
15719.94;0
15779.94;0
15839.94;0
15899.94;0
15959.94;0
16019.94;0
16079.94;0
16139.94;0
16199.94;0
16259.94;0
16319.94;0
16379.94;0
16439.94;0
16499.94;0
16559.94;0
16619.94;0
16679.94;0
16739.94;0
16799.94;0
16859.94;0
16919.94;0
16979.94;0
17039.94;0
17099.94;0
17159.94;0
17219.94;0
17279.94;0
17339.94;0
17399.94;0
17459.94;0
17519.94;0
17579.94;0
17639.94;0
17699.94;0
17759.94;0
17819.94;0
17879.94;0
17939.94;0
17999.94;0
18059.94;0
18119.94;0
18179.94;0
18239.94;0
18299.94;0
18359.94;0
18419.94;0
18479.94;0
18539.94;0
18599.94;0
18659.94;0
18719.94;0
18779.94;0
18839.94;0
18899.94;0
18959.94;0
19019.94;0
19079.94;0
19139.94;0
19199.94;0
19259.94;0
19319.94;0
19379.94;0
19439.94;0
19499.94;0
19559.94;0
19619.94;0
19679.94;0
19739.94;0
19799.94;0
19859.94;0
19919.94;0
19979.94;0
20039.94;0
20099.94;0
20159.94;0
20219.94;0
20279.94;0
20339.94;0
20399.94;0
20459.94;0
20519.94;0
20579.94;0
20639.94;0
20699.94;0
20759.94;0
20819.94;0
20879.94;0
20939.94;0
20999.94;0
21059.94;0
21119.94;0
21179.94;0
21239.94;0
21299.94;0
21359.94;0
21419.94;0
21479.94;0
21539.94;0
21599.94;0
21659.94;0
21719.94;0
21779.94;0
21839.94;0
21899.94;0
21959.94;0
22019.94;0
22079.94;0
22139.94;0
22199.94;0
22259.94;0
22319.94;0
22379.94;0
22439.94;0
22499.94;0
22559.94;0
22619.94;0
22679.94;0
22739.94;0
22799.94;0
22859.94;0
22919.94;0
22979.94;0
23039.94;0
23099.94;0
23159.94;0
23219.94;0
23279.94;0
23339.94;0
23399.94;0
23459.94;0
23519.94;0
23579.94;0
23639.94;0
23699.94;0
23759.94;0
23819.94;0
23879.94;0
23939.94;0
23999.94;0
24059.94;0
24119.94;0
24179.94;0
24239.94;0
24299.94;0
24359.94;0
24419.94;0
24479.94;0
24539.94;0
24599.94;0
24659.94;0
24719.94;0
24779.94;0
24839.94;0
24899.94;0
24959.94;0
25019.94;0
25079.94;0
25139.94;0
25199.94;0
25259.94;0
25319.94;0
25379.94;0
25439.94;0
25499.94;0
25559.94;0
25619.94;0
25679.94;0
25739.94;0
25799.94;0
25859.94;0
25919.94;0
25979.94;0
26039.94;0
26099.94;0
26159.94;0
26219.94;0
26279.94;0
26339.94;0
26399.94;0
26459.94;0
26519.94;0
26579.94;0
26639.94;0
26699.94;0
26759.94;0
26819.94;0
26879.94;0
26939.94;0
26999.94;0
27059.94;0
27119.94;0
27179.94;0
27239.94;0
27299.94;0
27359.94;0
27419.94;0
27479.94;0
27539.94;0
27599.94;0
27659.94;0
27719.94;0
27779.94;0
27839.94;0
27899.94;0
27959.94;0
28019.94;0
28079.94;0
28139.94;0
28199.94;0
28259.94;0
28319.94;0
28379.94;0
28439.94;0
28499.94;0
28559.94;0
28619.94;0
28679.94;0
28739.94;0
28799.94;0
28859.94;0
28919.94;0
28979.94;0
29039.94;0
29099.94;0
29159.94;0
29219.94;0
29279.94;0
29339.94;0
29399.94;0
29459.94;0
29519.94;0
29579.94;0
29639.94;0
29699.94;0
29759.94;0
29819.94;0
29879.94;0
29939.94;0
29999.94;0
