#TimeStamp;TripTime;Type
34;21;O
37;16;O
38;23;O
42;27;O
48;34;O
48;31;O
53;26;O
54;37;O
56;35;O
59;27;O
60;37;O
62;40;O
64;32;O
68;44;O
70;42;O
72;44;O
78;33;O
80;52;O
401;23;O
402;25;O
439;14;O
642;12;O
716;16;O
742;14;O
835;17;O
998;15;O
1025;12;O
1149;16;O
1169;17;O
1229;16;O
1239;15;O
1357;13;O
1369;14;O
1452;16;O
1472;16;O
1549;13;O
1583;16;O
1610;12;O
1638;30;O
1652;14;O
1664;16;O
1771;20;O
1856;16;O
1878;18;O
1887;18;O
1930;28;O
2058;16;O
2113;29;O
2128;15;O
2140;18;O
2168;16;O
2179;17;O
2197;32;O
2200;18;O
2205;20;O
2230;17;O
2258;15;O
2288;14;O
2300;14;O
2310;16;O
2337;13;O
2337;18;O
2350;17;O
2355;29;O
2360;13;O
2376;19;O
2402;17;O
2412;17;O
2446;19;O
2457;22;O
2497;20;O
2523;17;O
2563;17;O
2583;17;O
2634;18;O
2644;18;O
2685;16;O
2699;31;O
2785;15;O
2846;15;O
2926;14;O
3001;28;O
3019;15;O
3029;16;O
3078;29;O
3120;16;O
3191;16;O
3267;14;O
3281;30;O
3303;17;O
3359;18;O
3377;16;O
3387;16;O
3397;17;O
3410;19;O
3420;34;O
3426;22;O
3458;17;O
3482;18;O
3485;28;O
3489;16;O
3498;16;O
3504;16;O
3508;16;O
3515;17;O
3528;17;O
3540;13;O
3540;17;O
3550;16;O
3565;15;O
3571;29;O
3573;33;O
3575;13;O
3580;10;O
3589;17;O
3593;43;O
3602;15;O
3607;16;O
3612;31;O
3612;30;O
3622;17;O
3638;20;O
3644;23;O
3644;23;O
3645;23;O
3652;25;O
3661;19;O
3663;18;O
3669;17;O
3676;11;O
3690;15;O
3700;26;O
3702;19;O
3711;18;O
3747;14;O
3756;13;O
3861;14;O
3974;14;O
4042;14;O
4065;15;O
4141;16;O
4196;14;O
4291;21;O
4293;17;O
4348;18;O
4429;15;O
4520;16;O
4571;16;O
4587;15;O
4592;17;O
4643;14;O
4647;14;O
4675;13;O
4684;15;O
4697;13;O
4716;12;O
4790;15;O
4799;15;O
4927;15;O
4942;127;O
4992;197;O
4999;63;O
5004;42;O
5027;14;O
5046;200;O
5069;16;O
5084;17;O
5112;75;O
5113;30;O
5189;15;O
5203;86;O
5223;29;O
5235;18;O
5265;16;O
5278;13;O
5282;23;O
5300;15;O
5305;30;O
5307;14;O
5321;16;O
5329;21;O
5341;16;O
5374;16;O
5381;16;O
5383;32;O
5387;19;O
5397;19;O
5408;13;O
5441;16;O
5445;23;O
5447;19;O
5452;13;O
5460;25;O
5468;19;O
5470;15;O
5481;20;O
5492;17;O
5496;18;O
5502;12;O
5528;15;O
5534;15;O
5542;13;O
5544;25;O
5550;14;O
5553;12;O
5568;17;O
5569;21;O
5571;15;O
5585;19;O
5589;31;O
5613;16;O
5623;16;O
5644;18;O
5673;17;O
5693;16;O
5700;14;O
5779;14;O
5789;14;O
5807;16;O
5849;17;O
5857;15;O
5876;32;O
5895;16;O
5914;17;O
5916;29;O
5917;24;O
5935;19;O
5943;10;O
5960;21;O
5963;24;O
5970;22;O
5974;33;O
5979;24;O
