#TimeStamp;DistanceTraveled
59.99;609.22
119.67;112.78
179.91;0
240;0
300;0
359.95;0
419.85;49
479.99;22
539.63;0
599.63;0
659.67;23
719.84;22.1
779.99;25.9
839.59;22.43
899.94;2.57
959.94;0
1020;33.18
1079.91;14.82
1139.74;5.43
1199.79;36.57
1259.97;48
1319.97;0
1379.95;44
1439.89;1.53
1499.92;50.47
1559.91;23
1619.63;58.46
1679.84;60.54
1739.82;0
1799.82;30
1859.82;21
1919.78;61.65
1979.97;5.35
2039.97;0
2099.97;38
2159.61;60.55
2219.65;114.45
2279.81;42.17
2339.76;125
2399.86;119.56
2459.92;93.23
2519.97;51.18
2579.99;55.6
2639.7;47.7
2699.96;50.56
2759.67;0
2820;27
2879.96;25
2939.74;23
2999.6;27.87
3059.86;71.27
3119.71;31.21
3179.67;11.15
3239.67;19.5
3299.99;62.72
3359.87;25.27
3419.92;133.91
3479.95;92.96
3539.94;280.67
3599.88;302.34
3659.99;297.44
3719.88;130.69
3779.59;34
3839.93;0
3899.93;26
3959.93;0
4019.97;21
4079.73;41
4139.72;16
4199.76;21
4259.91;0
4319.76;42
4379.98;21
4439.91;24
4499.86;0
4559.88;27
4619.92;54
4679.76;95.08
4739.88;47.92
4799.96;35.89
4859.74;27.61
4919.99;51.15
4979.85;57.41
5039.86;50.98
5099.97;77.96
5159.7;25
5219.94;59.78
5279.63;91.27
5339.83;176.01
5399.69;160.18
5459.99;231.48
5519.79;205.88
5579.83;289.46
5639.92;81.53
5699.64;49.8
5759.61;8.61
5819.87;61
5879.94;96
5939.98;278.15
5999.84;449.91
6059.75;245.73
6119.75;18.21
6179.8;0
6239.82;0
6299.85;0
6359.83;0
6419.87;0
6479.89;0
6539.92;0
6599.9;0
6659.94;0
6719.96;0
6779.99;0
6839.97;0
6899.97;0
6959.99;0
7019.72;0
7079.73;0
7139.94;0
7199.73;0
7259.73;0
7319.73;0
7379.94;0
7439.73;0
7499.73;0
7559.73;0
7619.94;0
7679.73;0
7739.73;0
7799.73;0
7859.94;0
7919.73;0
7979.73;0
8039.73;0
8099.94;0
8159.73;0
8219.73;0
8279.73;0
8339.94;0
8399.73;0
8459.73;0
8519.73;0
8579.94;0
8639.73;0
8699.73;0
8759.73;0
8819.94;0
8879.73;0
8939.73;0
8999.73;0
9059.94;0
9119.73;0
9179.73;0
9239.73;0
9299.94;0
9359.73;0
9419.73;0
9479.73;0
9539.94;0
9599.73;0
9659.73;0
9719.73;0
9779.94;0
9839.73;0
9899.73;0
9959.73;0
10019.94;0
10079.73;0
10139.73;0
10199.73;0
10259.94;0
10319.73;0
10379.73;0
10439.73;0
10499.94;0
10559.73;0
10619.73;0
10679.73;0
10739.94;0
10799.73;0
10859.73;0
10919.73;0
10979.94;0
11039.73;0
11099.73;0
11159.73;0
11219.94;0
11279.73;0
11339.73;0
11399.73;0
11459.94;0
11519.73;0
11579.73;0
11639.73;0
11699.94;0
11759.73;0
11819.73;0
11879.73;0
11939.94;0
11999.73;0
12059.73;0
12119.73;0
12179.94;0
12239.73;0
12299.73;0
12359.73;0
12419.94;0
12479.73;0
12539.73;0
12599.73;0
12659.94;0
12719.73;0
12779.73;0
12839.73;0
12899.94;0
12959.73;0
13019.73;0
13079.73;0
13139.94;0
13199.73;0
13259.73;0
13319.73;0
13379.94;0
13439.73;0
13499.73;0
13559.73;0
13619.94;0
13679.73;0
13739.73;0
13799.73;0
13859.94;0
13919.73;0
13979.73;0
14039.73;0
14099.94;0
14159.73;0
14219.73;0
14279.73;0
14339.94;0
14399.73;0
14459.73;0
14519.73;0
14579.94;0
14639.73;0
14699.73;0
14759.73;0
14819.94;0
14879.73;0
14939.73;0
14999.73;0
15059.94;0
15119.73;0
15179.73;0
15239.73;0
15299.94;0
15359.73;0
15419.73;0
15479.73;0
15539.94;0
15599.73;0
15659.73;0
15719.73;0
15779.94;0
15839.73;0
15899.73;0
15959.73;0
16019.94;0
16079.73;0
16139.73;0
16199.73;0
16259.94;0
16319.73;0
16379.73;0
16439.73;0
16499.94;0
16559.73;0
16619.73;0
16679.73;0
16739.94;0
16799.73;0
16859.73;0
16919.73;0
16979.94;0
17039.73;0
17099.73;0
17159.73;0
17219.94;0
17279.73;0
17339.73;0
17399.73;0
17459.94;0
17519.73;0
17579.73;0
17639.73;0
17699.94;0
17759.73;0
17819.73;0
17879.73;0
17939.94;0
17999.73;0
18059.73;0
18119.73;0
18179.94;0
18239.73;0
18299.73;0
18359.73;0
18419.94;0
18479.73;0
18539.73;0
18599.73;0
18659.94;0
18719.73;0
18779.73;0
18839.73;0
18899.94;0
18959.73;0
19019.73;0
19079.73;0
19139.94;0
19199.73;0
19259.73;0
19319.73;0
19379.94;0
19439.73;0
19499.73;0
19559.73;0
19619.94;0
19679.73;0
19739.73;0
19799.73;0
19859.94;0
19919.73;0
19979.73;0
20039.73;0
20099.94;0
20159.73;0
20219.73;0
20279.73;0
20339.94;0
20399.73;0
20459.73;0
