#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;1;18;0;0;0;0;0;0;0;0;0
599.76;1;18;0;0;0;0;0;0;0;0;0
1199.65;0.99;18;0;0;0;0;0;0;0;0;0
1799.95;0.99;18;0;0;0;0;0;0;0;0;0
2399.97;0.99;18;0;0;0;0;0;0;0;0;0
2999.64;0.99;18;0;0;0;0;0;0;0;0;0
3599.78;0.99;18;0;0;0;0;0;0;0;0;0
4199.99;0.99;18;0;0;0;0;0;0;0;0;0
4799.88;0.99;18;0;0;0;0;0;0;0;0;0
5399.67;0.99;18;0;0;0;0;0;0;0;0;0
5999.92;0.99;18;0;0;0;0;0;0;0;0;0
6599.69;0.99;18;0;0;0;0;0;0;0;0;0
7199.98;0.99;18;0;0;0;0;0;0;0;0;0
