#TimeStamp;DistanceTraveled
59.99;679.22
119.98;682.38
179.66;310.9
239.92;301.16
299.58;255.26
359.98;361.99
419.85;404.44
479.87;287.77
539.69;360.7
599.76;308.19
659.99;331.03
719.98;271.1
779.6;447.66
839.72;156.2
899.9;0
959.99;0
1019.76;0
1080;0
1139.61;0
1199.65;0
1259.97;0
1319.66;0
1380;0
1439.86;0
1499.64;0
1559.97;0
1619.91;0
1679.68;0
1739.99;0
1799.95;0
1859.99;0
1919.99;0
1979.99;0
2039.98;0
2099.84;0
2159.62;0
2219.98;0
2279.89;0
2339.66;0
2399.97;0
2459.93;0
2519.97;0
2579.97;0
2639.98;0
2699.96;0
2759.83;0
2819.6;0
2879.96;0
2939.87;0
2999.64;0
3060;0
3119.91;0
3180;0
3240;0
3299.89;0
3359.92;0
3419.74;0
3479.93;0
3539.92;0
3599.78;0
3659.98;0
3719.91;0
3779.83;0
3839.91;0
3899.91;0
3959.85;0
4020;0
4079.7;0
4139.89;0
4199.99;0
4259.75;0
4319.94;0
4379.99;0
4439.79;0
4499.98;0
4559.98;0
4619.83;0
4679.98;0
4739.68;0
4799.88;0
4859.97;0
4919.73;0
4979.92;0
5039.97;0
5099.77;0
5159.96;0
5219.96;0
5279.82;0
5339.96;0
5399.67;0
5459.86;0
5519.96;0
5579.71;0
5639.9;0
5700;0
5759.69;0
5819.88;0
5879.92;0
5939.73;0
5999.92;0
6059.58;0
6119.77;0
6179.92;0
6239.62;0
6299.82;0
6359.91;0
6419.65;0
6479.84;0
6540;0
6599.69;0
6659.99;0
6719.96;0
6779.73;0
6839.99;0
6899.58;0
6959.78;0
7019.98;0
7079.63;0
7139.82;0
7199.98;0
