Tag;Instance;Setting;Config;Seed;Timestamp
n.a.;1-1-2-12-0.85-10.xlayo;Letter-Fixed-7200-5.xsett;PPFAR-TARandom-SAConstantRatio-ISEmptiest-PSFixed-RPDummy-OBDefault-RBSamePod-MMNoChange.xconf;5;20190408-065245
n.a.;1-1-2-12-0.85-10.xlayo;Letter-Fixed-7200-5.xsett;PPFAR-TARandom-SAConstantRatio-ISEmptiest-PSFixed-RPDummy-OBDefault-RBSamePod-MMNoChange.xconf;5;20190408-075054
