#TimeStamp;DistanceTraveled
59.91;244.12
119.7;21.88
179.82;0
239.88;0
299.72;0
360;0
419.92;5
479.63;16
539.74;21
599.62;21
659.75;11.77
719.75;9.23
779.75;0
839.68;0.85
899.84;20.15
959.94;19
1019.62;0
1079.58;21
1139.72;0
1199.72;0
1259.77;31.67
1319.81;8.33
1379.6;19
1439.92;0
1499.92;15.04
1559.92;33.96
1619.92;5.68
1679.63;26.32
1739.76;15
1799.82;64
1860;83.4
1919.96;115.31
1979.97;118.71
2039.85;58.58
2099.85;18.53
2159.85;13.47
2219.65;0
2279.96;17
2339.96;15
2399.92;16
2459.86;50.44
2519.58;22.56
2579.83;45
2639.96;44.91
2699.88;76.73
2759.92;164.99
2819.95;90.17
2879.95;6.2
2939.88;36
2999.63;56.53
3059.74;186.99
3119.94;134.48
3179.94;0
3239.82;15
3299.9;0
3359.9;0
3419.9;0
3479.9;17
3539.92;15
3599.92;32
3659.99;17.85
3719.63;37.36
3779.7;59.79
3839.93;117.82
3899.96;171.47
3959.61;175.08
4019.76;127.63
4079.74;0
4139.74;15
4199.74;13
4259.92;0
4319.76;19
4379.77;13
4439.77;17
4499.77;0
4559.87;0
4619.87;0
4679.87;0
4739.87;0
4799.76;0
4859.72;21
4919.77;0
4979.81;19
5039.94;16.35
5099.74;13.65
5159.74;0
5219.74;0
5279.74;0
5339.95;21
5399.74;38
5459.68;31.01
5519.62;33.83
5579.91;54.84
5639.92;81.57
5699.69;82.68
5759.83;42.75
5819.93;4.33
5879.93;0
5939.74;78.05
5999.86;83.4
6059.98;140.2
6120;158.33
6179.86;2.03
6239.97;23.79
6299.6;52.21
6359.98;0
6419.96;0
6479.96;0
6539.96;0
6599.96;0
6659.96;39.83
6719.96;17.17
6779.99;37.43
6839.81;96.76
6899.87;80.48
6959.71;116.46
7019.66;15.87
7079.66;0
7139.98;21
7199.99;0
7259.96;0
7319.93;46.39
7379.73;8.61
7439.73;0
7499.73;0
7559.73;0
7619.73;0
7679.73;0
7739.99;36
7799.66;14
7859.66;0
7919.97;60.13
7979.93;49.87
8039.61;18
8099.97;18.58
8159.82;59.5
8219.64;21.92
8279.64;0
8339.64;0
8399.74;0
8459.74;0
8519.74;0
8579.75;21
8639.69;0
8699.82;19
8759.86;26
8819.9;4
8879.9;0
8939.9;0
8999.9;0
9059.9;0
9119.8;21
9179.87;46
9239.78;9
9299.71;0
9359.87;51
9419.77;31
9480;21
9539.85;40.59
9599.85;26.41
9659.92;48.22
9719.75;116.82
9779.92;133.62
9839.61;82.33
9899.99;77.47
9959.59;82.19
10019.73;105.15
10079.77;142.36
10139.83;100.66
10199.69;3.17
10259.69;0
10319.69;0
10379.69;0
10439.74;17
10499.75;28.91
10559.86;3.09
10619.86;0
10679.86;0
10739.71;0
10799.8;15
10859.84;0
10919.97;80.29
10979.94;39.71
11039.94;0
11099.94;0
11159.94;0
11219.94;0
11279.94;0
11339.94;0
11399.85;46.87
11459.73;51.13
11519.73;0
11579.84;21
11639.58;21
11699.58;0
11760;54.89
11819.97;91.49
11879.81;171.13
11939.95;116.49
11999.76;0
12059.76;0
12119.88;39.11
12179.94;2.89
12239.94;0
12299.94;0
12359.94;31.05
12419.81;91.59
12479.79;86.36
12539.76;19
12599.98;17
12659.99;0
12719.97;4.94
12779.87;50.06
12839.79;17.39
12899.93;31.95
12959.85;83.99
13019.86;37.88
13079.65;89.22
13139.6;162.74
13199.77;183.2
13259.98;226.06
13319.66;23.56
13379.66;9.81
13440;30.19
13499.68;17
13559.68;0
13619.68;0
13679.68;0
13739.87;36
13799.84;0
13859.84;20.37
13919.88;21.63
13979.98;0
14039.77;0
14099.6;21
14159.6;0
14219.6;0
14279.6;0
14339.95;21
14399.81;0
14459.81;0
14519.81;0
14579.98;0
14639.98;19
14699.98;0
14759.68;21
14819.77;57.65
14879.77;26.58
14939.87;23.77
14999.66;88
15059.73;133.81
15120;184.86
15179.98;54.34
15239.98;0
15299.85;0
15359.85;0
15419.85;0
15479.78;19.11
15539.65;20.89
15599.65;0
15659.86;14.11
15719.69;6.89
15779.69;19
15839.69;0
15899.69;0
15959.84;21
16019.98;21
16079.98;0
16139.98;0
16199.98;21
16259.78;19
16319.95;31.42
16379.67;63.3
16439.82;42.87
16499.64;138.27
16559.89;152.06
16619.77;196.5
16679.85;199.98
16739.87;53.61
16799.87;0
16859.87;0
16919.87;0
16979.92;77.62
17039.73;34.38
17099.73;0
17159.73;0
17219.73;21
17279.7;62.15
17339.85;98.95
17399.88;60.91
17459.82;125.93
17519.98;184.13
17579.74;214.22
17639.94;113.72
17699.73;9
17759.73;0
17819.73;0
17879.59;0
17939.98;16.13
17999.83;4.87
18059.85;0
18119.76;0
18179.76;0
18239.76;0
18299.76;0
18359.76;36
18419.78;20.36
18479.91;43.64
18539.91;15
18599.91;0
18659.92;78.41
18719.97;119.21
18779.6;97.69
18839.85;56.68
18899.97;61.4
18959.96;35.6
19019.6;96.13
19079.63;135.6
19139.63;94.32
19199.91;104.95
19259.81;22.07
19319.62;64.84
19379.61;185.4
19439.62;161.7
19499.87;5
19559.81;55.98
19619.87;37.02
19679.87;0
19739.75;19.46
19799.96;1.54
19859.87;18.5
19919.7;61.71
19979.7;119.92
20039.99;227.81
20099.92;79.69
20159.94;5.36
20219.62;0
20279.62;0
20339.97;21
20399.67;19
20459.99;15.16
