#TimeStamp;Bot;Pod;OutputStation
53.88;15;58;2
63.76;15;58;2
70.53;11;123;0
73.96;15;58;2
80.39;2;69;0
83.78;15;58;2
86.61;3;84;1
90.39;5;176;0
93.92;14;19;2
96.47;3;84;1
100.57;5;176;0
103.89;7;140;2
106.51;1;184;1
110.61;16;40;0
113.65;7;140;2
116.41;8;174;1
120.45;16;40;0
123.96;13;35;2
126.63;6;265;1
130.61;15;58;0
133.83;13;35;2
136.36;5;176;1
140.61;15;58;0
143.8;0;173;2
146.66;9;197;1
150.61;17;162;0
153.99;0;173;2
156.69;9;197;1
160.63;12;237;0
163.99;0;173;2
166.62;10;231;1
170.66;12;237;0
173.96;0;173;2
176.42;10;231;1
180.47;14;19;0
183.94;0;173;2
186.62;16;40;1
190.67;14;19;0
194.04;11;123;2
196.7;17;162;1
200.69;14;19;0
203.77;4;301;2
206.72;15;58;1
210.61;1;184;0
214.1;2;69;2
216.68;15;58;1
220.68;6;265;0
224.12;2;69;2
226.72;12;237;1
230.7;13;35;0
234.14;8;174;2
236.74;12;237;1
240.71;7;287;0
243.89;5;176;2
246.7;12;237;1
250.75;16;40;0
254.18;5;176;2
256.6;3;126;1
264.29;5;176;2
266.76;11;123;1
274.34;9;197;2
276.36;12;237;0
276.68;1;184;1
284.29;9;197;2
286.15;12;237;0
286.8;4;301;1
294.16;9;197;2
296.38;0;277;0
296.79;8;174;1
304.41;10;231;2
306.82;7;287;1
314.43;10;231;2
316.79;13;35;1
320.2;8;174;0
324.48;17;162;2
326.76;13;35;1
334.21;7;287;0
334.44;14;19;2
336.91;2;69;1
344.25;10;231;0
344.52;6;265;2
347.23;5;176;1
354.55;15;58;2
357.21;5;176;1
360.47;11;12;0
364.59;1;184;2
367.25;16;40;1
374.61;1;184;2
377.26;9;197;1
384.62;1;184;2
384.97;5;176;0
387.33;8;174;1
394.63;4;301;2
394.93;5;176;0
397.39;14;19;1
404.68;13;35;2
407.37;17;162;1
407.77;6;265;0
414.67;2;69;2
417.58;17;162;1
417.77;6;265;0
424.41;2;69;2
427.77;10;231;1
434.58;3;263;2
437.83;11;12;1
438.92;15;58;0
444.73;7;287;2
448.26;0;181;1
454.85;16;40;2
458.49;1;184;1
464.07;3;263;0
464.79;9;197;2
468.63;12;61;1
474.39;3;263;0
474.77;8;174;2
478.64;4;301;1
484.21;0;181;0
484.9;8;174;2
488.3;13;35;1
495.05;14;19;2
497.51;9;197;0
498.52;2;69;1
505.05;14;19;2
507.65;9;197;0
508.69;15;58;1
515.07;14;19;2
517.62;9;197;0
519;7;287;1
524.99;14;19;2
527.29;2;69;0
529;7;287;1
535.12;14;19;2
538.87;16;40;1
544.9;5;176;2
548.9;8;174;1
551.99;7;287;0
555.16;5;176;2
558.93;8;174;1
565.24;17;162;2
569.1;9;197;1
575.62;6;265;2
579.17;14;19;1
585.86;6;265;2
589.26;14;19;1
594.05;9;197;0
595.88;10;231;2
599.23;5;176;1
605.7;10;231;2
609.05;17;162;1
616.04;10;231;2
619.36;6;265;1
623.27;5;176;0
626.07;11;12;2
633.47;5;176;0
636.14;1;184;2
640.86;10;231;1
643.48;17;162;0
646.12;12;61;2
653.53;17;162;0
656.05;4;301;2
663.51;6;265;0
666.24;3;263;2
673.61;6;265;0
673.66;12;61;1
676.28;13;35;2
683.66;11;12;0
683.7;12;61;1
686.23;0;181;2
693.7;1;184;0
693.7;12;61;1
696.5;0;181;2
703.62;12;61;1
703.75;1;184;0
706.57;15;58;2
713.68;17;162;1
713.75;10;231;0
716.4;15;58;2
723.71;4;301;1
723.75;13;35;0
726.71;15;58;2
733.75;3;263;1
736.73;15;58;2
743.57;3;263;1
746.73;2;69;2
753.74;11;12;1
756.75;2;69;2
763.8;11;12;1
766.47;2;69;2
773.64;11;12;1
776.69;16;40;2
783.84;0;181;1
786.83;7;287;2
793.07;2;69;0
793.88;1;184;1
796.87;7;287;2
803.24;11;12;0
803.95;15;58;1
806.91;8;174;2
813.26;16;40;0
813.89;13;35;1
816.95;14;19;2
823.3;0;181;0
823.97;7;287;1
826.9;14;19;2
833.09;1;184;0
836.94;9;197;2
843.35;15;58;0
846.99;5;176;2
849.49;0;181;1
854.19;13;35;0
856.95;6;265;2
859.53;14;19;1
864.39;13;35;0
867.23;12;61;2
871.56;5;176;1
874.42;13;35;0
877.31;17;162;2
881.65;15;58;1
884.1;8;174;0
887.38;4;301;2
891.43;15;58;1
894.52;7;287;0
897.35;10;231;2
901.43;15;58;1
904.65;9;197;0
907.49;3;263;2
911.71;1;184;1
914.71;9;197;0
917.19;3;263;2
921.66;17;162;1
924.81;14;19;0
927.54;3;263;2
932.11;17;162;1
935;6;265;0
937.56;11;12;2
942.27;10;231;1
945.15;5;176;0
947.59;2;69;2
952.22;10;231;1
955.19;12;61;0
957.28;2;69;2
962.12;9;197;1
965.18;1;184;0
967.41;16;40;2
972.14;14;19;1
975.23;3;263;0
977.62;0;181;2
985.21;3;263;0
987.33;0;181;2
989.01;1;184;1
995.13;11;12;0
997.25;13;35;2
999.05;2;69;1
1005.28;9;197;0
1007.39;13;35;2
1010.6;3;263;1
1016.41;17;283;0
1017.67;8;174;2
1022;11;12;1
1026.45;2;69;0
1027.58;7;287;2
1036.67;16;40;0
1037.6;15;58;2
1040.53;17;283;1
1047.76;6;265;2
1051.1;11;12;0
1055.43;7;287;1
1057.76;4;198;2
1065.28;7;287;1
1066.45;17;283;0
1067.72;4;198;2
1075.52;7;287;1
1077.79;4;198;2
1085.69;15;58;1
1087.69;5;176;2
1091.32;8;174;0
1095.93;6;265;1
1097.8;10;231;2
1101.31;13;4;0
1105.76;4;198;1
1107.84;10;231;2
