#TimeStamp;TripTime;Type
47;12;O
65;24;O
72;31;O
74;37;O
78;43;O
80;34;O
85;45;O
90;32;O
96;31;O
98;34;O
100;31;O
103;67;O
104;65;O
107;34;O
108;21;O
111;50;O
113;81;O
115;63;O
118;35;O
121;24;O
123;19;O
127;18;O
131;54;O
135;15;O
136;73;O
149;20;O
157;17;O
160;37;O
172;18;O
172;35;O
175;15;O
176;32;O
200;26;O
203;23;O
204;36;O
205;29;O
217;17;O
222;32;O
223;26;O
226;22;O
230;17;O
247;24;O
249;42;O
252;32;O
254;17;O
261;17;O
269;20;O
271;37;O
279;52;O
282;14;O
286;32;O
286;41;O
295;15;O
306;16;O
314;14;O
320;23;O
327;17;O
337;20;O
341;18;O
355;17;O
355;25;O
361;31;O
362;35;O
365;25;O
367;32;O
368;21;O
374;36;O
378;18;O
380;17;O
389;18;O
398;17;O
399;38;O
401;53;O
405;17;O
407;17;O
408;52;O
417;16;O
419;21;O
422;24;O
428;20;O
434;76;O
436;16;O
444;16;O
444;23;O
448;17;O
457;20;O
458;17;O
459;17;O
467;19;O
472;20;O
476;18;O
477;15;O
487;15;O
491;23;O
497;15;O
502;24;O
510;19;O
511;23;O
516;28;O
517;15;O
528;16;O
536;15;O
545;13;O
553;15;O
569;38;O
578;19;O
585;16;O
587;15;O
589;47;O
599;44;O
605;16;O
617;14;O
619;57;O
629;17;O
634;15;O
638;16;O
649;56;O
650;20;O
659;62;O
661;22;O
666;22;O
667;18;O
669;32;O
675;19;O
677;18;O
685;15;O
697;20;O
698;19;O
713;26;O
725;25;O
726;19;O
733;26;O
736;19;O
744;17;O
748;31;O
760;33;O
760;20;O
770;23;O
786;16;O
795;18;O
801;21;O
806;19;O
814;17;O
815;15;O
825;18;O
829;22;O
831;35;O
834;17;O
840;24;O
844;17;O
845;35;O
847;17;O
848;21;O
863;23;O
865;14;O
869;17;O
874;28;O
876;14;O
877;41;O
885;24;O
892;17;O
895;15;O
898;20;O
918;31;O
920;19;O
923;52;O
925;27;O
929;25;O
933;18;O
934;16;O
944;15;O
956;25;O
959;21;O
963;23;O
980;15;O
984;15;O
989;33;O
990;29;O
995;47;O
1000;44;O
1004;15;O
1005;47;O
1010;32;O
1015;17;O
1018;43;O
1020;17;O
1024;53;O
1031;18;O
1035;15;O
1046;20;O
1046;38;O
1049;18;O
1059;16;O
1063;22;O
1063;23;O
1069;39;O
1078;39;O
1081;30;O
1086;65;O
1086;32;O
1089;29;O
1095;25;O
1096;16;O
1099;20;O
1101;110;O
1111;20;O
1115;26;O
1127;16;O
1129;30;O
1129;20;O
1136;16;O
1136;32;O
1141;27;O
1150;25;O
1155;18;O
1166;15;O
1168;26;O
1173;26;O
1183;22;O
1187;15;O
1187;20;O
1193;17;O
1203;16;O
1204;22;O
1213;22;O
1223;17;O
1223;15;O
1230;28;O
1237;22;O
1239;21;O
1246;54;O
1248;16;O
1269;22;O
1273;21;O
1279;22;O
1283;16;O
1288;33;O
1291;19;O
1301;43;O
1302;25;O
1313;15;O
1323;31;O
1323;21;O
1324;16;O
1328;16;O
1350;17;O
1354;21;O
1357;24;O
1360;37;O
1364;24;O
1370;27;O
1371;53;O
1375;23;O
1377;24;O
1385;22;O
1386;23;O
1386;14;O
1391;17;O
1400;17;O
1406;26;O
1418;18;O
1422;20;O
1426;34;O
1439;46;O
1439;16;O
1449;46;O
1450;36;O
1457;21;O
1462;19;O
1465;31;O
1470;21;O
1473;19;O
1477;64;O
1480;47;O
1481;22;O
1487;23;O
1496;16;O
1503;20;O
1507;15;O
1511;17;O
1524;21;O
1524;82;O
1527;34;O
1532;16;O
1534;20;O
1538;14;O
1542;16;O
1552;49;O
1559;17;O
1560;27;O
1561;38;O
1570;16;O
1578;14;O
1581;17;O
1582;29;O
1588;17;O
1595;21;O
1598;14;O
1602;21;O
1610;19;O
1619;19;O
1625;31;O
1629;15;O
1633;56;O
1639;15;O
1641;20;O
1642;18;O
1649;15;O
1653;15;O
1665;21;O
1669;15;O
1691;20;O
1695;16;O
1695;26;O
1701;27;O
1709;20;O
1709;24;O
1713;29;O
1719;25;O
1723;24;O
1727;23;O
1733;19;O
1735;40;O
1736;19;O
1749;27;O
1749;23;O
1756;28;O
1756;41;O
1757;22;O
1760;36;O
1771;19;O
1776;14;O
1782;25;O
1786;21;O
1792;47;O
1796;29;O
1799;14;O
1803;16;O
1805;23;O
1814;17;O
1830;14;O
1832;20;O
1839;22;O
1842;47;O
1845;37;O
1854;16;O
1858;23;O
1862;20;O
1866;18;O
1873;17;O
1873;15;O
1875;70;O
1878;103;O
1884;32;O
1885;20;O
1890;22;O
1892;25;O
1902;56;O
1902;26;O
1907;21;O
1910;23;O
1911;36;O
1916;38;O
1917;21;O
1920;32;O
1927;18;O
1930;14;O
1932;14;O
1944;16;O
1951;21;O
1952;13;O
1952;16;O
1961;15;O
1963;37;O
1973;16;O
1973;14;O
1991;20;O
1991;14;O
1998;20;O
2004;23;O
2010;23;O
2010;22;O
2015;17;O
2015;14;O
2026;19;O
2028;20;O
2032;21;O
2041;14;O
2046;16;O
2046;15;O
2060;18;O
2066;15;O
2067;14;O
2075;18;O
2076;15;O
2086;14;O
2086;15;O
2099;18;O
2100;18;O
2100;36;O
2106;38;O
2108;15;O
2117;14;O
2122;45;O
2128;21;O
2147;14;O
2153;16;O
2165;38;O
2166;18;O
2170;17;O
2173;42;O
2174;16;O
2187;13;O
2199;15;O
2203;37;O
2205;33;O
2216;18;O
2227;14;O
2236;33;O
2249;31;O
2254;32;O
2264;16;O
2265;32;O
2270;42;O
2281;22;O
