#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;39.68;0.08;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
59.96;42.13;0.41;PP/0.05,TA/0.04,IS/0.01,PS/0,RB/0,OB/0.02,RP/0
119.99;43.5;0.59;PP/0.08,TA/0.04,IS/0.05,PS/0,RB/0,OB/0.03,RP/0
179.78;43.76;0.76;PP/0.1,TA/0.04,IS/0.11,PS/0,RB/0,OB/0.05,RP/0
239.87;44;1;PP/0.12,TA/0.04,IS/0.2,PS/0,RB/0.01,OB/0.07,RP/0
299.89;44.27;1.26;PP/0.13,TA/0.04,IS/0.34,PS/0,RB/0.01,OB/0.11,RP/0
360;44.61;1.58;PP/0.16,TA/0.04,IS/0.49,PS/0,RB/0.01,OB/0.16,RP/0
420;43.13;1.9;PP/0.19,TA/0.04,IS/0.66,PS/0,RB/0.01,OB/0.21,RP/0
479.94;43.61;2.03;PP/0.2,TA/0.04,IS/0.71,PS/0,RB/0.01,OB/0.21,RP/0
540;43.26;2.14;PP/0.21,TA/0.05,IS/0.77,PS/0,RB/0.01,OB/0.22,RP/0
599.83;43.26;2.24;PP/0.22,TA/0.05,IS/0.81,PS/0,RB/0.01,OB/0.22,RP/0
659.68;43.46;2.34;PP/0.23,TA/0.05,IS/0.85,PS/0,RB/0.01,OB/0.22,RP/0
719.79;43.66;2.45;PP/0.24,TA/0.05,IS/0.9,PS/0,RB/0.01,OB/0.23,RP/0
779.84;43.84;2.54;PP/0.25,TA/0.05,IS/0.94,PS/0,RB/0.01,OB/0.23,RP/0
839.99;43.5;2.66;PP/0.26,TA/0.05,IS/0.99,PS/0,RB/0.01,OB/0.23,RP/0
899.97;43.5;2.78;PP/0.28,TA/0.05,IS/1.04,PS/0,RB/0.01,OB/0.24,RP/0
959.68;43.69;2.91;PP/0.29,TA/0.05,IS/1.09,PS/0,RB/0.01,OB/0.24,RP/0
1019.94;44.12;3.04;PP/0.3,TA/0.05,IS/1.14,PS/0,RB/0.01,OB/0.24,RP/0
1079.97;43.8;3.18;PP/0.34,TA/0.05,IS/1.19,PS/0,RB/0.01,OB/0.24,RP/0
1139.83;43.8;3.3;PP/0.35,TA/0.05,IS/1.23,PS/0,RB/0.01,OB/0.25,RP/0
1199.7;44.23;3.41;PP/0.36,TA/0.05,IS/1.27,PS/0,RB/0.01,OB/0.25,RP/0
1259.69;44.52;3.52;PP/0.37,TA/0.05,IS/1.33,PS/0,RB/0.01,OB/0.25,RP/0
1319.73;44.76;3.64;PP/0.39,TA/0.05,IS/1.37,PS/0,RB/0.01,OB/0.26,RP/0
1379.99;45.08;3.76;PP/0.4,TA/0.05,IS/1.41,PS/0,RB/0.01,OB/0.26,RP/0
1439.96;44.03;3.87;PP/0.42,TA/0.05,IS/1.46,PS/0,RB/0.01,OB/0.26,RP/0
1499.73;44.3;4;PP/0.44,TA/0.05,IS/1.5,PS/0,RB/0.01,OB/0.26,RP/0
1559.81;44.5;4.11;PP/0.45,TA/0.05,IS/1.55,PS/0,RB/0.01,OB/0.27,RP/0
1619.98;44.7;4.23;PP/0.47,TA/0.05,IS/1.59,PS/0,RB/0.01,OB/0.27,RP/0
1679.87;43.97;4.34;PP/0.48,TA/0.05,IS/1.64,PS/0,RB/0.01,OB/0.28,RP/0
1739.97;43.97;4.47;PP/0.5,TA/0.05,IS/1.69,PS/0,RB/0.01,OB/0.28,RP/0
1799.83;44.19;4.59;PP/0.51,TA/0.05,IS/1.74,PS/0,RB/0.01,OB/0.28,RP/0
1859.98;44.79;4.71;PP/0.54,TA/0.05,IS/1.77,PS/0,RB/0.01,OB/0.29,RP/0
1919.98;44.15;4.85;PP/0.57,TA/0.05,IS/1.82,PS/0,RB/0.01,OB/0.29,RP/0
1979.81;44.16;4.95;PP/0.57,TA/0.06,IS/1.87,PS/0,RB/0.01,OB/0.29,RP/0
2039.96;44.37;5.08;PP/0.59,TA/0.06,IS/1.92,PS/0,RB/0.01,OB/0.29,RP/0
2099.98;44.61;5.19;PP/0.6,TA/0.06,IS/1.97,PS/0,RB/0.01,OB/0.3,RP/0
