#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
0;0;0;0;3;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0
59.96;0;0;0;3;0/59.96;0/59.96,1/51.51,2/56.01;0/0;0/59.96,1/59.96,2/59.96;0/0;0/17,1/19,2/16;0/0;0/27,1/24,2/19;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/1,2/1
119.87;0;9;0;3;0/119.87;0/75.31,1/58.28,2/89;0/0;0/119.87,1/119.87,2/119.87;0/0;0/32,1/32,2/33;0/0;0/41,1/37,2/35;0/0;0/0,1/0,2/0;0/0;0/3,1/3,2/3;0/0;0/5,1/7,2/4
179.94;0;21;0;3;0/179.94;0/76.03,1/59.29,2/106.99;0/0;0/179.94,1/179.94,2/179.94;0/0;0/29,1/26,2/44;0/0;0/41,1/31,2/44;0/0;0/0,1/0,2/0;0/0;0/8,1/7,2/6;0/0;0/11,1/13,2/8
239.96;0;32;0;3;0/239.96;0/76.34,1/60.68,2/142.91;0/0;0/239.96,1/239.96,2/239.96;0/0;0/29,1/24,2/40;0/0;0/38,1/29,2/42;0/0;0/0,1/0,2/0;0/0;0/14,1/10,2/8;0/0;0/17,1/19,2/10
299.97;0;43;0;3;0/299.97;0/76.95,1/61.72,2/144.43;0/0;0/299.97,1/299.97,2/299.97;0/0;0/26,1/34,2/33;0/0;0/35,1/36,2/39;0/0;0/0,1/0,2/0;0/0;0/17,1/16,2/10;0/0;0/23,1/25,2/16
359.84;0;53;0;3;0/359.84;0/77.94,1/66.6,2/145.93;0/0;0/359.84,1/359.84,2/359.84;0/0;0/21,1/37,2/33;0/0;0/32,1/37,2/40;0/0;0/0,1/0,2/0;0/0;0/21,1/20,2/12;0/0;0/29,1/30,2/22
419.92;0;63;0;3;0/419.92;0/78.62,1/105.49,2/147.1;0/0;0/419.92,1/419.92,2/419.92;0/0;0/22,1/33,2/30;0/0;0/32,1/35,2/36;0/0;0/0,1/0,2/0;0/0;0/25,1/22,2/16;0/0;0/35,1/32,2/28
479.87;0;75;0;3;0/479.87;0/79.65,1/115.64,2/147.91;0/0;0/479.87,1/479.87,2/479.87;0/0;0/23,1/37,2/32;0/0;0/34,1/39,2/36;0/0;0/0,1/0,2/0;0/0;0/29,1/25,2/21;0/0;0/41,1/37,2/34
539.82;0;85;0;3;0/539.82;0/80.5,1/140.75,2/148.48;0/0;0/539.82,1/539.82,2/539.82;0/0;0/26,1/38,2/27;0/0;0/36,1/39,2/33;0/0;0/0,1/0,2/0;0/0;0/34,1/28,2/23;0/0;0/47,1/41,2/40
599.73;0;99;0;3;0/599.73;0/81.31,1/146.15,2/149.57;0/0;0/599.73,1/599.73,2/599.73;0/0;0/32,1/37,2/28;0/0;0/39,1/39,2/33;0/0;0/0,1/0,2/0;0/0;0/39,1/32,2/28;0/0;0/53,1/47,2/46
659.77;0;109;0;3;0/659.77;0/83.23,1/150.24,2/150.88;0/0;0/659.77,1/659.77,2/659.77;0/0;0/30,1/38,2/24;0/0;0/38,1/40,2/31;0/0;0/0,1/0,2/0;0/0;0/43,1/35,2/31;0/0;0/59,1/52,2/52
719.88;0;121;0;3;0/719.88;0/84.68,1/159.09,2/152.07;0/0;0/719.88,1/719.88,2/719.88;0/0;0/32,1/35,2/25;0/0;0/39,1/39,2/31;0/0;0/0,1/0,2/0;0/0;0/47,1/39,2/35;0/0;0/65,1/57,2/58
779.99;0;131;0;3;0/779.99;0/85.93,1/159.96,2/153.87;0/0;0/779.99,1/779.99,2/779.99;0/0;0/29,1/38,2/24;0/0;0/36,1/40,2/32;0/0;0/0,1/0,2/0;0/0;0/51,1/42,2/38;0/0;0/71,1/63,2/64
839.99;0;144;0;3;0/839.99;0/86.69,1/178.93,2/154.96;0/0;0/839.99,1/839.99,2/839.99;0/0;0/30,1/39,2/24;0/0;0/36,1/42,2/32;0/0;0/0,1/0,2/0;0/0;0/56,1/45,2/43;0/0;0/77,1/67,2/70
899.98;0;159;0;3;0/899.98;0/87.56,1/184.09,2/155.85;0/0;0/899.98,1/899.98,2/899.98;0/0;0/28,1/35,2/30;0/0;0/34,1/39,2/36;0/0;0/0,1/0,2/0;0/0;0/61,1/50,2/48;0/0;0/83,1/73,2/76
959.88;0;173;0;3;0/959.88;0/88.34,1/185.84,2/157.16;0/0;0/959.88,1/959.88,2/959.88;0/0;0/26,1/30,2/26;0/0;0/32,1/36,2/30;0/0;0/0,1/0,2/0;0/0;0/66,1/55,2/52;0/0;0/89,1/79,2/82
1019.98;0;186;0;3;0/1019.98;0/89.19,1/186.79,2/171.02;0/0;0/1019.98,1/1019.98,2/1019.98;0/0;0/21,1/22,2/22;0/0;0/26,1/30,2/26;0/0;0/0,1/0,2/0;0/0;0/71,1/59,2/56;0/0;0/95,1/85,2/86
1079.96;0;198;0;3;0/1079.96;0/90.21,1/187.29,2/176.93;0/0;0/1079.96,1/1079.96,2/1079.96;0/0;0/16,1/14,2/17;0/0;0/20,1/24,2/20;0/0;0/0,1/0,2/0;0/0;0/75,1/62,2/61;0/0;0/101,1/91,2/92
1139.96;0;207;0;3;0/1139.96;0/90.82,1/189.39,2/191.96;0/0;0/1139.96,1/1139.96,2/1139.96;0/0;0/7,1/12,2/13;0/0;0/14,1/18,2/16;0/0;0/0,1/0,2/0;0/0;0/76,1/67,2/64;0/0;0/107,1/97,2/96
1199.96;0;219;0;3;0/1199.96;0/91.5,1/190.09,2/203.24;0/0;0/1199.96,1/1199.96,2/1199.96;0/0;0/1,1/9,2/7;0/0;0/8,1/12,2/11;0/0;0/0,1/0,2/0;0/0;0/80,1/72,2/67;0/0;0/113,1/103,2/101
1259.98;0;234;0;3;0/1259.98;0/92.24,1/190.87,2/204.77;0/0;0/1259.98,1/1259.98,2/1259.98;0/0;0/0,1/0,2/0;0/0;0/3,1/6,2/5;0/0;0/0,1/0,2/0;0/0;0/86,1/76,2/72;0/0;0/118,1/109,2/107
1319.73;0;245;0;3;0/1319.73;0/122.48,1/200.35,2/214.18;0/0;0/1319.73,1/1319.73,2/1319.73;0/0;0/0,1/0,2/0;0/0;0/0,1/1,2/0;0/0;0/0,1/0,2/0;0/0;0/88,1/81,2/76;0/0;0/121,1/114,2/112
1379.99;0;246;0;3;0/1379.99;0/182.74,1/244.7,2/274.44;0/0;0/1379.99,1/1379.99,2/1379.99;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/88,1/82,2/76;0/0;0/121,1/115,2/112
1439.86;0;246;0;3;0/1439.86;0/242.61,1/304.57,2/334.31;0/0;0/1439.86,1/1439.86,2/1439.86;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/88,1/82,2/76;0/0;0/121,1/115,2/112
1499.67;0;246;0;3;0/1499.67;0/302.42,1/364.37,2/394.12;0/0;0/1499.67,1/1499.67,2/1499.67;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/88,1/82,2/76;0/0;0/121,1/115,2/112
