#TimeStamp;DistanceTraveled
59.96;648.7
119.87;518.49
179.94;319.95
239.96;378.98
299.97;292.92
359.84;264.02
419.92;247.49
479.87;278.16
539.82;289.61
599.73;384.47
659.77;408.46
719.88;324.05
779.99;246.6
839.99;369.12
899.98;389.3
959.88;428.35
1019.98;479.13
1079.96;338.99
1139.96;247.26
1199.96;289.88
1259.98;496.6
1319.73;613.42
1379.99;287.07
1439.86;0
1499.67;0
1559.89;0
1619.7;0
1679.97;0
1739.68;0
1799.91;0
1859.72;0
1919.94;0
1979.99;0
2039.93;0
2099.73;0
2159.96;0
2219.97;0
2279.95;0
2339.75;0
2399.98;0
2459.79;0
2519.99;0
2579.77;0
2640;0
2699.8;0
2759.61;0
2819.97;0
2879.59;0
2939.82;0
2999.63;0
3059.85;0
3119.99;0
3179.84;0
3239.65;0
3299.87;0
3359.97;0
3419.97;0
3479.66;0
3539.89;0
3599.7;0
3659.99;0
3719.68;0
3779.91;0
3839.71;0
3899.94;0
3959.97;0
4019.93;0
4079.73;0
4139.96;0
4199.77;0
4259.99;0
4319.75;0
4379.98;0
4439.78;0
4499.97;0
4559.97;0
4619.99;0
4679.8;0
4739.61;0
4799.99;0
4859.59;0
4919.82;0
4979.63;0
5039.85;0
5099.97;0
5159.84;0
5219.64;0
5279.87;0
5339.68;0
5399.99;0
5459.66;0
5519.89;0
5579.69;0
5639.92;0
5699.97;0
5759.91;0
5819.71;0
5879.94;0
5939.99;0
5999.99;0
6059.73;0
6119.96;0
6179.76;0
6239.97;0
6299.75;0
6359.97;0
6419.78;0
6479.59;0
6539.99;0
6599.99;0
6659.8;0
6719.61;0
6779.83;0
6839.97;0
6899.82;0
6959.62;0
7019.85;0
7079.99;0
7139.99;0
7199.64;0
