#TimeStamp;TripTime;Type
46;15;O
47;12;O
50;32;O
60;26;O
68;29;O
70;28;O
72;18;O
76;39;O
79;43;O
80;30;O
87;28;O
87;47;O
92;29;O
95;22;O
97;53;O
97;55;O
101;32;O
109;20;O
111;37;O
112;53;O
114;59;O
120;57;O
124;82;O
124;16;O
126;20;O
132;34;O
136;18;O
139;17;O
145;14;O
154;73;O
165;14;O
170;31;O
174;14;O
183;28;O
192;26;O
196;28;O
200;51;O
201;30;O
206;17;O
206;26;O
208;50;O
217;16;O
220;42;O
223;13;O
224;25;O
225;17;O
244;18;O
245;14;O
246;18;O
256;16;O
263;12;O
277;16;O
277;29;O
283;24;O
284;15;O
286;15;O
296;20;O
300;18;O
302;37;O
304;18;O
320;29;O
321;22;O
331;30;O
333;17;O
336;17;O
337;16;O
342;16;O
343;34;O
345;13;O
364;18;O
369;20;O
375;19;O
377;21;O
384;14;O
385;19;O
406;16;O
408;16;O
414;18;O
421;15;O
422;22;O
428;13;O
433;23;O
436;16;O
436;20;O
446;19;O
450;20;O
454;14;O
464;14;O
465;18;O
474;17;O
487;27;O
492;18;O
495;15;O
503;27;O
508;41;O
516;16;O
534;16;O
535;32;O
536;16;O
551;34;O
556;18;O
558;48;O
565;35;O
574;14;O
574;38;O
580;23;O
584;15;O
584;34;O
589;42;O
597;20;O
606;38;O
608;37;O
608;26;O
613;20;O
616;26;O
624;44;O
625;17;O
629;19;O
633;18;O
638;37;O
638;36;O
642;22;O
652;34;O
653;22;O
653;17;O
665;18;O
674;18;O
680;20;O
685;19;O
685;15;O
696;33;O
698;22;O
699;32;O
704;23;O
709;20;O
712;14;O
720;20;O
722;18;O
724;16;O
735;17;O
738;17;O
743;18;O
746;18;O
765;31;O
771;20;O
782;33;O
782;21;O
793;18;O
797;18;O
797;26;O
800;19;O
803;15;O
805;20;O
810;15;O
823;22;O
827;36;O
833;34;O
837;29;O
846;27;O
846;34;O
848;19;O
852;33;O
857;14;O
858;27;O
866;25;O
867;16;O
871;32;O
874;24;O
884;16;O
887;18;O
895;36;O
900;19;O
902;24;O
905;18;O
917;45;O
921;41;O
922;20;O
924;15;O
930;19;O
933;35;O
933;33;O
947;19;O
949;18;O
952;34;O
957;17;O
964;16;O
972;34;O
977;19;O
985;33;O
990;18;O
997;47;O
1002;23;O
1002;51;O
1004;24;O
1010;40;O
1014;54;O
1016;27;O
1018;29;O
1020;38;O
1020;21;O
1023;23;O
1028;66;O
1033;21;O
1037;65;O
1041;39;O
1043;21;O
1049;17;O
1057;23;O
1058;19;O
1061;42;O
1066;22;O
1067;18;O
1068;16;O
1078;24;O
1079;17;O
1082;13;O
1093;14;O
1108;19;O
1117;18;O
1121;18;O
1125;16;O
1131;22;O
1144;14;O
1144;15;O
1154;15;O
1164;21;O
1168;22;O
1168;19;O
1175;22;O
1193;21;O
1198;19;O
1202;33;O
1209;20;O
1210;16;O
1220;20;O
1230;20;O
1233;20;O
1236;22;O
1236;16;O
1248;25;O
1251;19;O
1260;39;O
1263;20;O
1273;40;O
1280;76;O
1282;79;O
1291;57;O
1295;24;O
1321;76;O
