#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;38.53;0.09;PP/0,TA/0,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
59.97;39.87;0.29;PP/0.05,TA/0.03,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
119.89;39.93;0.34;PP/0.06,TA/0.03,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
179.67;39.93;0.38;PP/0.07,TA/0.03,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
239.96;40.3;0.42;PP/0.09,TA/0.03,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
300;40.31;0.47;PP/0.1,TA/0.04,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
359.61;40.49;0.5;PP/0.1,TA/0.04,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
419.91;40.43;0.54;PP/0.12,TA/0.05,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
479.99;40.63;0.59;PP/0.13,TA/0.07,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
539.93;41.27;0.63;PP/0.14,TA/0.08,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
599.75;40.54;0.67;PP/0.15,TA/0.09,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
659.79;41.02;0.71;PP/0.16,TA/0.1,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
719.76;40.59;0.76;PP/0.17,TA/0.11,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
779.63;40.95;0.8;PP/0.18,TA/0.12,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
839.82;41.62;0.85;PP/0.2,TA/0.13,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
899.99;40.75;0.9;PP/0.21,TA/0.14,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
959.85;41.13;0.94;PP/0.22,TA/0.16,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
1020;41.45;0.99;PP/0.24,TA/0.17,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
1079.73;40.79;1.03;PP/0.25,TA/0.18,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
1139.9;40.93;1.08;PP/0.26,TA/0.19,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
1199.9;40.94;1.12;PP/0.28,TA/0.2,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
1259.75;40.95;1.17;PP/0.29,TA/0.21,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
1319.92;40.98;1.21;PP/0.29,TA/0.22,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
1379.86;40.96;1.25;PP/0.3,TA/0.23,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
1439.71;41;1.3;PP/0.33,TA/0.24,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
1499.79;41;1.36;PP/0.34,TA/0.25,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
1559.93;41;1.4;PP/0.35,TA/0.27,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
1619.7;41.03;1.45;PP/0.36,TA/0.28,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
1679.94;41.23;1.5;PP/0.38,TA/0.29,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
1739.7;41.09;1.54;PP/0.4,TA/0.3,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
1799.85;41.07;1.58;PP/0.41,TA/0.31,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
1859.84;41.09;1.63;PP/0.43,TA/0.32,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
1919.9;41.11;1.67;PP/0.44,TA/0.33,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
1979.69;41.29;1.71;PP/0.45,TA/0.34,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
2039.74;41.26;1.76;PP/0.46,TA/0.35,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
2099.96;41.15;1.8;PP/0.47,TA/0.37,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
2159.93;41.17;1.84;PP/0.49,TA/0.38,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
2219.76;41.21;1.88;PP/0.5,TA/0.39,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
2279.85;41.44;1.92;PP/0.51,TA/0.4,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
2339.9;41.81;1.96;PP/0.52,TA/0.41,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
2399.99;42.2;2;PP/0.54,TA/0.42,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
2459.9;41.32;2.05;PP/0.55,TA/0.44,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
2519.97;41.38;2.09;PP/0.56,TA/0.45,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
2579.61;41.44;2.14;PP/0.57,TA/0.46,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
2639.85;41.41;2.19;PP/0.58,TA/0.47,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
2699.98;41.43;2.24;PP/0.59,TA/0.48,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
2759.89;41.55;2.28;PP/0.6,TA/0.49,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
2819.71;41.58;2.32;PP/0.61,TA/0.51,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
2879.96;41.46;2.37;PP/0.62,TA/0.52,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
2939.97;41.52;2.42;PP/0.64,TA/0.53,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
2999.66;41.49;2.47;PP/0.65,TA/0.55,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
3059.84;41.55;2.52;PP/0.67,TA/0.56,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
3119.85;41.52;2.55;PP/0.68,TA/0.57,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
3179.62;41.89;2.61;PP/0.69,TA/0.58,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
3239.63;41.62;2.66;PP/0.7,TA/0.59,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
3299.82;41.64;2.71;PP/0.72,TA/0.6,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
3359.92;41.58;2.74;PP/0.73,TA/0.61,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
3419.89;41.65;2.79;PP/0.74,TA/0.62,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
3479.84;41.63;2.82;PP/0.75,TA/0.63,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
3539.59;41.81;2.87;PP/0.77,TA/0.64,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
3599.95;41.77;2.91;PP/0.78,TA/0.66,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
3659.97;41.78;2.96;PP/0.8,TA/0.67,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
3719.68;41.69;3;PP/0.81,TA/0.68,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
3779.91;41.74;3.05;PP/0.82,TA/0.69,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
3839.97;42.14;3.09;PP/0.83,TA/0.7,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
3899.78;42.53;3.13;PP/0.84,TA/0.71,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
3959.81;41.82;3.17;PP/0.85,TA/0.72,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
