#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
0;0;0;0;2;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0
59.87;0;0;0;2;0/59.87;0/37.61,1/40.16;0/0;0/59.87,1/59.87;0/0;0/13,1/6;0/0;0/19,1/11;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/3,1/2
119.75;0;1;0;2;0/119.75;0/38.96,1/40.83;0/0;0/119.75,1/119.75;0/0;0/16,1/14;0/0;0/23,1/18;0/0;0/0,1/0;0/0;0/0,1/1;0/0;0/9,1/8
179.8;0;1;0;2;0/179.8;0/40.15,1/42.21;0/0;0/179.8,1/179.8;0/0;0/22,1/19;0/0;0/29,1/23;0/0;0/0,1/0;0/0;0/0,1/1;0/0;0/15,1/14
239.8;0;1;0;2;0/239.8;0/41.03,1/43.08;0/0;0/239.8,1/239.8;0/0;0/23,1/20;0/0;0/30,1/24;0/0;0/0,1/0;0/0;0/0,1/1;0/0;0/21,1/20
299.8;0;2;0;2;0/299.8;0/41.87,1/44.19;0/0;0/299.8,1/299.8;0/0;0/16,1/22;0/0;0/24,1/25;0/0;0/0,1/0;0/0;0/0,1/2;0/0;0/27,1/26
359.82;0;3;0;2;0/359.82;0/43.55,1/46.05;0/0;0/359.82,1/359.82;0/0;0/14,1/25;0/0;0/21,1/29;0/0;0/0,1/0;0/0;0/1,1/2;0/0;0/33,1/32
419.82;0;3;0;2;0/419.82;0/45.78,1/49.41;0/0;0/419.82,1/419.82;0/0;0/16,1/26;0/0;0/23,1/30;0/0;0/0,1/0;0/0;0/1,1/2;0/0;0/39,1/38
479.82;0;3;0;2;0/479.82;0/47.16,1/51.93;0/0;0/479.82,1/479.82;0/0;0/10,1/20;0/0;0/17,1/24;0/0;0/0,1/0;0/0;0/1,1/2;0/0;0/45,1/44
539.86;0;4;0;2;0/539.86;0/49,1/52.97;0/0;0/539.86,1/539.86;0/0;0/16,1/14;0/0;0/24,1/18;0/0;0/0,1/0;0/0;0/2,1/2;0/0;0/50,1/50
599.71;0;5;0;2;0/599.71;0/52.17,1/53.86;0/0;0/599.71,1/599.71;0/0;0/20,1/16;0/0;0/28,1/20;0/0;0/0,1/0;0/0;0/2,1/3;0/0;0/56,1/56
659.71;0;5;0;2;0/659.71;0/54.72,1/54.97;0/0;0/659.71,1/659.71;0/0;0/17,1/16;0/0;0/25,1/20;0/0;0/0,1/0;0/0;0/2,1/3;0/0;0/62,1/62
719.63;0;6;0;2;0/719.63;0/57.37,1/56.84;0/0;0/719.63,1/719.63;0/0;0/18,1/13;0/0;0/25,1/18;0/0;0/0,1/0;0/0;0/3,1/3;0/0;0/68,1/68
779.99;0;7;0;2;0/779.99;0/60.2,1/59.77;0/0;0/779.99,1/779.99;0/0;0/14,1/8;0/0;0/22,1/12;0/0;0/0,1/0;0/0;0/3,1/4;0/0;0/74,1/74
839.74;0;7;0;2;0/839.74;0/63.34,1/62.94;0/0;0/839.74,1/839.74;0/0;0/8,1/2;0/0;0/16,1/6;0/0;0/0,1/0;0/0;0/3,1/4;0/0;0/80,1/80
899.8;0;11;0;2;0/899.8;0/65.83,1/65.97;0/0;0/899.8,1/899.8;0/0;0/1,1/0;0/0;0/10,1/0;0/0;0/0,1/0;0/0;0/4,1/7;0/0;0/86,1/86
959.91;0;17;0;2;0/959.91;0/67.03,1/118.43;0/0;0/959.91,1/959.91;0/0;0/0,1/0;0/0;0/4,1/0;0/0;0/0,1/0;0/0;0/10,1/7;0/0;0/92,1/86
