#TimeStamp;Runtime;Requests
0.88;0.03;18
2.93;0;1
4.02;0;6
5.05;0;4
6.1;0;2
7.1;0;4
8.14;0;4
9.18;0;2
10.43;0;3
11.6;0;4
12.89;0;4
13.97;0;1
15.05;0;3
16.43;0;5
17.51;0;1
18.81;0;1
19.89;0;3
20.97;0;2
22.05;0;1
24.01;0;1
25.02;0;1
26.08;0;5
27.1;0;4
28.13;0;4
29.13;0;2
30.17;0;6
31.22;0;4
32.22;0;2
33.26;0;5
34.26;0;5
35.26;0;4
36.3;0;6
37.39;0;4
38.39;0;4
39.48;0;4
40.52;0;2
41.52;0;3
42.85;0;2
44.25;0;5
45.3;0;4
46.34;0;1
47.38;0;5
48.52;0;2
49.71;0;4
50.74;0;3
51.91;0;2
53.16;0;4
54.18;0;6
55.18;0;3
56.18;0;1
57.27;0;7
58.27;0;1
59.53;0;3
60.64;0;3
61.68;0;7
62.68;0;3
63.69;0;2
64.73;0;1
65.82;0;5
67.19;0;3
68.28;0;4
69.51;0;4
70.65;0;2
71.71;0;3
72.74;0;4
73.8;0;2
74.82;0;2
75.85;0;4
76.86;0;1
77.86;0;3
79.01;0;4
80.28;0;2
81.31;0;3
82.31;0;5
83.4;0;3
84.4;0;2
85.45;0;5
86.65;0;3
87.68;0;1
88.7;0;3
89.72;0;1
90.86;0;2
92;0;4
93.04;0;3
94.07;0;1
95.08;0;1
96.12;0;3
97.12;0;2
98.17;0;1
99.21;0;1
100.37;0;2
101.55;0;2
102.62;0;1
103.76;0;1
104.85;0;2
105.85;0;1
106.89;0;3
108.31;0;1
109.38;0;4
110.39;0;1
111.43;0;1
112.43;0;3
113.43;0;1
114.43;0;1
115.48;0;2
116.48;0;4
117.52;0;4
118.52;0;6
119.53;0;4
120.56;0;3
121.57;0;2
122.6;0;2
123.86;0;2
124.86;0;3
125.88;0;1
126.91;0;2
127.95;0;4
128.95;0;1
129.95;0;1
131.2;0;6
132.2;0;1
133.2;0;1
134.45;0;2
135.76;0;1
136.95;0;1
137.99;0;1
139.09;0;1
140.13;0;1
143.68;0;1
144.72;0;2
145.73;0;1
146.76;0;2
