#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;38.93;0.08;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
59.94;41.32;0.42;PP/0.06,TA/0.09,IS/0,PS/0,RB/0,OB/0.01,RP/0
119.98;41.91;0.52;PP/0.08,TA/0.09,IS/0,PS/0,RB/0,OB/0.01,RP/0
179.99;42.64;0.64;PP/0.1,TA/0.11,IS/0,PS/0,RB/0,OB/0.01,RP/0
240;42.67;0.72;PP/0.12,TA/0.11,IS/0,PS/0,RB/0,OB/0.01,RP/0
299.96;42.81;0.82;PP/0.14,TA/0.13,IS/0.01,PS/0,RB/0,OB/0.01,RP/0
359.86;42.92;0.96;PP/0.15,TA/0.17,IS/0.01,PS/0,RB/0.01,OB/0.01,RP/0
419.65;42.93;1.05;PP/0.17,TA/0.19,IS/0.02,PS/0,RB/0.01,OB/0.01,RP/0
479.97;42.93;1.14;PP/0.19,TA/0.19,IS/0.02,PS/0,RB/0.01,OB/0.01,RP/0
539.96;42.94;1.21;PP/0.21,TA/0.19,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
599.96;42.95;1.29;PP/0.23,TA/0.19,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
659.86;42.95;1.37;PP/0.25,TA/0.19,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
719.87;43.14;1.49;PP/0.27,TA/0.24,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
779.66;43.14;1.72;PP/0.27,TA/0.44,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
839.67;43.14;1.96;PP/0.27,TA/0.66,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
899.64;43.14;2.19;PP/0.27,TA/0.88,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
959.69;43.14;2.42;PP/0.27,TA/1.1,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
1019.69;43.14;2.66;PP/0.27,TA/1.33,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
1079.64;43.14;2.89;PP/0.27,TA/1.56,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
1139.69;43.14;3.13;PP/0.27,TA/1.79,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
1199.69;43.14;3.37;PP/0.27,TA/2.01,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
1259.69;43.14;3.61;PP/0.27,TA/2.24,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
1319.69;43.17;3.84;PP/0.27,TA/2.45,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
1379.69;43.17;4.09;PP/0.27,TA/2.69,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
1439.69;43.17;4.32;PP/0.27,TA/2.93,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
1499.69;43.17;4.56;PP/0.27,TA/3.15,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
