#TimeStamp;TripTime;Type
35;19;O
49;35;O
51;19;O
53;36;O
53;38;O
54;37;O
56;38;O
60;46;O
60;45;O
63;44;O
65;43;O
67;42;O
67;53;O
72;43;O
76;48;O
81;57;O
86;66;O
91;64;O
337;12;O
437;16;O
448;13;O
458;14;O
478;16;O
529;15;O
550;15;O
590;14;O
599;16;O
720;14;O
752;14;O
854;15;O
942;14;O
957;15;O
984;15;O
1005;16;O
1006;17;O
1029;16;O
1090;16;O
1247;15;O
1254;13;O
1329;17;O
1344;16;O
1377;14;O
1385;13;O
1428;15;O
1513;16;O
1522;17;O
1543;16;O
1551;17;O
1560;16;O
1660;21;O
1665;19;O
1693;17;O
1721;15;O
1739;19;O
1760;15;O
1766;16;O
1964;15;O
1994;20;O
2073;15;O
2093;13;O
2127;16;O
2158;17;O
2225;14;O
2241;30;O
2316;14;O
2397;14;O
2418;16;O
2439;16;O
2447;14;O
2463;21;O
2487;14;O
2527;14;O
2629;14;O
2629;16;O
2669;14;O
2729;14;O
2799;14;O
2821;14;O
2829;13;O
2911;14;O
2962;14;O
2968;17;O
2975;17;O
3001;14;O
3014;30;O
3017;19;O
3019;22;O
3042;13;O
3062;15;O
3079;41;O
3091;14;O
3093;32;O
3108;20;O
3112;24;O
3133;14;O
3148;20;O
3153;15;O
3163;16;O
3170;63;O
3174;17;O
3180;51;O
3184;23;O
3185;33;O
3189;17;O
3207;19;O
3217;44;O
3225;7;O
3228;43;O
3249;33;O
3256;8;O
3259;24;O
3262;15;O
3265;17;O
3267;83;O
3278;59;O
3278;17;O
3293;15;O
3300;13;O
3301;41;O
3309;21;O
3321;28;O
3321;32;O
3327;16;O
3333;12;O
3333;11;O
3485;16;O
3497;17;O
3522;16;O
3575;14;O
3608;13;O
3617;21;O
3634;13;O
3642;14;O
3661;17;O
3664;19;O
3666;21;O
3686;32;O
3697;16;O
3727;16;O
3779;14;O
3788;13;O
3854;68;O
3854;31;O
3910;16;O
4042;16;O
4102;13;O
4124;14;O
4201;14;O
4217;67;O
4264;15;O
4274;16;O
4278;37;O
4356;15;O
4456;16;O
4469;118;O
4551;36;O
4558;38;O
4610;19;O
4622;37;O
4630;19;O
4630;29;O
4659;15;O
4677;15;O
4682;30;O
4685;20;O
4700;29;O
4725;21;O
4727;13;O
4737;13;O
4767;14;O
4776;14;O
4789;14;O
4796;14;O
4802;17;O
4816;18;O
4837;15;O
4849;16;O
4858;15;O
4862;24;O
4871;23;O
4884;18;O
4891;11;O
4895;19;O
4900;14;O
4910;14;O
4918;30;O
4927;32;O
4928;15;O
4934;25;O
4941;12;O
4947;14;O
4959;16;O
4962;38;O
4968;11;O
4970;21;O
4981;32;O
4982;14;O
4987;14;O
4992;23;O
4994;11;O
5001;22;O
5008;20;O
5015;34;O
5023;40;O
5029;20;O
5041;20;O
5050;31;O
5055;32;O
5064;15;O
5065;15;O
5065;22;O
5076;16;O
5086;17;O
5098;18;O
5104;22;O
5111;31;O
5112;28;O
5129;15;O
5218;14;O
5240;15;O
5249;14;O
5260;15;O
5278;14;O
5290;15;O
5328;13;O
5359;17;O
5420;17;O
5486;12;O
5504;20;O
5510;14;O
5516;13;O
5519;15;O
5537;14;O
5553;14;O
5559;25;O
5564;16;O
5597;13;O
5639;15;O
5654;93;O
5662;28;O
5663;15;O
5665;58;O
5668;24;O
5674;70;O
5706;15;O
5754;189;O
5761;37;O
5769;35;O
5789;14;O
5824;18;O
5832;16;O
5851;15;O
5874;18;O
5883;17;O
5895;18;O
5929;14;O
5942;15;O
5953;16;O
5969;14;O
6002;35;O
6011;16;O
6019;13;O
6021;16;O
6072;17;O
6079;22;O
6079;22;O
6090;23;O
6095;18;O
6102;17;O
6110;14;O
6113;34;O
6146;41;O
6152;34;O
6159;37;O
6159;14;O
6166;19;O
6169;14;O
6183;15;O
6196;18;O
6214;26;O
6214;16;O
6219;34;O
6226;37;O
6246;18;O
6259;13;O
6273;34;O
6282;27;O
6285;38;O
6287;14;O
6290;32;O
6291;15;O
6299;13;O
6304;38;O
6319;9;O
6325;16;O
6353;11;O
6355;19;O
6356;17;O
6360;17;O
6365;16;O
6378;20;O
6384;15;O
6395;16;O
6399;27;O
6412;14;O
6419;20;O
6452;33;O
6459;27;O
6465;13;O
6482;16;O
6490;19;O
6497;19;O
6499;31;O
6508;19;O
6517;18;O
