#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
0;0;0;0;3;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0
59.96;0;0;0;3;0/59.96;0/56.93,1/59.11,2/41.01;0/0;0/59.96,1/59.96,2/59.96;0/0;0/36,1/31,2/37;0/0;0/37,1/35,2/48;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/1,1/1,2/2
119.82;0;0;0;3;0/119.82;0/58.31,1/60.11,2/41.79;0/0;0/119.82,1/119.82,2/119.82;0/0;0/33,1/25,2/31;0/0;0/34,1/29,2/42;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/7,1/7,2/8
179.81;0;0;0;3;0/179.81;0/59.41,1/60.91,2/42.54;0/0;0/179.81,1/179.81,2/179.81;0/0;0/33,1/21,2/25;0/0;0/34,1/25,2/36;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/13,1/13,2/14
240;0;0;0;3;0/240;0/60.01,1/62.24,2/43.48;0/0;0/240,1/240,2/240;0/0;0/27,1/21,2/19;0/0;0/28,1/25,2/30;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/19,1/19,2/20
299.74;0;0;0;3;0/299.74;0/61.39,1/63.58,2/44.4;0/0;0/299.74,1/299.74,2/299.74;0/0;0/24,1/18,2/19;0/0;0/25,1/22,2/30;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/25,1/25,2/26
360;0;1;0;3;0/360;0/62.8,1/65.1,2/45.07;0/0;0/360,1/360,2/360;0/0;0/21,1/16,2/14;0/0;0/22,1/22,2/24;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/1;0/0;0/31,1/30,2/32
419.65;0;1;0;3;0/419.65;0/63.62,1/65.75,2/46.55;0/0;0/419.65,1/419.65,2/419.65;0/0;0/15,1/10,2/15;0/0;0/16,1/16,2/25;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/1;0/0;0/37,1/36,2/38
479.65;0;5;0;3;0/479.65;0/65.4,1/67.74,2/48.4;0/0;0/479.65,1/479.65,2/479.65;0/0;0/16,1/7,2/16;0/0;0/16,1/15,2/25;0/0;0/0,1/0,2/0;0/0;0/2,1/1,2/2;0/0;0/43,1/42,2/44
539.84;0;7;0;3;0/539.84;0/66.96,1/68.67,2/50.27;0/0;0/539.84,1/539.84,2/539.84;0/0;0/22,1/6,2/14;0/0;0/23,1/12,2/25;0/0;0/0,1/0,2/0;0/0;0/2,1/3,2/2;0/0;0/48,1/48,2/50
599.88;0;8;0;3;0/599.88;0/77.94,1/70.96,2/51.24;0/0;0/599.88,1/599.88,2/599.88;0/0;0/24,1/14,2/9;0/0;0/24,1/22,2/19;0/0;0/0,1/0,2/0;0/0;0/2,1/3,2/3;0/0;0/53,1/54,2/56
659.76;0;8;0;3;0/659.76;0/137.82,1/72.47,2/53.46;0/0;0/659.76,1/659.76,2/659.76;0/0;0/24,1/8,2/13;0/0;0/24,1/16,2/23;0/0;0/0,1/0,2/0;0/0;0/2,1/3,2/3;0/0;0/53,1/60,2/62
719.98;0;9;0;3;0/719.98;0/198.05,1/74.46,2/54.93;0/0;0/719.98,1/719.98,2/719.98;0/0;0/23,1/6,2/10;0/0;0/24,1/13,2/20;0/0;0/0,1/0,2/0;0/0;0/2,1/4,2/3;0/0;0/53,1/66,2/68
779.97;0;11;0;3;0/779.97;0/206.41,1/76.21,2/55.89;0/0;0/779.97,1/779.97,2/779.97;0/0;0/24,1/12,2/7;0/0;0/24,1/20,2/16;0/0;0/0,1/0,2/0;0/0;0/3,1/4,2/4;0/0;0/59,1/72,2/74
839.67;0;11;0;3;0/839.67;0/208.1,1/77.6,2/57.2;0/0;0/839.67,1/839.67,2/839.67;0/0;0/25,1/8,2/8;0/0;0/25,1/17,2/16;0/0;0/0,1/0,2/0;0/0;0/3,1/4,2/4;0/0;0/65,1/78,2/80
899.61;0;12;0;3;0/899.61;0/209.22,1/79.58,2/58.51;0/0;0/899.61,1/899.61,2/899.61;0/0;0/22,1/9,2/17;0/0;0/22,1/18,2/25;0/0;0/0,1/0,2/0;0/0;0/3,1/4,2/5;0/0;0/71,1/84,2/86
