#TimeStamp;TripTime;Type
65;36;O
72;29;O
76;39;O
82;36;O
83;48;O
95;20;O
102;17;O
105;62;O
119;16;O
120;15;O
122;28;O
139;15;O
151;17;O
152;16;O
161;18;O
171;15;O
184;18;O
189;18;O
192;16;O
205;19;O
207;15;O
227;16;O
241;15;O
251;15;O
283;21;O
285;29;O
295;18;O
297;15;O
306;14;O
308;16;O
317;15;O
341;15;O
352;30;O
353;16;O
353;21;O
362;16;O
364;15;O
377;15;O
378;15;O
395;18;O
400;17;O
408;15;O
412;38;O
423;18;O
433;15;O
445;18;O
448;16;O
462;14;O
487;19;O
492;19;O
500;22;O
502;19;O
508;50;O
516;15;O
518;14;O
525;32;O
536;14;O
546;14;O
549;15;O
559;15;O
568;15;O
579;15;O
611;19;O
618;47;O
618;16;O
626;29;O
635;15;O
644;15;O
649;19;O
671;52;O
676;17;O
697;29;O
707;17;O
722;15;O
734;16;O
743;14;O
754;18;O
766;20;O
768;31;O
773;17;O
787;14;O
790;52;O
810;14;O
817;35;O
838;12;O
839;18;O
842;49;O
853;17;O
862;16;O
872;16;O
874;25;O
880;14;O
891;15;O
898;25;O
907;14;O
920;17;O
922;15;O
929;34;O
949;15;O
952;35;O
961;30;O
981;13;O
988;15;O
998;14;O
1008;14;O
1018;14;O
1031;14;O
1041;17;O
1059;15;O
1062;15;O
1081;26;O
1082;15;O
1097;16;O
1108;16;O
1116;19;O
1124;17;O
1132;14;O
1151;15;O
1153;15;O
1173;15;O
1185;17;O
1192;14;O
1211;15;O
1237;17;O
1302;15;O
1307;39;O
1311;14;O
1342;15;O
1345;15;O
1354;17;O
1355;15;O
1364;17;O
1384;14;O
1384;17;O
1387;29;O
1405;15;O
1415;15;O
1439;14;O
1449;15;O
1451;20;O
1461;20;O
1468;17;O
1476;15;O
1485;26;O
1486;15;O
1508;14;O
1527;15;O
1529;27;O
1550;15;O
1567;14;O
1571;59;O
1586;23;O
1588;25;O
1594;18;O
1601;15;O
1604;24;O
1622;14;O
1627;33;O
1640;46;O
1656;18;O
1661;13;O
1679;14;O
1689;14;O
1715;27;O
1731;15;O
1741;15;O
1754;14;O
1767;15;O
1774;27;O
1778;15;O
1779;44;O
1792;16;O
1804;21;O
1812;49;O
1814;15;O
1818;30;O
1829;16;O
1838;15;O
1849;16;O
1878;14;O
1890;16;O
1919;15;O
1923;15;O
1932;15;O
1951;36;O
1952;17;O
1959;20;O
1961;16;O
1975;15;O
1986;19;O
1988;18;O
1997;16;O
2029;36;O
2029;18;O
2032;36;O
2047;25;O
2073;15;O
2082;14;O
2084;15;O
2093;14;O
2114;15;O
2122;22;O
2130;19;O
2170;29;O
2201;43;O
