#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
0;0;0;0;2;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0
59.86;0;0;0;2;0/59.86;0/59.86,1/59.86;0/0;0/59.86,1/59.86;0/0;0/33,1/33;0/0;0/39,1/33;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0
119.62;0;5;0;2;0/119.62;0/72.54,1/100.26;0/0;0/119.62,1/119.62;0/0;0/40,1/34;0/0;0/43,1/37;0/0;0/0,1/0;0/0;0/4,1/1;0/0;0/5,1/2
179.77;0;12;0;2;0/179.77;0/74.76,1/108.96;0/0;0/179.77,1/179.77;0/0;0/42,1/29;0/0;0/45,1/31;0/0;0/0,1/0;0/0;0/7,1/5;0/0;0/11,1/8
239.91;0;17;0;2;0/239.91;0/75.94,1/110.34;0/0;0/239.91,1/239.91;0/0;0/37,1/32;0/0;0/39,1/35;0/0;0/0,1/0;0/0;0/10,1/7;0/0;0/17,1/14
299.66;0;23;0;2;0/299.66;0/84,1/112.05;0/0;0/299.66,1/299.66;0/0;0/38,1/32;0/0;0/40,1/35;0/0;0/0,1/0;0/0;0/13,1/10;0/0;0/22,1/20
359.79;0;32;0;2;0/359.79;0/94.86,1/123.28;0/0;0/359.79,1/359.79;0/0;0/35,1/31;0/0;0/37,1/33;0/0;0/0,1/0;0/0;0/17,1/15;0/0;0/28,1/25
419.68;0;38;0;2;0/419.68;0/100.82,1/133.37;0/0;0/419.68,1/419.68;0/0;0/28,1/33;0/0;0/32,1/34;0/0;0/0,1/0;0/0;0/19,1/19;0/0;0/33,1/30
479.92;0;45;0;2;0/479.92;0/102.15,1/135.49;0/0;0/479.92,1/479.92;0/0;0/28,1/34;0/0;0/29,1/38;0/0;0/0,1/0;0/0;0/24,1/21;0/0;0/39,1/36
539.83;0;54;0;2;0/539.83;0/116.38,1/137.44;0/0;0/539.83,1/539.83;0/0;0/26,1/37;0/0;0/27,1/40;0/0;0/0,1/0;0/0;0/28,1/26;0/0;0/44,1/41
599.93;0;60;0;2;0/599.93;0/117.8,1/142.23;0/0;0/599.93,1/599.93;0/0;0/22,1/38;0/0;0/24,1/40;0/0;0/0,1/0;0/0;0/31,1/29;0/0;0/50,1/47
659.93;0;64;0;2;0/659.93;0/134.04,1/173.81;0/0;0/659.93,1/659.93;0/0;0/28,1/36;0/0;0/33,1/37;0/0;0/0,1/0;0/0;0/32,1/32;0/0;0/54,1/50
719.9;0;69;0;2;0/719.9;0/135.68,1/191.21;0/0;0/719.9,1/719.9;0/0;0/32,1/36;0/0;0/34,1/39;0/0;0/0,1/0;0/0;0/35,1/34;0/0;0/60,1/54
779.93;0;76;0;2;0/779.93;0/150.58,1/191.98;0/0;0/779.93,1/779.93;0/0;0/33,1/33;0/0;0/34,1/37;0/0;0/0,1/0;0/0;0/39,1/37;0/0;0/65,1/60
839.99;0;80;0;2;0/839.99;0/181.88,1/193.14;0/0;0/839.99,1/839.99;0/0;0/32,1/30;0/0;0/34,1/34;0/0;0/0,1/0;0/0;0/41,1/39;0/0;0/67,1/66
899.97;0;89;0;2;0/899.97;0/192.86,1/194.54;0/0;0/899.97,1/899.97;0/0;0/31,1/30;0/0;0/35,1/32;0/0;0/0,1/0;0/0;0/45,1/44;0/0;0/72,1/72
959.97;0;95;0;2;0/959.97;0/194.65,1/217.52;0/0;0/959.97,1/959.97;0/0;0/30,1/31;0/0;0/35,1/32;0/0;0/0,1/0;0/0;0/47,1/48;0/0;0/78,1/76
1019.69;0;100;0;2;0/1019.69;0/195.69,1/236.82;0/0;0/1019.69,1/1019.69;0/0;0/30,1/25;0/0;0/33,1/28;0/0;0/0,1/0;0/0;0/51,1/49;0/0;0/84,1/80
1079.86;0;106;0;2;0/1079.86;0/204.02,1/238.33;0/0;0/1079.86,1/1079.86;0/0;0/34,1/21;0/0;0/35,1/25;0/0;0/0,1/0;0/0;0/54,1/52;0/0;0/90,1/86
1139.83;0;111;0;2;0/1139.83;0/229.85,1/240.22;0/0;0/1139.83,1/1139.83;0/0;0/32,1/22;0/0;0/35,1/25;0/0;0/0,1/0;0/0;0/56,1/55;0/0;0/93,1/92
1199.67;0;115;0;2;0/1199.67;0/231.36,1/255.36;0/0;0/1199.67,1/1199.67;0/0;0/30,1/26;0/0;0/35,1/27;0/0;0/0,1/0;0/0;0/57,1/58;0/0;0/99,1/96
1259.99;0;118;0;2;0/1259.99;0/233.41,1/305.93;0/0;0/1259.99,1/1259.99;0/0;0/27,1/25;0/0;0/32,1/26;0/0;0/0,1/0;0/0;0/59,1/59;0/0;0/105,1/97
1319.82;0;121;0;2;0/1319.82;0/235.56,1/353.3;0/0;0/1319.82,1/1319.82;0/0;0/29,1/22;0/0;0/32,1/24;0/0;0/0,1/0;0/0;0/61,1/60;0/0;0/111,1/99
1379.62;0;128;0;2;0/1379.62;0/242.12,1/354.25;0/0;0/1379.62,1/1379.62;0/0;0/33,1/17;0/0;0/34,1/21;0/0;0/0,1/0;0/0;0/65,1/63;0/0;0/116,1/105
1439.6;0;134;0;2;0/1439.6;0/253.98,1/355.59;0/0;0/1439.6,1/1439.6;0/0;0/27,1/15;0/0;0/29,1/18;0/0;0/0,1/0;0/0;0/68,1/66;0/0;0/121,1/111
1499.85;0;141;0;2;0/1499.85;0/263.45,1/369.75;0/0;0/1499.85,1/1499.85;0/0;0/34,1/17;0/0;0/37,1/17;0/0;0/0,1/0;0/0;0/71,1/70;0/0;0/127,1/115
1559.95;0;147;0;2;0/1559.95;0/264.31,1/402.14;0/0;0/1559.95,1/1559.95;0/0;0/29,1/16;0/0;0/31,1/18;0/0;0/0,1/0;0/0;0/75,1/72;0/0;0/133,1/118
1619.84;0;153;0;2;0/1619.84;0/277.08,1/404.73;0/0;0/1619.84,1/1619.84;0/0;0/29,1/16;0/0;0/33,1/18;0/0;0/0,1/0;0/0;0/78,1/75;0/0;0/137,1/124
1679.72;0;156;0;2;0/1679.72;0/278.26,1/430.15;0/0;0/1679.72,1/1679.72;0/0;0/23,1/25;0/0;0/27,1/27;0/0;0/0,1/0;0/0;0/80,1/76;0/0;0/143,1/127
1739.73;0;163;0;2;0/1739.73;0/280.91,1/467.41;0/0;0/1739.73,1/1739.73;0/0;0/31,1/27;0/0;0/34,1/28;0/0;0/0,1/0;0/0;0/84,1/79;0/0;0/149,1/130
1799.94;0;169;0;2;0/1799.94;0/294.36,1/490.82;0/0;0/1799.94,1/1799.94;0/0;0/27,1/28;0/0;0/29,1/31;0/0;0/0,1/0;0/0;0/87,1/82;0/0;0/154,1/134
1859.9;0;173;0;2;0/1859.9;0/299.88,1/501.9;0/0;0/1859.9,1/1859.9;0/0;0/19,1/27;0/0;0/24,1/27;0/0;0/0,1/0;0/0;0/88,1/85;0/0;0/159,1/138
1919.6;0;179;0;2;0/1919.6;0/300.78,1/526.34;0/0;0/1919.6,1/1919.6;0/0;0/14,1/22;0/0;0/18,1/23;0/0;0/0,1/0;0/0;0/92,1/87;0/0;0/165,1/142
1979.86;0;185;0;2;0/1979.86;0/308.53,1/542.91;0/0;0/1979.86,1/1979.86;0/0;0/8,1/18;0/0;0/12,1/19;0/0;0/0,1/0;0/0;0/95,1/90;0/0;0/171,1/146
2039.96;0;192;0;2;0/2039.96;0/315.21,1/578.45;0/0;0/2039.96,1/2039.96;0/0;0/5,1/14;0/0;0/7,1/16;0/0;0/0,1/0;0/0;0/99,1/93;0/0;0/176,1/149
2099.95;0;197;0;2;0/2099.95;0/318.17,1/594.68;0/0;0/2099.95,1/2099.95;0/0;0/0,1/8;0/0;0/1,1/11;0/0;0/0,1/0;0/0;0/102,1/95;0/0;0/182,1/154
2159.93;0;199;0;2;0/2159.93;0/362.79,1/596.46;0/0;0/2159.93,1/2159.93;0/0;0/0,1/1;0/0;0/0,1/5;0/0;0/0,1/0;0/0;0/103,1/96;0/0;0/183,1/160
2219.72;0;203;0;2;0/2219.72;0/422.58,1/598.15;0/0;0/2219.72,1/2219.72;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/103,1/100;0/0;0/183,1/165
2279.91;0;203;0;2;0/2279.91;0/482.76,1/657.02;0/0;0/2279.91,1/2279.91;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/103,1/100;0/0;0/183,1/165
2339.69;0;203;0;2;0/2339.69;0/542.54,1/716.8;0/0;0/2339.69,1/2339.69;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/103,1/100;0/0;0/183,1/165
2399.69;0;203;0;2;0/2399.69;0/602.54,1/776.8;0/0;0/2399.69,1/2399.69;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/103,1/100;0/0;0/183,1/165
2459.68;0;203;0;2;0/2459.68;0/662.54,1/836.8;0/0;0/2459.68,1/2459.68;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/103,1/100;0/0;0/183,1/165
2519.69;0;203;0;2;0/2519.69;0/722.54,1/896.8;0/0;0/2519.69,1/2519.69;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/103,1/100;0/0;0/183,1/165
2579.69;0;203;0;2;0/2579.69;0/782.54,1/956.8;0/0;0/2579.69,1/2579.69;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/103,1/100;0/0;0/183,1/165
2639.69;0;203;0;2;0/2639.69;0/842.54,1/1016.8;0/0;0/2639.69,1/2639.69;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/103,1/100;0/0;0/183,1/165
2699.69;0;203;0;2;0/2699.69;0/902.54,1/1076.8;0/0;0/2699.69,1/2699.69;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/103,1/100;0/0;0/183,1/165
2759.69;0;203;0;2;0/2759.69;0/962.54,1/1136.8;0/0;0/2759.69,1/2759.69;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/103,1/100;0/0;0/183,1/165
2819.69;0;203;0;2;0/2819.69;0/1022.54,1/1196.8;0/0;0/2819.69,1/2819.69;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/103,1/100;0/0;0/183,1/165
2879.69;0;203;0;2;0/2879.69;0/1082.54,1/1256.8;0/0;0/2879.69,1/2879.69;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/103,1/100;0/0;0/183,1/165
2939.69;0;203;0;2;0/2939.69;0/1142.54,1/1316.8;0/0;0/2939.69,1/2939.69;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/103,1/100;0/0;0/183,1/165
2999.69;0;203;0;2;0/2999.69;0/1202.54,1/1376.8;0/0;0/2999.69,1/2999.69;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/103,1/100;0/0;0/183,1/165
3059.69;0;203;0;2;0/3059.69;0/1262.54,1/1436.8;0/0;0/3059.69,1/3059.69;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/103,1/100;0/0;0/183,1/165
3119.69;0;203;0;2;0/3119.69;0/1322.54,1/1496.8;0/0;0/3119.69,1/3119.69;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/103,1/100;0/0;0/183,1/165
3179.69;0;203;0;2;0/3179.69;0/1382.54,1/1556.8;0/0;0/3179.69,1/3179.69;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/103,1/100;0/0;0/183,1/165
3239.69;0;203;0;2;0/3239.69;0/1442.54,1/1616.8;0/0;0/3239.69,1/3239.69;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/103,1/100;0/0;0/183,1/165
3299.69;0;203;0;2;0/3299.69;0/1502.54,1/1676.8;0/0;0/3299.69,1/3299.69;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/103,1/100;0/0;0/183,1/165
