#TimeStamp;Bot;Pod;OutputStation
71.54;3;32;0
81.67;5;377;0
91.82;1;389;0
100.03;3;32;1
101.82;2;142;0
110.17;5;377;1
111.89;4;95;0
120;5;377;1
121.95;4;95;0
130.18;2;142;1
131.95;4;95;0
140;1;389;1
142.26;0;47;0
152.37;0;47;0
157.3;4;95;1
162.39;3;32;0
167.23;4;95;1
172.77;5;377;0
177.96;0;47;1
182.79;2;142;0
187.94;0;47;1
192.8;1;389;0
197.89;3;32;1
202.44;1;389;0
208;3;32;1
212.6;1;389;0
217.88;5;377;1
222.61;1;389;0
228.06;5;377;1
232.66;4;95;0
238.24;5;377;1
242.61;0;47;0
248.31;5;377;1
252.7;0;47;0
258.24;5;377;1
262.85;3;32;0
268.41;2;142;1
272.94;3;32;0
278.48;2;142;1
288.04;5;377;0
288.66;1;389;1
298.9;4;95;1
303.25;2;142;0
309.29;0;47;1
312.97;2;142;0
319.05;3;32;1
323.26;2;142;0
329.18;5;377;1
333.13;1;389;0
343.37;4;95;0
346.65;2;142;1
359.16;5;377;0
359.5;1;389;1
369.62;4;95;1
374.58;3;32;0
379.67;4;95;1
384.72;2;142;0
389.86;5;377;1
394.69;2;142;0
401.99;3;32;1
404.41;2;142;0
414.66;2;142;0
418.74;0;54;1
424.47;1;389;0
428.78;0;54;1
434.72;4;95;0
439.85;2;142;1
444.75;4;95;0
449.51;2;142;1
454.76;5;377;0
459.88;2;142;1
464.45;3;32;0
469.66;2;142;1
474.8;0;54;0
479.72;1;389;1
489.92;4;95;1
497.19;2;142;0
500.04;3;32;1
508.59;1;389;0
510.21;0;54;1
518.85;1;389;0
520.34;0;54;1
528.88;3;32;0
530.73;5;377;1
538.74;4;95;0
540.78;2;142;1
548.93;4;95;0
550.8;1;389;1
559.33;5;377;0
561;3;32;1
569;5;377;0
574.34;4;95;1
579.35;2;142;0
584.4;4;95;1
589.23;2;142;0
594.37;4;95;1
599.31;3;32;0
616.52;2;142;1
623.37;0;203;0
626.62;3;32;1
633.58;0;203;0
643.62;0;203;0
654.04;0;203;0
655.72;5;273;1
664.46;0;203;0
674.65;4;95;0
677.67;1;252;1
684.75;4;95;0
687.78;1;252;1
694.68;4;95;0
701.8;0;203;1
704.84;2;142;0
712.14;0;203;1
714.88;3;32;0
722.44;0;203;1
725.14;5;273;0
732.45;0;203;1
735.23;1;252;0
742.49;2;142;1
752.56;3;32;1
759.09;0;203;0
762.51;5;273;1
769.23;0;203;0
772.59;5;273;1
779.3;2;142;0
782.51;5;273;1
789.46;3;32;0
792.37;5;273;1
802.55;4;178;1
812.64;4;178;1
817.2;5;273;0
822.59;4;178;1
832.42;0;203;1
842.3;1;252;1
845.17;4;178;0
852.68;2;142;1
859.89;0;203;0
862.84;5;273;1
869.6;0;203;0
872.83;3;32;1
879.71;1;252;0
882.83;4;178;1
889.77;1;252;0
892.47;4;178;1
899.97;2;142;0
904.24;0;203;1
910.01;5;273;0
914.44;1;252;1
920.45;5;273;0
927.17;2;142;1
930.52;5;273;0
940.62;3;32;0
950.72;3;32;0
954.75;5;273;1
960.71;3;32;0
965;5;273;1
970.76;3;32;0
980.73;0;203;0
990.85;4;178;0
993.89;3;32;1
1000.48;1;252;0
1003.89;3;32;1
1010.89;2;142;0
1013.66;3;32;1
1020.99;2;142;0
1023.78;0;203;1
1031.22;5;273;0
1033.94;0;203;1
1041.41;5;273;0
1044.06;0;203;1
1051.64;3;32;0
1054.21;4;178;1
1064.35;4;178;1
1068.32;0;203;0
1074.04;1;252;1
1078.18;0;203;0
1084.4;1;252;1
1088.79;4;178;0
1094.29;1;252;1
1104.18;2;142;1
1114.22;5;273;1
1123.13;1;252;0
1124.13;3;32;1
1132.79;1;252;0
1134.44;3;32;1
1142.89;2;142;0
1144.71;0;203;1
1153.17;2;142;0
1154.78;0;203;1
1162.93;2;142;0
1164.86;4;178;1
1172.81;2;142;0
1174.81;1;252;1
1183.01;2;142;0
1193.18;2;142;0
1202.91;5;273;0
1212.88;3;32;0
1216.22;2;142;1
1223.22;3;32;0
1233.64;3;32;0
1243.38;3;32;0
1253.45;3;32;0
1263.39;3;32;0
1273.28;3;32;0
1283.68;3;32;0
1293.94;0;203;0
1304.1;4;178;0
1306.82;3;32;1
1314.31;4;178;0
1316.92;3;32;1
1324.07;4;178;0
1326.88;3;32;1
1334.17;1;252;0
1337.1;5;244;1
1343.96;2;142;0
1347.15;0;203;1
1354.36;3;32;0
1356.96;0;203;1
1364.59;5;244;0
1366.92;0;203;1
1377.19;4;178;1
1387.2;4;178;1
1390.8;0;203;0
1397.02;1;252;1
1401.17;0;203;0
1407.09;2;142;1
1411.11;0;203;0
1417.25;2;142;1
1421.13;0;203;0
1427.65;2;142;1
1431.16;4;178;0
1437.62;3;32;1
1441.13;1;252;0
1447.28;5;244;1
1456.4;2;142;0
1457.7;0;203;1
1468.04;4;178;1
1468.12;3;32;0
1478.19;5;244;0
1488.61;5;244;0
1490.67;2;142;1
1499.01;5;244;0
1509.37;0;203;0
1519.12;4;178;0
1529.31;4;178;0
1532.67;0;203;1
1539.31;2;142;0
1542.71;5;244;1
1549.23;2;142;0
1552.64;5;244;1
1559.39;0;203;0
1562.88;5;244;1
1573.02;5;244;1
1576.48;1;76;0
1583.37;2;142;1
1590.94;3;93;0
1594.43;0;203;1
1601.45;5;244;0
1604.64;0;203;1
1611.52;5;244;0
1614.64;1;76;1
1621.19;5;244;0
1624.81;1;76;1
1631.58;5;244;0
1634.86;1;76;1
1641.6;5;244;0
1645.25;3;93;1
1651.62;5;244;0
1661.29;5;244;0
1671.4;2;142;0
1681.48;0;203;0
1684.06;5;244;1
1691.66;4;317;0
1695.13;2;142;1
1702.08;1;76;0
1712.5;1;76;0
1722.92;3;93;0
1733.02;5;244;0
1736.39;1;76;1
1743.32;5;244;0
1748.46;3;93;1
1759.66;1;76;0
1773.18;3;93;0
1779.45;5;244;1
1786.03;0;332;0
1789.32;1;76;1
1795.92;0;332;0
1799.32;1;76;1
1809.46;1;76;1
1810.5;5;244;0
1819.37;3;93;1
1820.84;5;244;0
1829.52;0;332;1
1831.25;5;244;0
1839.77;4;325;1
1841.12;5;244;0
1851.2;5;244;0
1861.26;5;244;0
