#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;39.63;0.09;PP/0,TA/0,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
59.86;41.26;0.29;PP/0.04,TA/0.04,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
119.62;41.31;0.33;PP/0.05,TA/0.04,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
179.77;41.66;0.36;PP/0.06,TA/0.04,IS/0.01,PS/0,RB/0.01,OB/0.01,RP/0
239.91;41.67;0.39;PP/0.06,TA/0.04,IS/0.01,PS/0,RB/0.01,OB/0.01,RP/0
299.66;41.68;0.42;PP/0.07,TA/0.04,IS/0.02,PS/0,RB/0.01,OB/0.02,RP/0
359.79;42.18;0.47;PP/0.08,TA/0.05,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
419.68;42.18;0.5;PP/0.08,TA/0.05,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
479.92;41.59;0.53;PP/0.08,TA/0.05,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
539.83;41.59;0.56;PP/0.1,TA/0.05,IS/0.04,PS/0,RB/0.01,OB/0.02,RP/0
599.93;41.65;0.63;PP/0.1,TA/0.08,IS/0.04,PS/0,RB/0.01,OB/0.02,RP/0
659.93;41.65;0.67;PP/0.11,TA/0.09,IS/0.05,PS/0,RB/0.01,OB/0.02,RP/0
719.9;41.87;0.7;PP/0.12,TA/0.09,IS/0.06,PS/0,RB/0.01,OB/0.02,RP/0
779.93;42.01;0.74;PP/0.12,TA/0.11,IS/0.06,PS/0,RB/0.01,OB/0.02,RP/0
839.99;42.02;0.76;PP/0.13,TA/0.11,IS/0.06,PS/0,RB/0.01,OB/0.02,RP/0
899.97;41.85;0.79;PP/0.13,TA/0.11,IS/0.06,PS/0,RB/0.01,OB/0.02,RP/0
959.97;41.85;0.81;PP/0.14,TA/0.11,IS/0.07,PS/0,RB/0.01,OB/0.02,RP/0
1019.69;41.86;0.84;PP/0.14,TA/0.11,IS/0.07,PS/0,RB/0.01,OB/0.02,RP/0
1079.86;41.86;0.86;PP/0.15,TA/0.11,IS/0.07,PS/0,RB/0.01,OB/0.02,RP/0
1139.83;41.86;0.88;PP/0.15,TA/0.11,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
1199.67;41.98;0.9;PP/0.16,TA/0.11,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
1259.99;42.09;0.93;PP/0.16,TA/0.12,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
1319.82;42.09;0.95;PP/0.16,TA/0.12,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
1379.62;42.28;0.97;PP/0.17,TA/0.12,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
1439.6;42.28;0.99;PP/0.17,TA/0.12,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
1499.85;42.28;1.02;PP/0.18,TA/0.12,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
1559.95;42.18;1.1;PP/0.19,TA/0.15,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
1619.84;42.18;1.14;PP/0.2,TA/0.16,IS/0.1,PS/0,RB/0.01,OB/0.02,RP/0
1679.72;42.18;1.16;PP/0.21,TA/0.16,IS/0.1,PS/0,RB/0.01,OB/0.02,RP/0
1739.73;42.21;1.24;PP/0.22,TA/0.19,IS/0.1,PS/0,RB/0.01,OB/0.02,RP/0
1799.94;42.42;1.29;PP/0.23,TA/0.2,IS/0.1,PS/0,RB/0.01,OB/0.02,RP/0
1859.9;42.42;1.31;PP/0.23,TA/0.2,IS/0.1,PS/0,RB/0.01,OB/0.02,RP/0
1919.6;42.65;1.35;PP/0.24,TA/0.22,IS/0.1,PS/0,RB/0.01,OB/0.02,RP/0
1979.86;42.4;1.4;PP/0.25,TA/0.23,IS/0.1,PS/0,RB/0.01,OB/0.02,RP/0
