#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;1;18;0;0;0;0;0;0;0;0;0
599.65;1;18;0;0;0;0;0;0;0;0;0
1199.89;0.99;18;0;0;0;0;0;0;0;0;0
1799.82;0.99;18;0;0;0;0;0;0;0;0;0
2399.93;0.99;18;0;0;0;0;0;0;0;0;0
2999.67;0.99;18;0;0;0;0;0;0;0;0;0
3599.64;0.98;18;0;0;0;0;0;0;0;0;0
4199.82;0.98;18;0;0;0;0;0;0;0;0;0
4799.88;0.98;18;0;0;0;0;0;0;0;0;0
5399.62;0.97;18;0;0;0;0;0;0;0;0;0
5999.78;0.97;18;0;0;0;0;0;0;0;0;0
6599.94;0.97;18;0;0;0;0;0;0;0;0;0
7199.6;0.97;18;0;0;0;0;0;0;0;0;0
7799.83;0.96;18;0;0;0;0;0;0;0;0;0
8399.65;0.96;18;0;0;0;0;0;0;0;0;0
8999.67;0.96;18;0;0;0;0;0;0;0;0;0
9600;0.96;18;0;0;0;0;0;0;0;0;0
10199.69;0.95;18;0;0;0;0;0;0;0;0;0
10799.62;0.95;18;0;0;0;0;0;0;0;0;0
11399.73;0.95;18;0;0;0;0;0;0;0;0;0
11999.76;0.94;18;0;0;0;0;0;0;0;0;0
12599.81;0.94;18;0;0;0;0;0;0;0;0;0
13199.82;0.94;18;0;0;0;0;0;0;0;0;0
13799.64;0.94;18;0;0;0;0;0;0;0;0;0
14399.88;0.93;18;0;0;0;0;0;0;0;0;0
14999.59;0.93;18;0;0;0;0;0;0;0;0;0
15599.64;0.93;18;0;0;0;0;0;0;0;0;0
16199.96;0.93;18;0;0;0;0;0;0;0;0;0
16799.96;0.92;18;0;0;0;0;0;0;0;0;0
17399.67;0.92;18;0;0;0;0;0;0;0;0;0
17999.89;0.92;18;0;0;0;0;0;0;0;0;0
18599.99;0.91;18;0;0;0;0;0;0;0;0;0
19199.66;0.91;18;0;0;0;0;0;0;0;0;0
19799.66;0.91;18;0;0;0;0;0;0;0;0;0
20399.95;0.91;18;0;0;0;0;0;0;0;0;0
