#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;38.87;0.09;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
59.85;40.6;0.39;PP/0.06,TA/0.05,IS/0,PS/0,RB/0,OB/0.02,RP/0
119.77;40.79;0.46;PP/0.09,TA/0.05,IS/0.01,PS/0,RB/0,OB/0.02,RP/0
179.95;40.91;0.51;PP/0.09,TA/0.05,IS/0.01,PS/0,RB/0,OB/0.02,RP/0
239.92;41.25;0.57;PP/0.1,TA/0.07,IS/0.01,PS/0,RB/0,OB/0.02,RP/0
299.73;41.14;0.65;PP/0.11,TA/0.09,IS/0.01,PS/0,RB/0,OB/0.02,RP/0
359.7;41.16;0.71;PP/0.13,TA/0.09,IS/0.01,PS/0,RB/0.01,OB/0.02,RP/0
419.76;41.16;0.76;PP/0.15,TA/0.09,IS/0.02,PS/0,RB/0.01,OB/0.02,RP/0
479.59;41.16;0.78;PP/0.15,TA/0.09,IS/0.02,PS/0,RB/0.01,OB/0.02,RP/0
539.77;41.36;0.8;PP/0.15,TA/0.09,IS/0.02,PS/0,RB/0.01,OB/0.02,RP/0
599.93;41.58;0.85;PP/0.16,TA/0.11,IS/0.02,PS/0,RB/0.01,OB/0.02,RP/0
659.83;41.58;0.88;PP/0.17,TA/0.11,IS/0.02,PS/0,RB/0.01,OB/0.02,RP/0
719.96;41.36;0.91;PP/0.17,TA/0.11,IS/0.02,PS/0,RB/0.01,OB/0.02,RP/0
779.64;41.36;0.97;PP/0.18,TA/0.11,IS/0.02,PS/0,RB/0.01,OB/0.02,RP/0
839.97;41.47;1.02;PP/0.19,TA/0.12,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
899.79;41.47;1.05;PP/0.2,TA/0.12,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
959.87;41.47;1.08;PP/0.21,TA/0.12,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
1019.8;41.67;1.14;PP/0.22,TA/0.12,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
1079.76;41.8;1.23;PP/0.23,TA/0.17,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
1139.96;41.94;1.34;PP/0.23,TA/0.27,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
1199.98;42.04;1.44;PP/0.23,TA/0.37,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
1260;41.84;1.55;PP/0.23,TA/0.46,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
1319.98;41.94;1.66;PP/0.23,TA/0.56,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
1379.96;42.04;1.77;PP/0.23,TA/0.66,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
1439.98;42.13;1.88;PP/0.23,TA/0.76,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
1499.63;42.21;1.99;PP/0.23,TA/0.86,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
1559.98;42.3;2.1;PP/0.23,TA/0.97,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
1619.99;42.39;2.2;PP/0.23,TA/1.06,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
1679.64;42.48;2.3;PP/0.23,TA/1.16,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
1739.98;42.59;2.41;PP/0.23,TA/1.26,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
