#TimeStamp;BotsQueueing;TaskBotCounts
0;0;None/12,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/0
59.85;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/12,Rest/0
119.77;6;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/12,Rest/0
179.95;7;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/11,Rest/0
239.92;6;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/11,Rest/0
299.73;6;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/12,Rest/0
359.7;6;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/12,Rest/0
419.76;7;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/12,Rest/0
479.59;11;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/12,Rest/0
539.77;10;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/12,Rest/0
599.93;9;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/12,Rest/0
659.83;9;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/12,Rest/0
719.96;8;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/11,Rest/0
779.64;6;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/11,Rest/0
839.97;7;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/12,Rest/0
899.79;9;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/12,Rest/0
959.87;8;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/12,Rest/0
1019.8;5;None/0,ParkPod/7,RepositionPod/0,Insert/0,Extract/5,Rest/0
1079.76;0;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/0,Rest/10
1139.96;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/12
1199.98;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/12
1260;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/12
1319.98;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/12
1379.96;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/12
1439.98;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/12
1499.63;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/12
1559.98;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/12
1619.99;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/12
1679.64;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/12
1739.98;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/12
1799.96;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/12
1859.93;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/12
1919.91;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/12
