#TimeStamp;Bot;Pod;OutputStation
38.34;0;92;1
47.99;0;92;1
55.43;3;37;0
58.31;0;92;1
65.46;3;37;0
68.31;0;92;1
75.09;3;37;0
78.18;0;92;1
85.22;3;37;0
88.1;0;92;1
95.31;3;37;0
98.34;0;92;1
105.21;3;37;0
108.11;0;92;1
115.31;3;37;0
118.01;0;92;1
125.31;3;37;0
128.09;0;92;1
135.38;3;37;0
138.22;0;92;1
145.33;3;37;0
148.02;0;92;1
155.31;3;37;0
158.38;0;92;1
165.27;3;37;0
168.26;0;92;1
175.43;3;37;0
178.39;0;92;1
185.43;3;37;0
188.44;0;92;1
195.43;3;37;0
198.5;0;92;1
205.17;3;37;0
208.5;0;92;1
215.48;3;37;0
218.52;0;92;1
225.5;3;37;0
228.58;0;92;1
235.51;3;37;0
238.86;0;92;1
245.51;3;37;0
248.6;0;92;1
255.14;3;37;0
258.6;0;92;1
265.56;3;37;0
268.98;0;92;1
275.95;3;37;0
279;0;92;1
285.97;3;37;0
289.02;0;92;1
295.99;3;37;0
299.03;0;92;1
306.01;3;37;0
309.1;0;92;1
316.03;3;37;0
319.11;0;92;1
326.03;3;37;0
329.4;0;92;1
335.96;3;37;0
339.31;6;173;1
345.97;3;37;0
349.11;6;173;1
356.07;4;30;0
359.34;6;173;1
366.24;4;30;0
369.46;6;173;1
375.99;4;30;0
379.32;6;173;1
386.16;4;30;0
389.34;6;173;1
396.24;4;30;0
399.34;6;173;1
406.29;4;30;0
409.52;6;173;1
416.44;4;30;0
419.65;6;173;1
426.44;4;30;0
429.71;6;173;1
436.48;4;30;0
439.76;6;173;1
446.71;4;30;0
449.65;6;173;1
456.72;4;30;0
459.65;6;173;1
466.72;4;30;0
470;6;173;1
476.86;4;30;0
480.13;6;173;1
486.9;4;30;0
490.13;6;173;1
497.13;4;30;0
500;6;173;1
507.32;4;30;0
510.07;6;173;1
517.32;4;30;0
520.18;6;173;1
527.28;4;30;0
530.55;6;173;1
537.36;8;331;0
540.55;6;173;1
547.57;8;331;0
550.23;6;173;1
557.74;8;331;0
560.42;6;173;1
567.99;8;331;0
570.51;6;173;1
578.16;8;331;0
580.6;6;173;1
588.41;8;331;0
590.93;6;173;1
598.83;8;331;0
600.84;6;173;1
608.96;8;331;0
611.02;6;173;1
619.25;8;331;0
621.26;6;173;1
629.38;8;331;0
631.35;6;173;1
639.67;8;331;0
641.26;6;173;1
650;8;331;0
651.26;6;173;1
660;8;331;0
661.26;6;173;1
670.26;8;331;0
671.26;6;173;1
680;8;331;0
681.26;6;173;1
690.18;8;331;0
691.44;5;290;1
700.4;8;331;0
701.4;5;290;1
710.2;8;331;0
711.29;5;290;1
720.42;8;331;0
721.3;5;290;1
730.31;8;331;0
731.48;5;290;1
740.42;8;331;0
741.9;5;290;1
750.31;8;331;0
752.14;5;290;1
760.42;8;331;0
762.14;5;290;1
770.31;8;331;0
772.14;5;290;1
780.42;8;331;0
782.14;5;290;1
790.31;8;331;0
792.14;5;290;1
800.46;8;331;0
802.1;1;219;1
810.65;8;331;0
812.07;1;219;1
820.84;8;331;0
822.32;1;219;1
830.69;0;92;0
832.6;1;219;1
840.88;0;92;0
842.56;1;219;1
851.31;0;92;0
852.74;1;219;1
861.73;0;92;0
863.16;1;219;1
871.99;0;92;0
873.58;1;219;1
882.1;0;92;0
884;1;219;1
892.15;0;92;0
894.25;1;219;1
902.57;0;92;0
904.42;1;219;1
912.83;0;92;0
914.84;1;219;1
922.83;0;92;0
925.09;1;219;1
932.79;6;173;0
935.12;1;219;1
942.99;6;173;0
944.92;1;219;1
953.25;6;173;0
955.26;1;219;1
963.41;6;173;0
965.51;1;219;1
973.67;6;173;0
975.51;1;219;1
983.67;6;173;0
985.51;1;219;1
993.83;6;173;0
995.51;1;219;1
1004.09;6;173;0
1005.51;1;219;1
1014.25;6;173;0
1015.51;1;219;1
1024.51;6;173;0
1025.51;1;219;1
1034.51;6;173;0
1035.51;1;219;1
1044.51;6;173;0
1045.68;1;219;1
1054.51;6;173;0
1055.93;1;219;1
1064.51;6;173;0
1065.93;1;219;1
1074.51;6;173;0
1075.93;1;219;1
1084.51;6;173;0
1085.93;1;219;1
1094.67;6;173;0
1096.1;1;219;1
1104.93;6;173;0
1106.35;1;219;1
1114.93;6;173;0
1116.35;1;219;1
1124.93;6;173;0
1126.35;1;219;1
1134.9;5;290;0
1136.35;1;219;1
1145.09;5;290;0
1146.15;1;219;1
1155.35;5;290;0
1156.35;1;219;1
1165.31;5;290;0
1166.42;2;38;1
1175.53;5;290;0
1176.4;2;38;1
1185.54;5;290;0
1186.37;2;38;1
1195.77;5;290;0
1196.52;2;38;1
1205.77;5;290;0
1206.79;2;38;1
1215.77;5;290;0
1216.79;2;38;1
1225.77;5;290;0
1226.79;2;38;1
1235.76;1;219;0
1236.79;2;38;1
1245.95;1;219;0
1246.94;2;38;1
1256.23;1;219;0
1256.79;2;38;1
1266.8;2;38;1
1276.88;9;84;1
1286.78;9;84;1
1291.29;2;38;0
1297;9;84;1
1301.35;2;38;0
1307.12;9;84;1
1311.73;2;38;0
1317.12;9;84;1
1321.72;2;38;0
1327.12;9;84;1
1331.77;2;38;0
1337.42;9;84;1
1342.19;2;38;0
1347.54;9;84;1
1352.61;2;38;0
1357.77;9;84;1
1362.84;2;38;0
1367.86;9;84;1
1372.89;2;38;0
1378.28;9;84;1
1383.01;2;38;0
1388.7;9;84;1
1392.99;2;38;0
1399.05;9;84;1
1403.01;2;38;0
1409.05;9;84;1
1412.99;2;38;0
1419.12;9;84;1
1423.28;2;38;0
1429.47;9;84;1
1433.41;2;38;0
1439.47;9;84;1
1443.43;2;38;0
1449.47;9;84;1
1453.7;2;38;0
1459.54;9;84;1
1464.12;2;38;0
1469.89;9;84;1
1474.54;2;38;0
1479.89;9;84;1
1484.69;2;38;0
1489.89;9;84;1
1494.96;2;38;0
1499.93;9;84;1
1504.95;2;38;0
1509.83;10;16;1
1514.98;2;38;0
1519.96;10;16;1
1525;2;38;0
1530.02;10;16;1
1534.86;2;38;0
1540.02;10;16;1
1544.86;2;38;0
1549.98;10;16;1
1554.86;2;38;0
1560.02;10;16;1
1564.86;2;38;0
1570.14;10;16;1
1574.86;2;38;0
1580.56;10;16;1
1584.86;2;38;0
1590.98;10;16;1
1594.86;2;38;0
1601.28;10;16;1
1604.86;2;38;0
1611.24;10;16;1
1614.86;2;38;0
1621.26;10;16;1
1625.02;9;84;0
1631.42;10;16;1
1634.88;9;84;0
1641.79;10;16;1
1645.07;9;84;0
1651.45;10;16;1
1655.36;9;84;0
1661.62;10;16;1
1665.81;9;84;0
1671.69;7;140;1
1676.23;9;84;0
1681.84;7;140;1
1686.56;9;84;0
1692.26;7;140;1
1696.56;9;84;0
1702.51;7;140;1
1706.62;9;84;0
1712.68;7;140;1
1717.07;9;84;0
1723.1;11;63;1
1727.13;9;84;0
1733.18;3;37;1
1737.49;9;84;0
1743.6;4;30;1
1747.81;9;84;0
1753.68;8;331;1
1757.9;2;48;0
1763.63;0;92;1
1767.97;10;16;0
1773.76;6;173;1
1777.77;7;140;0
1783.81;5;290;1
1788.03;11;63;0
1793.88;1;219;1
1798.46;3;37;0
1808.55;4;30;0
1818.49;8;331;0
