#TimeStamp;OutputStation;TurnoverTime;ThroughputTime;Lateness;TimeQueueing;DistanceTraveled
168.43;0;161.68;161.68;-Infinity;161.68;161.68
168.84;1;162.64;162.64;-Infinity;162.64;162.64
188.82;0;182.8;182.8;-Infinity;182.8;182.80
198.99;1;182.52;182.52;-Infinity;182.52;182.52
209.03;1;190.89;190.86;-Infinity;190.89;190.89
249.03;0;231.56;231.56;-Infinity;231.56;231.56
249.25;1;211.13;211.13;-Infinity;211.13;211.13
258.94;0;236.14;236.14;-Infinity;236.14;236.14
259.12;1;234.2;234.19;-Infinity;234.2;234.20
299.4;1;266.95;266.95;-Infinity;266.95;266.95
309.32;0;281.32;281.32;-Infinity;281.32;281.32
319.79;1;285.49;285.49;-Infinity;285.49;285.49
349.78;0;315.65;315.65;-Infinity;315.65;315.65
369.99;1;310.77;310.77;-Infinity;310.77;310.77
380.16;1;339.14;339.14;-Infinity;339.14;339.14
389.97;0;355.05;355.05;-Infinity;355.05;355.05
400.29;1;351.82;351.79;-Infinity;351.82;351.82
410.1;0;369.33;369.33;-Infinity;369.33;369.33
460.02;1;382.96;382.96;-Infinity;382.96;382.96
470.4;0;429.04;429.04;-Infinity;429.04;429.04
490.5;0;433.1;433.1;-Infinity;433.1;433.10
510.79;1;429.93;429.89;-Infinity;429.93;429.93
531.01;0;463.64;463.64;-Infinity;463.64;463.64
551.68;0;471.72;471.72;-Infinity;471.72;471.72
570.99;1;483.32;402.04;-Infinity;483.32;483.32
651.16;1;525.32;281.12;-Infinity;525.32;525.32
661.25;1;571.6;462.21;-Infinity;571.6;571.60
674.33;0;576.83;415.21;-Infinity;576.83;576.83
684.39;0;598.79;515.89;-Infinity;598.79;598.79
691.15;1;586.57;431.8;-Infinity;586.57;586.57
701.35;1;604.88;452.05;-Infinity;604.88;604.88
714.75;0;625.74;525.89;-Infinity;625.74;625.74
734.5;0;640.78;485.42;-Infinity;640.78;640.78
742.05;1;650.23;532.97;-Infinity;650.23;650.23
772.43;1;667.64;472.99;-Infinity;667.64;667.64
774.79;0;669.2;465.43;-Infinity;669.2;669.20
792.86;1;683.48;473;-Infinity;683.48;683.48
825.19;0;703.47;475.37;-Infinity;703.47;703.47
843.29;1;699.13;442.96;-Infinity;699.13;699.13
853.44;1;718.48;473.19;-Infinity;718.48;718.48
875.74;0;739.62;485.67;-Infinity;739.62;739.62
893.6;1;738.07;433.21;-Infinity;738.07;738.07
916.2;0;755.6;445.76;-Infinity;755.6;755.60
923.79;1;758.95;412.96;-Infinity;758.95;758.95
933.73;1;756.18;362.69;-Infinity;756.18;756.18
956.08;0;810.75;545.94;-Infinity;810.75;810.75
964.13;1;752;262.49;-Infinity;752;752.00
996.12;0;834.93;505.31;-Infinity;834.93;834.93
1016.68;0;850.28;485.42;-Infinity;850.28;850.28
1027.13;0;834.8;352.76;-Infinity;834.8;834.80
1034.28;1;852.39;382.98;-Infinity;852.39;852.39
1037.21;0;859.92;485.49;-Infinity;859.92;859.92
1054.37;1;862.15;393.02;-Infinity;862.15;862.15
1074.27;0;881.34;389.84;-Infinity;881.34;881.34
1084.67;1;880.34;393.27;-Infinity;880.34;880.34
1105.1;1;887.27;363.01;-Infinity;887.27;887.27
1115.32;1;897.45;342.78;-Infinity;897.45;897.45
1135.54;1;913.77;342.56;-Infinity;913.77;913.77
1163.99;0;947.51;449.13;-Infinity;947.51;947.51
1184.35;0;967.1;449.45;-Infinity;967.1;967.10
1195.79;1;956.93;271.77;-Infinity;956.93;956.93
1214.68;0;993.54;439.65;-Infinity;993.54;993.54
1260.74;0;1037.75;435.43;-Infinity;1037.75;1037.75
1266.1;1;1038.87;422.69;-Infinity;1038.87;1038.87
1296.39;1;1068.49;442.91;-Infinity;1068.49;1068.49
1306.73;1;1030.54;272.4;-Infinity;1030.54;1030.54
1351.78;0;1114.68;435.54;-Infinity;1114.68;1114.68
1362.4;0;1107.27;406.11;-Infinity;1107.27;1107.27
1387.19;1;1154.67;493.54;-Infinity;1154.67;1154.67
1397.36;1;1153.78;463.29;-Infinity;1153.78;1153.78
1437.56;1;1177.84;473.38;-Infinity;1177.84;1177.84
1447.93;1;1160.44;393.52;-Infinity;1160.44;1160.44
1456.49;0;1227.12;580.71;-Infinity;1227.12;1227.12
1487.01;0;1224.76;490.68;-Infinity;1224.76;1224.76
1498.44;1;1177.63;393.29;-Infinity;1177.63;1177.63
1508.26;1;1191.88;423.55;-Infinity;1191.88;1191.88
1528.38;1;1206.13;413.02;-Infinity;1206.13;1206.13
1547.04;0;1282.76;530.32;-Infinity;1282.76;1282.76
1557.19;0;1285.29;530.01;-Infinity;1285.29;1285.29
1558.6;1;1234.92;422.86;-Infinity;1234.92;1234.92
1587.46;0;1300;550.15;-Infinity;1300;1300.00
1617.72;0;1301.55;543.4;-Infinity;1301.55;1301.55
1663.02;0;1333.62;498.61;-Infinity;1333.62;1333.62
1678.43;1;1302.44;240.77;-Infinity;1302.44;1302.44
1683.45;0;1351.65;498.98;-Infinity;1351.65;1351.65
1698.88;1;1351.46;503.04;-Infinity;1351.46;1351.46
1713.26;0;1364.91;498.54;-Infinity;1364.91;1364.91
1719.26;1;1358.03;452.97;-Infinity;1358.03;1358.03
1739.75;1;1377.68;443.04;-Infinity;1377.68;1377.68
1759.97;1;1397.12;453.16;-Infinity;1397.12;1397.12
1780;1;1408.72;392.72;-Infinity;1408.72;1408.72
1790.44;0;1426.83;438.41;-Infinity;1426.83;1426.83
1820.17;1;1445.63;422.77;-Infinity;1445.63;1445.63
1830.35;1;1451.52;382.27;-Infinity;1451.52;1451.52
1830.96;0;1461.5;468.51;-Infinity;1461.5;1461.50
1841.15;0;1481.11;580.37;-Infinity;1481.11;1481.11
1850.64;1;1460.66;352.16;-Infinity;1460.66;1460.66
1851.49;0;1466.78;394.61;-Infinity;1466.78;1466.78
