#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
0;0;0;0;2;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0
59.91;0;0;0;2;0/59.91;0/58.43,1/49.97;0/0;0/59.91,1/59.91;0/0;0/33,1/26;0/0;0/38,1/32;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/1,1/1
119.95;0;5;0;2;0/119.95;0/58.98,1/59.58;0/0;0/119.95,1/119.95;0/0;0/38,1/25;0/0;0/41,1/32;0/0;0/0,1/0;0/0;0/3,1/2;0/0;0/7,1/7
179.97;0;10;0;2;0/179.97;0/60.3,1/60.48;0/0;0/179.97,1/179.97;0/0;0/35,1/24;0/0;0/39,1/30;0/0;0/0,1/0;0/0;0/5,1/5;0/0;0/13,1/13
239.97;0;16;0;2;0/239.97;0/61.12,1/61.42;0/0;0/239.97,1/239.97;0/0;0/33,1/28;0/0;0/37,1/33;0/0;0/0,1/0;0/0;0/8,1/8;0/0;0/19,1/19
299.86;0;25;0;2;0/299.86;0/62.3,1/62.49;0/0;0/299.86,1/299.86;0/0;0/34,1/29;0/0;0/37,1/36;0/0;0/0,1/0;0/0;0/13,1/12;0/0;0/25,1/25
359.96;0;33;0;2;0/359.96;0/63.42,1/63.31;0/0;0/359.96,1/359.96;0/0;0/37,1/28;0/0;0/41,1/34;0/0;0/0,1/0;0/0;0/16,1/17;0/0;0/30,1/30
419.69;0;40;0;2;0/419.69;0/64.07,1/64.26;0/0;0/419.69,1/419.69;0/0;0/39,1/30;0/0;0/42,1/38;0/0;0/0,1/0;0/0;0/20,1/20;0/0;0/36,1/36
479.85;0;46;0;2;0/479.85;0/65.36,1/65.93;0/0;0/479.85,1/479.85;0/0;0/36,1/28;0/0;0/39,1/35;0/0;0/0,1/0;0/0;0/23,1/23;0/0;0/42,1/42
539.64;0;52;0;2;0/539.64;0/67.33,1/67.11;0/0;0/539.64,1/539.64;0/0;0/38,1/22;0/0;0/40,1/32;0/0;0/0,1/0;0/0;0/26,1/26;0/0;0/48,1/48
599.97;0;58;0;2;0/599.97;0/86.2,1/68.54;0/0;0/599.97,1/599.97;0/0;0/37,1/19;0/0;0/39,1/29;0/0;0/0,1/0;0/0;0/29,1/29;0/0;0/52,1/54
659.97;0;61;0;2;0/659.97;0/90.97,1/69.31;0/0;0/659.97,1/659.97;0/0;0/29,1/19;0/0;0/33,1/27;0/0;0/0,1/0;0/0;0/30,1/31;0/0;0/58,1/60
719.93;0;67;0;2;0/719.93;0/92.33,1/71.1;0/0;0/719.93,1/719.93;0/0;0/32,1/22;0/0;0/37,1/29;0/0;0/0,1/0;0/0;0/32,1/35;0/0;0/64,1/66
779.96;0;73;0;2;0/779.96;0/94.1,1/72.34;0/0;0/779.96,1/779.96;0/0;0/35,1/22;0/0;0/39,1/30;0/0;0/0,1/0;0/0;0/36,1/37;0/0;0/70,1/72
839.97;0;80;0;2;0/839.97;0/95.36,1/73.7;0/0;0/839.97,1/839.97;0/0;0/31,1/20;0/0;0/36,1/27;0/0;0/0,1/0;0/0;0/39,1/41;0/0;0/76,1/78
899.87;0;85;0;2;0/899.87;0/96.49,1/74.77;0/0;0/899.87,1/899.87;0/0;0/31,1/25;0/0;0/36,1/32;0/0;0/0,1/0;0/0;0/41,1/44;0/0;0/82,1/84
959.8;0;90;0;2;0/959.8;0/97.51,1/76.06;0/0;0/959.8,1/959.8;0/0;0/29,1/26;0/0;0/35,1/32;0/0;0/0,1/0;0/0;0/44,1/46;0/0;0/88,1/90
1019.61;0;95;0;2;0/1019.61;0/99.4,1/77.03;0/0;0/1019.61,1/1019.61;0/0;0/36,1/23;0/0;0/38,1/32;0/0;0/0,1/0;0/0;0/48,1/47;0/0;0/94,1/96
1079.79;0;102;0;2;0/1079.79;0/116.8,1/78.06;0/0;0/1079.79,1/1079.79;0/0;0/43,1/23;0/0;0/45,1/31;0/0;0/0,1/0;0/0;0/51,1/51;0/0;0/98,1/102
1139.98;0;110;0;2;0/1139.98;0/117.82,1/79.65;0/0;0/1139.98,1/1139.98;0/0;0/33,1/34;0/0;0/39,1/38;0/0;0/0,1/0;0/0;0/54,1/56;0/0;0/104,1/108
1199.91;0;115;0;2;0/1199.91;0/118.88,1/81.24;0/0;0/1199.91,1/1199.91;0/0;0/38,1/26;0/0;0/40,1/36;0/0;0/0,1/0;0/0;0/58,1/57;0/0;0/110,1/114
1259.95;0;121;0;2;0/1259.95;0/145.29,1/82.2;0/0;0/1259.95,1/1259.95;0/0;0/38,1/20;0/0;0/40,1/30;0/0;0/0,1/0;0/0;0/61,1/60;0/0;0/113,1/120
1319.74;0;124;0;2;0/1319.74;0/147.27,1/84.23;0/0;0/1319.74,1/1319.74;0/0;0/35,1/24;0/0;0/37,1/33;0/0;0/0,1/0;0/0;0/63,1/61;0/0;0/119,1/126
1379.99;0;129;0;2;0/1379.99;0/149,1/85.18;0/0;0/1379.99,1/1379.99;0/0;0/36,1/18;0/0;0/37,1/27;0/0;0/0,1/0;0/0;0/65,1/64;0/0;0/125,1/132
