#TimeStamp;TripTime;Type
35;16;O
35;9;O
36;22;O
40;10;O
43;18;O
52;31;O
55;34;O
61;40;O
64;43;O
66;51;O
69;52;O
70;36;O
70;43;O
72;56;O
76;63;O
77;49;O
80;52;O
83;65;O
388;18;O
401;16;O
520;13;O
710;12;O
744;16;O
841;16;O
966;16;O
984;14;O
1075;16;O
1136;15;O
1297;14;O
1312;16;O
1363;15;O
1372;18;O
1418;14;O
1529;14;O
1550;14;O
1564;18;O
1702;15;O
1791;14;O
1878;16;O
1924;15;O
1986;16;O
1993;15;O
2047;16;O
2154;14;O
2168;16;O
2205;14;O
2230;16;O
2257;14;O
2269;16;O
2282;21;O
2292;29;O
2319;16;O
2342;16;O
2387;14;O
2400;16;O
2422;16;O
2431;16;O
2440;16;O
2487;14;O
2557;14;O
2593;15;O
2602;16;O
2662;15;O
2686;17;O
2708;14;O
2733;16;O
2769;14;O
2776;16;O
2818;18;O
2818;30;O
2832;14;O
2879;14;O
2880;14;O
2890;19;O
2898;17;O
2943;14;O
2984;14;O
3074;34;O
3075;24;O
3082;14;O
3112;14;O
3126;15;O
3168;15;O
3177;16;O
3273;14;O
3280;16;O
3314;14;O
3348;15;O
3373;29;O
3374;13;O
3463;90;O
3471;27;O
3474;73;O
3476;42;O
3511;20;O
3539;15;O
3553;150;O
3559;15;O
3589;15;O
3612;18;O
3637;14;O
3657;12;O
3669;14;O
3728;14;O
3753;16;O
3769;14;O
3808;14;O
3842;31;O
3859;13;O
3921;14;O
3931;14;O
3941;15;O
3948;18;O
3958;12;O
3960;14;O
3974;18;O
3985;16;O
4003;12;O
4006;19;O
4012;15;O
4031;20;O
4043;12;O
4092;14;O
4137;16;O
4147;15;O
4155;16;O
4177;13;O
4203;14;O
4254;14;O
4295;15;O
4304;14;O
4329;16;O
4360;14;O
4420;16;O
4456;14;O
4512;17;O
4519;17;O
4551;16;O
4600;17;O
4602;17;O
4610;17;O
4612;17;O
4660;16;O
4700;16;O
4718;25;O
4724;28;O
4743;16;O
4747;18;O
4753;16;O
4758;20;O
4764;16;O
4793;14;O
4820;15;O
4831;16;O
4835;46;O
4850;15;O
4857;27;O
4874;75;O
4889;14;O
4908;13;O
4940;14;O
4966;16;O
4969;18;O
4972;16;O
5030;14;O
5140;14;O
5149;13;O
5159;13;O
5165;14;O
5186;19;O
5193;15;O
5200;29;O
5208;17;O
5211;34;O
5242;13;O
5247;16;O
5260;19;O
5267;15;O
5276;19;O
5297;15;O
5308;16;O
5312;13;O
5318;16;O
5331;13;O
5368;16;O
5402;14;O
5419;16;O
5431;12;O
5449;16;O
5522;17;O
5605;26;O
5610;137;O
5635;16;O
5646;17;O
5650;126;O
5660;116;O
5678;18;O
5689;76;O
5714;14;O
5725;14;O
5735;14;O
5764;14;O
5775;14;O
5777;22;O
5796;15;O
5797;14;O
5802;16;O
5827;13;O
5844;23;O
5847;10;O
5859;31;O
5862;16;O
5875;28;O
5877;15;O
5883;26;O
5886;21;O
5889;21;O
5890;36;O
5892;8;O
5895;15;O
5899;14;O
5907;13;O
5907;22;O
5919;23;O
5936;16;O
5987;15;O
6003;17;O
6011;18;O
6045;31;O
6048;16;O
6052;23;O
6068;20;O
6083;11;O
6094;16;O
6098;17;O
6105;26;O
