#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;39.69;0.09;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
59.98;41.03;0.29;PP/0.05,TA/0.02,IS/0,PS/0,RB/0,OB/0.01,RP/0
119.82;41.09;0.33;PP/0.06,TA/0.02,IS/0,PS/0,RB/0,OB/0.01,RP/0
179.65;41.43;0.35;PP/0.06,TA/0.02,IS/0,PS/0,RB/0,OB/0.01,RP/0
239.62;41.43;0.37;PP/0.07,TA/0.02,IS/0.01,PS/0,RB/0,OB/0.01,RP/0
299.95;41.44;0.4;PP/0.07,TA/0.02,IS/0.01,PS/0,RB/0.01,OB/0.02,RP/0
359.9;41.72;0.42;PP/0.08,TA/0.02,IS/0.01,PS/0,RB/0.01,OB/0.02,RP/0
419.84;41.73;0.46;PP/0.08,TA/0.02,IS/0.02,PS/0,RB/0.01,OB/0.02,RP/0
479.84;41.91;0.48;PP/0.09,TA/0.02,IS/0.02,PS/0,RB/0.01,OB/0.02,RP/0
539.77;41.91;0.5;PP/0.1,TA/0.02,IS/0.02,PS/0,RB/0.01,OB/0.02,RP/0
599.82;42.03;0.53;PP/0.1,TA/0.02,IS/0.02,PS/0,RB/0.01,OB/0.02,RP/0
659.85;42.18;0.55;PP/0.11,TA/0.02,IS/0.02,PS/0,RB/0.01,OB/0.02,RP/0
719.65;42.18;0.57;PP/0.11,TA/0.02,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
779.81;41.73;0.6;PP/0.12,TA/0.02,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
839.99;41.73;0.63;PP/0.13,TA/0.02,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
899.92;41.74;0.66;PP/0.13,TA/0.02,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
959.82;41.74;0.68;PP/0.14,TA/0.02,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
1019.92;41.91;0.71;PP/0.15,TA/0.02,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
1079.97;42.18;0.75;PP/0.16,TA/0.02,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
1139.91;42.18;0.78;PP/0.17,TA/0.02,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
1199.71;42.55;0.83;PP/0.18,TA/0.03,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
1259.94;42.28;0.88;PP/0.2,TA/0.04,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
1319.61;42.94;0.92;PP/0.21,TA/0.05,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
1379.76;42.59;0.98;PP/0.22,TA/0.06,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
1439.7;43.08;1.03;PP/0.23,TA/0.08,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
1499.85;42.47;1.09;PP/0.25,TA/0.1,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
1559.86;42.75;1.13;PP/0.26,TA/0.11,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
1619.96;42.55;1.19;PP/0.27,TA/0.13,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
1679.99;42.96;1.24;PP/0.29,TA/0.14,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
1739.78;42.68;1.3;PP/0.31,TA/0.15,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
1799.99;42.71;1.36;PP/0.33,TA/0.17,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
1859.85;42.69;1.42;PP/0.34,TA/0.18,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
1919.96;42.98;1.48;PP/0.36,TA/0.2,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
1979.79;43.47;1.53;PP/0.37,TA/0.21,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
2039.62;44.14;1.6;PP/0.39,TA/0.23,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
2099.96;42.97;1.66;PP/0.4,TA/0.24,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
2159.62;42.87;1.71;PP/0.41,TA/0.26,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
2219.6;42.88;1.76;PP/0.43,TA/0.27,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
2279.96;42.89;1.82;PP/0.44,TA/0.28,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
2339.98;43.03;1.88;PP/0.46,TA/0.3,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
2399.99;43.11;1.93;PP/0.48,TA/0.31,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
2459.64;43.19;1.99;PP/0.49,TA/0.33,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
2519.99;43.11;2.04;PP/0.51,TA/0.34,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
2579.98;43.22;2.1;PP/0.52,TA/0.36,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
2639.74;43.85;2.16;PP/0.54,TA/0.37,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
2699.74;43.2;2.22;PP/0.56,TA/0.38,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
2759.78;43.45;2.27;PP/0.57,TA/0.39,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
2819.84;44.09;2.32;PP/0.58,TA/0.4,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
2879.98;43.34;2.38;PP/0.6,TA/0.41,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
2939.85;43.44;2.43;PP/0.61,TA/0.43,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
2999.82;43.38;2.48;PP/0.63,TA/0.44,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
3059.98;43.52;2.53;PP/0.64,TA/0.45,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
3119.73;43.52;2.59;PP/0.66,TA/0.46,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
3179.78;43.58;2.64;PP/0.68,TA/0.48,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
3239.73;43.63;2.7;PP/0.7,TA/0.49,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
3299.66;43.63;2.75;PP/0.72,TA/0.51,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
3359.97;43.62;2.8;PP/0.73,TA/0.52,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
3419.86;43.54;2.86;PP/0.74,TA/0.54,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
3479.86;43.68;2.92;PP/0.76,TA/0.55,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
3539.95;43.66;2.97;PP/0.77,TA/0.56,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
3599.83;43.67;3.03;PP/0.79,TA/0.58,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
3659.94;43.66;3.09;PP/0.8,TA/0.6,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
3719.98;43.49;3.14;PP/0.81,TA/0.61,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
3779.99;43.88;3.18;PP/0.83,TA/0.62,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
3839.77;43.61;3.23;PP/0.84,TA/0.64,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
3899.97;43.68;3.29;PP/0.86,TA/0.65,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
3959.81;43.61;3.34;PP/0.88,TA/0.67,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
4019.84;43.55;3.41;PP/0.89,TA/0.69,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
4079.93;44.1;3.47;PP/0.91,TA/0.7,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
4139.85;43.65;3.54;PP/0.93,TA/0.72,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
4199.81;43.64;3.6;PP/0.94,TA/0.73,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
4259.81;43.59;3.66;PP/0.96,TA/0.74,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
4319.66;43.68;3.72;PP/0.98,TA/0.76,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
4379.86;43.67;3.78;PP/1,TA/0.77,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
4439.74;43.67;3.83;PP/1.01,TA/0.79,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
4499.87;43.68;3.89;PP/1.02,TA/0.8,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
4559.6;43.78;3.94;PP/1.04,TA/0.82,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
4619.81;44.32;4.01;PP/1.06,TA/0.83,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
4679.85;43.89;4.08;PP/1.09,TA/0.84,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
4739.62;43.81;4.14;PP/1.11,TA/0.85,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
4799.84;43.99;4.19;PP/1.13,TA/0.86,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
4859.84;43.97;4.25;PP/1.15,TA/0.87,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
4919.92;44.03;4.3;PP/1.16,TA/0.89,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
4979.83;44.44;4.36;PP/1.18,TA/0.9,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
5040;44.83;4.42;PP/1.2,TA/0.91,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
5099.93;44.1;4.47;PP/1.22,TA/0.93,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
5160;44.2;4.54;PP/1.23,TA/0.95,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
5219.91;44.61;4.59;PP/1.25,TA/0.96,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
5279.95;44.95;4.65;PP/1.27,TA/0.97,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
5339.94;44.31;4.71;PP/1.29,TA/0.98,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
5399.99;44.38;4.76;PP/1.3,TA/1,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
5459.72;44.34;4.81;PP/1.31,TA/1.01,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
5519.83;44.62;4.86;PP/1.32,TA/1.02,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
5579.95;44.53;4.92;PP/1.34,TA/1.04,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
5640;44.58;4.98;PP/1.36,TA/1.05,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
5699.86;44.95;5.04;PP/1.37,TA/1.07,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
5759.95;44.7;5.1;PP/1.39,TA/1.08,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
5819.92;45.37;5.17;PP/1.41,TA/1.09,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
5879.85;44.71;5.21;PP/1.42,TA/1.11,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
5939.99;44.57;5.27;PP/1.43,TA/1.12,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
5999.96;44.74;5.32;PP/1.45,TA/1.13,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
6059.72;44.69;5.37;PP/1.46,TA/1.15,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
6119.64;44.71;5.43;PP/1.48,TA/1.16,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
6179.76;45.36;5.49;PP/1.49,TA/1.17,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
6239.87;44.82;5.55;PP/1.51,TA/1.19,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
6299.69;44.98;5.61;PP/1.53,TA/1.2,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
6359.72;44.77;5.67;PP/1.54,TA/1.22,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
6419.64;45.36;5.71;PP/1.56,TA/1.23,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
6479.83;44.92;5.77;PP/1.58,TA/1.24,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
6539.92;44.91;5.82;PP/1.59,TA/1.25,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
6600;44.94;5.87;PP/1.6,TA/1.27,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
6659.58;45.07;5.92;PP/1.62,TA/1.28,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
6719.86;45.23;5.97;PP/1.63,TA/1.29,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
6779.71;45.16;6.02;PP/1.65,TA/1.3,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
6839.72;45.14;6.08;PP/1.66,TA/1.33,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
6900;45.2;6.14;PP/1.68,TA/1.34,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
6959.6;45.22;6.19;PP/1.7,TA/1.35,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
7019.96;45.71;6.24;PP/1.71,TA/1.36,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
7079.66;46.45;6.29;PP/1.73,TA/1.37,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
7139.76;45.45;6.34;PP/1.74,TA/1.38,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
7199.85;45.43;6.4;PP/1.76,TA/1.4,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
