#TimeStamp;TripTime;Type
39;14;O
39;20;O
62;29;O
68;40;O
69;39;O
70;47;O
86;16;O
108;18;O
113;14;O
133;14;O
143;14;O
153;14;O
174;14;O
177;15;O
178;28;O
186;14;O
195;16;O
196;14;O
206;16;O
235;35;O
236;26;O
236;14;O
257;14;O
294;27;O
297;14;O
310;17;O
321;18;O
322;14;O
332;19;O
338;18;O
340;17;O
343;37;O
348;15;O
357;15;O
366;14;O
390;27;O
392;14;O
404;16;O
415;17;O
417;15;O
429;20;O
429;16;O
439;14;O
446;39;O
454;15;O
482;14;O
496;27;O
496;17;O
563;14;O
586;17;O
588;15;O
605;21;O
606;38;O
631;34;O
633;14;O
644;18;O
647;18;O
664;14;O
677;14;O
698;15;O
701;28;O
705;15;O
713;12;O
744;18;O
749;21;O
749;18;O
754;19;O
757;16;O
759;39;O
779;15;O
791;17;O
792;14;O
810;16;O
834;15;O
860;18;O
874;15;O
894;16;O
905;16;O
907;14;O
927;18;O
932;18;O
936;16;O
953;16;O
968;26;O
984;15;O
1014;14;O
1024;15;O
1027;29;O
1038;15;O
1054;15;O
1077;17;O
1078;14;O
1117;29;O
1118;15;O
1127;53;O
1154;20;O
1155;17;O
1156;28;O
1179;14;O
1239;14;O
1251;17;O
1275;20;O
1280;15;O
1290;14;O
1300;14;O
1310;15;O
1320;15;O
1336;31;O
1344;28;O
1344;26;O
1354;16;O
1372;15;O
1383;15;O
1383;15;O
1393;15;O
1403;15;O
1422;15;O
1424;15;O
1456;27;O
1462;13;O
1477;29;O
1515;15;O
1518;27;O
1535;16;O
1548;18;O
1550;15;O
1555;37;O
1566;16;O
1575;29;O
1594;14;O
1625;15;O
1637;17;O
1646;17;O
1652;21;O
1654;15;O
1663;14;O
1673;14;O
1689;14;O
1718;18;O
1720;16;O
1735;15;O
1745;31;O
1767;16;O
1775;30;O
1776;15;O
1785;30;O
1800;16;O
1832;22;O
1848;33;O
1860;15;O
1884;29;O
1889;14;O
1900;27;O
1908;15;O
1910;15;O
1919;16;O
1935;15;O
1939;15;O
1948;17;O
1950;16;O
1959;14;O
1961;20;O
1966;32;O
2005;14;O
2007;29;O
2026;15;O
2035;16;O
2035;14;O
2045;17;O
2046;15;O
2063;14;O
2066;14;O
2074;33;O
2074;16;O
2080;18;O
2103;14;O
2114;14;O
2137;17;O
2145;15;O
2154;31;O
2159;16;O
2168;15;O
2188;52;O
2188;16;O
2191;28;O
2198;15;O
2202;29;O
2213;15;O
2223;15;O
2223;16;O
2243;15;O
2243;15;O
2256;18;O
2273;34;O
2273;15;O
2282;14;O
2316;15;O
2337;42;O
2374;15;O
2379;25;O
2398;50;O
2400;18;O
2400;31;O
2407;41;O
2416;28;O
2432;15;O
2434;15;O
2453;15;O
2455;49;O
2466;16;O
2472;32;O
2472;25;O
2481;18;O
2488;30;O
2506;16;O
2508;15;O
2527;14;O
2533;17;O
2559;15;O
2602;14;O
2609;39;O
2619;14;O
2620;41;O
2621;27;O
2631;16;O
2644;16;O
2659;14;O
2669;14;O
2672;14;O
2684;16;O
2708;20;O
2710;15;O
2720;14;O
2725;17;O
2748;18;O
2750;15;O
2760;15;O
2772;21;O
2779;18;O
2790;25;O
2831;15;O
2841;16;O
2852;33;O
2865;38;O
2873;17;O
2881;15;O
2891;31;O
2892;16;O
2897;17;O
2904;14;O
2924;15;O
2944;14;O
2945;15;O
2969;34;O
2994;29;O
2994;14;O
3007;17;O
3012;33;O
3018;18;O
3029;14;O
3066;15;O
3077;16;O
3094;13;O
3110;14;O
3130;14;O
3140;14;O
3149;30;O
3150;15;O
3171;15;O
3174;15;O
3196;30;O
3214;28;O
3233;14;O
3279;44;O
3287;38;O
3304;15;O
3305;15;O
3315;16;O
3315;63;O
3324;25;O
3334;19;O
3336;16;O
3362;27;O
3383;16;O
3404;14;O
3425;15;O
3440;15;O
3450;29;O
3474;16;O
3475;14;O
3499;25;O
3509;18;O
3511;16;O
3514;25;O
3523;21;O
3527;18;O
3530;19;O
3535;13;O
3550;13;O
3564;14;O
3614;14;O
3623;13;O
3634;14;O
3645;19;O
3647;15;O
3657;15;O
3669;17;O
3678;18;O
3687;17;O
3696;15;O
3717;14;O
3726;15;O
3737;14;O
3747;15;O
3777;14;O
3817;16;O
3819;27;O
3828;15;O
3846;15;O
3848;28;O
3849;15;O
3858;16;O
3859;16;O
3868;17;O
3871;15;O
3881;15;O
3894;18;O
3910;18;O
3914;18;O
3918;16;O
3945;16;O
3957;15;O
3961;22;O
3969;18;O
3992;17;O
3998;13;O
4026;14;O
4060;17;O
4077;15;O
4087;14;O
4089;20;O
4097;14;O
4110;17;O
4112;15;O
4115;27;O
4131;28;O
4135;14;O
4145;29;O
4148;18;O
4153;17;O
4161;15;O
4171;17;O
4171;15;O
4188;14;O
4198;15;O
4201;14;O
4222;15;O
4237;15;O
4246;29;O
4247;15;O
4249;34;O
4253;26;O
4265;18;O
4281;15;O
4292;15;O
4304;18;O
4309;18;O
4312;16;O
4332;15;O
4343;20;O
4349;41;O
4362;15;O
4371;14;O
4389;15;O
4392;15;O
4403;16;O
4414;20;O
4426;35;O
4431;33;O
4438;14;O
4459;15;O
4473;19;O
4474;29;O
4484;19;O
4487;17;O
4532;29;O
4559;14;O
4570;15;O
4589;37;O
4590;15;O
4594;16;O
4599;28;O
4604;19;O
4614;15;O
4616;17;O
4639;30;O
4643;14;O
4650;31;O
4656;27;O
4657;19;O
4665;16;O
4686;17;O
4688;14;O
4698;15;O
4709;20;O
4724;14;O
4737;17;O
4745;15;O
4747;14;O
4758;14;O
4769;15;O
4772;33;O
4782;15;O
4792;36;O
4792;14;O
4808;14;O
4830;16;O
4849;14;O
4872;17;O
4872;27;O
4881;14;O
4893;16;O
4898;25;O
4925;18;O
4928;27;O
4935;17;O
4935;14;O
4953;15;O
4968;19;O
4970;14;O
4983;15;O
4994;15;O
5036;17;O
5044;17;O
5069;17;O
5070;45;O
5092;15;O
5094;27;O
5102;15;O
5126;29;O
5134;17;O
5144;14;O
5156;15;O
5165;15;O
5177;17;O
5190;19;O
5200;15;O
5203;22;O
5219;14;O
5234;15;O
5250;15;O
5254;28;O
5261;32;O
5262;16;O
5278;29;O
5282;17;O
5291;16;O
5293;14;O
5303;14;O
5323;15;O
5333;15;O
5344;16;O
5353;14;O
5363;23;O
5368;19;O
5378;15;O
5393;15;O
5404;14;O
5414;35;O
5416;16;O
5426;22;O
5444;15;O
5461;17;O
5468;18;O
5470;16;O
5481;21;O
5499;18;O
5502;15;O
5527;35;O
5541;15;O
5550;29;O
5565;28;O
5566;15;O
5577;16;O
5584;25;O
5599;17;O
5602;28;O
5607;15;O
5625;18;O
5633;16;O
5644;32;O
5669;15;O
5678;25;O
5690;58;O
5698;15;O
5711;14;O
5722;19;O
5722;15;O
5732;20;O
5744;50;O
5747;15;O
5750;27;O
5757;24;O
5770;16;O
5776;34;O
5781;15;O
5789;15;O
5796;33;O
5810;16;O
5815;25;O
5828;17;O
5837;17;O
5840;15;O
5850;15;O
5854;22;O
5865;17;O
5899;14;O
5937;19;O
5939;14;O
5949;14;O
5962;46;O
5963;16;O
5972;13;O
5989;14;O
5999;14;O
6026;17;O
6050;15;O
6059;14;O
6065;28;O
6071;15;O
6074;15;O
6083;17;O
6084;14;O
6092;16;O
6115;14;O
6121;35;O
6135;14;O
6151;16;O
6157;61;O
6162;17;O
6184;13;O
6198;17;O
6207;16;O
6216;15;O
6223;32;O
6231;37;O
6249;14;O
6259;14;O
6284;16;O
6301;13;O
6320;15;O
6330;14;O
6340;14;O
6350;14;O
6363;14;O
6385;17;O
6387;15;O
6415;16;O
6424;15;O
6448;22;O
6454;23;O
6461;17;O
6469;15;O
6490;15;O
6513;18;O
6515;15;O
6524;14;O
6543;18;O
6545;15;O
6554;64;O
6556;16;O
6570;16;O
6570;15;O
6589;14;O
6603;17;O
6604;16;O
6616;16;O
6626;13;O
6661;14;O
6691;14;O
6696;17;O
6741;14;O
6747;17;O
6782;14;O
6803;16;O
6806;15;O
6824;16;O
6826;15;O
6845;17;O
6847;15;O
6864;16;O
6874;15;O
6878;47;O
6883;30;O
6890;16;O
6899;14;O
6916;14;O
6919;14;O
6927;42;O
6929;17;O
6946;14;O
6956;14;O
6959;14;O
6980;15;O
6989;16;O
6990;16;O
6999;14;O
7014;15;O
7017;14;O
7020;28;O
7040;14;O
7048;16;O
7050;15;O
7058;16;O
7071;18;O
7073;16;O
7078;61;O
7082;13;O
7096;15;O
7099;15;O
7108;27;O
7118;14;O
7128;14;O
7149;15;O
7172;28;O
7188;49;O
7192;14;O
7203;16;O
7215;17;O
7216;15;O
7236;18;O
7248;15;O
7261;15;O
7262;14;O
7274;16;O
7323;15;O
7330;25;O
7334;16;O
7337;15;O
7354;15;O
7367;15;O
7367;19;O
7396;17;O
7397;15;O
7414;15;O
7417;15;O
7427;14;O
7433;24;O
7443;17;O
7467;15;O
7481;19;O
7484;17;O
7494;17;O
7508;15;O
7528;17;O
7547;14;O
7557;14;O
7568;17;O
7569;15;O
7578;15;O
7580;19;O
7603;30;O
7608;14;O
7632;27;O
7656;14;O
