#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;0;0;0;0;0;0;0;0
60;20;50;0;52.55;0;52.55;0;0.49
119.77;51;110;0;103.96;0;110.89;0;0.54
179.88;71;195;0;144.21;0;168.79;0;0.58
239.67;92;277;0;176.74;0;226.05;0;0.55
299.98;111;346;0;202.67;0;283.76;0;0.58
359.95;138;411;0;221.49;0;340.73;0;0.56
419.68;148;460;0;248.74;0;398.63;0;0.55
479.96;148;458;0;274.13;0;457.04;0;0.56
539.86;148;456;0;301.89;0;515.6;0;0.57
599.99;148;452;0;272.94;0;572.49;0;0.6
659.93;148;449;0;259.45;0;629.75;0;0.62
719.8;148;445;0;241.17;0;686.82;0;0.63
779.86;148;444;0;283.83;0;746.38;0;0.63
839.8;148;441;0;277.05;0;804.09;0;0.63
899.69;148;438;0;270.82;0;862.09;0;0.64
959.75;148;434;0;246.95;0;919.05;0;0.67
1019.99;148;433;0;288.7;0;978.54;0;0.66
1079.76;148;430;0;280.51;0;1035.7;0;0.66
1139.66;148;428;0;296.69;0;1093.83;0;0.64
1199.94;148;423;0;246.02;0;1149.43;0;0.66
1259.98;148;421;0;266.01;0;1207.54;0;0.65
1319.88;148;416;0;223.38;0;1261.9;0;0.65
1379.94;148;414;0;241.35;0;1319.86;0;0.63
1439.95;148;410;0;220.73;0;1375.82;0;0.62
1499.99;148;406;0;208.28;0;1432.35;0;0.61
1559.86;148;403;0;214.53;0;1489.67;0;0.6
1619.59;148;400;0;224.25;0;1546.83;0;0.59
1679.88;148;396;0;207.02;0;1603.28;0;0.57
1739.98;148;393;0;214.41;0;1661.13;0;0.58
1799.62;148;392;0;253.65;0;1719.9;0;0.57
1859.82;148;389;0;259.72;0;1777.87;0;0.55
1919.69;148;383;0;201.25;0;1832.44;0;0.57
1979.85;148;379;0;189.03;0;1889.08;0;0.55
2039.88;148;376;0;194.47;0;1946.42;0;0.58
2099.9;148;374;0;219.86;0;2004.8;0;0.58
2159.74;148;371;0;225.17;0;2061.76;0;0.59
2219.99;148;367;0;215.49;0;2118.4;0;0.56
2279.97;148;366;0;257.02;0;2177.42;0;0.56
2339.85;148;363;0;264.17;0;2234.53;0;0.55
2399.6;148;362;0;305.48;0;2293.33;0;0.56
2459.82;148;358;0;277.3;0;2348.98;0;0.59
2520;148;357;0;318.09;0;2408.3;0;0.59
2579.84;148;354;0;309.99;0;2465.16;0;0.6
2639.75;148;351;0;304.23;0;2522.43;0;0.59
2699.98;148;346;0;242.98;0;2576.95;0;0.61
2759.87;148;343;0;235.37;0;2633.77;0;0.63
2819.98;148;341;0;251.82;0;2692.13;0;0.65
2879.97;148;338;0;251.98;0;2750.04;0;0.65
2939.61;148;335;0;239.55;0;2806.81;0;0.66
2999.9;148;334;0;276.91;0;2866.31;0;0.65
3059.87;148;331;0;281.55;0;2924.33;0;0.67
3119.64;148;329;0;295.8;0;2982.55;0;0.67
3179.91;148;324;0;246.22;0;3039.51;0;0.63
3239.66;148;322;0;260.89;0;3098.21;0;0.62
3299.94;148;320;0;275.15;0;3157.44;0;0.61
3359.98;148;316;0;247.25;0;3215.42;0;0.57
3419.59;148;315;0;284.73;0;3274.55;0;0.57
3479.94;148;310;0;237.57;0;3332.17;0;0.55
3540;148;308;0;263.28;0;3391.29;0;0.56
3599.84;148;306;0;290.3;0;3450.19;0;0.57
3659.73;148;302;0;258.84;0;3507.6;0;0.6
3719.88;148;298;0;237.06;0;3565.37;0;0.61
3779.92;148;295;0;230.3;0;3623.35;0;0.62
3839.87;148;293;0;256.69;0;3682.08;0;0.61
3899.93;148;290;0;246.71;0;3739.91;0;0.6
3959.6;148;287;0;248.17;0;3797.52;0;0.62
4019.91;148;285;0;270.62;0;3856.43;0;0.63
4079.9;148;282;0;258.75;0;3913.72;0;0.63
4139.99;148;280;0;277.82;0;3972.29;0;0.6
4199.88;148;279;0;314.2;0;4031.37;0;0.6
4259.65;148;275;0;285.2;0;4088.22;0;0.59
4319.86;148;272;0;278.48;0;4146.05;0;0.6
4379.76;148;269;0;270.88;0;4203.73;0;0.61
4439.98;148;267;0;292.33;0;4262.74;0;0.6
4499.83;148;261;0;219.39;0;4317.56;0;0.6
4559.75;148;260;0;268.59;0;4376.94;0;0.6
4619.77;148;257;0;269.15;0;4434.64;0;0.58
4679.59;148;256;0;304.24;0;4493.68;0;0.58
4739.86;148;250;0;254.58;0;4549.83;0;0.62
