#TimeStamp;Bot;Pod;OutputStation
53.58;4;15;0
60.32;1;16;1
66.17;5;75;0
76.16;0;143;0
77.06;4;15;1
87.12;2;2;1
89.01;1;16;0
97.18;3;10;1
101.75;4;15;0
107.24;5;75;1
111.6;4;15;0
117.18;1;16;1
121.76;4;15;0
127.06;0;143;1
131.71;4;15;0
137.29;0;143;1
141.71;4;15;0
151.75;3;10;0
161.62;3;10;0
164.07;4;15;1
171.4;3;10;0
174.2;4;15;1
181.74;3;10;0
191.48;3;10;0
201.81;3;10;0
212.17;5;75;0
222.23;1;16;0
224.68;3;10;1
232.51;1;16;0
234.63;3;10;1
242.46;0;143;0
244.69;5;75;1
252.23;2;18;0
254.73;5;75;1
262.59;4;15;0
264.49;1;16;1
272.74;4;15;0
274.74;0;143;1
282.7;4;15;0
284.67;2;18;1
292.39;4;15;0
294.59;2;18;1
302.42;4;15;0
304.75;2;18;1
312.78;3;10;0
314.67;2;18;1
322.71;3;10;0
324.62;2;18;1
332.76;5;75;0
334.44;4;15;1
342.55;5;75;0
344.72;4;15;1
352.82;5;75;0
354.62;4;15;1
363.24;5;75;0
364.79;4;15;1
373.21;5;75;0
374.88;3;10;1
383.02;2;18;0
384.92;1;49;1
393.32;0;26;0
398.26;5;75;1
403.54;4;15;0
408.34;2;18;1
413.72;3;10;0
422.03;0;26;1
423.77;1;49;0
432.06;4;15;1
433.81;5;75;0
442.1;3;10;1
443.53;2;18;0
452.3;3;10;1
453.86;0;26;0
462.58;3;10;1
464.13;4;15;0
472.51;3;10;1
473.92;4;15;0
482.58;3;10;1
492.49;3;10;1
502.52;3;10;1
512.55;1;49;1
522.62;1;49;1
524.72;3;10;0
532.72;1;49;1
535.13;3;10;0
542.72;1;49;1
545.14;3;10;0
552.89;5;75;1
562.8;5;75;1
569.83;1;49;0
573.02;2;18;1
583.05;0;26;1
592.9;0;26;1
597.02;2;18;0
602.9;0;26;1
612.96;0;26;1
623.03;4;15;1
633.11;3;10;1
635.7;0;26;0
643.51;1;49;1
651.03;4;15;0
653.55;2;18;1
661.02;4;15;0
671.15;4;15;0
673.69;0;26;1
681.38;4;15;0
683.68;0;26;1
691.12;1;49;0
701.46;1;49;0
704.29;4;15;1
711.26;1;49;0
714.33;4;15;1
721.47;5;103;0
724.42;4;15;1
731.47;3;10;0
734.66;4;15;1
741.64;2;18;0
744.68;1;49;1
751.49;2;18;0
754.73;1;49;1
761.29;2;18;0
764.73;1;49;1
771.33;0;26;0
774.82;5;103;1
781.34;0;26;0
784.73;5;103;1
791.67;0;26;0
794.76;5;103;1
801.71;4;15;0
804.94;5;103;1
811.37;4;15;0
815.23;3;10;1
821.41;4;15;0
825.07;2;18;1
831.71;1;49;0
