#TimeStamp;TripTime;Type
48;29;O
53;19;O
59;20;O
69;38;O
72;15;O
76;23;O
80;48;O
82;19;O
84;15;O
95;15;O
107;15;O
110;30;O
117;17;O
126;15;O
135;15;O
157;17;O
159;14;O
161;35;O
191;13;O
219;14;O
229;14;O
251;16;O
257;19;O
259;14;O
270;14;O
273;15;O
321;15;O
340;14;O
343;15;O
353;34;O
365;47;O
383;15;O
392;15;O
397;19;O
400;14;O
404;16;O
415;19;O
420;19;O
424;17;O
430;18;O
433;17;O
442;17;O
442;15;O
452;16;O
452;15;O
460;14;O
486;28;O
493;16;O
518;12;O
562;16;O
578;29;O
590;17;O
590;14;O
627;27;O
629;13;O
644;18;O
662;16;O
668;29;O
670;45;O
675;18;O
677;40;O
699;14;O
704;17;O
730;15;O
740;15;O
752;17;O
753;16;O
782;17;O
783;15;O
809;14;O
823;14;O
834;15;O
844;20;O
852;18;O
860;16;O
862;14;O
863;35;O
879;24;O
885;16;O
896;16;O
907;16;O
909;20;O
919;20;O
926;25;O
945;15;O
958;29;O
980;27;O
982;17;O
997;38;O
1014;14;O
1017;15;O
1029;19;O
1034;31;O
1044;18;O
1047;14;O
1069;16;O
1078;17;O
1093;16;O
1105;17;O
1134;22;O
1137;14;O
1180;17;O
1187;32;O
1202;13;O
1238;20;O
1240;16;O
1273;28;O
1273;15;O
1282;17;O
1297;47;O
1305;30;O
1311;12;O
1324;28;O
1337;16;O
1343;15;O
1354;15;O
1393;15;O
1404;15;O
1418;19;O
1438;14;O
1465;16;O
1500;27;O
1509;15;O
1526;21;O
1533;19;O
1540;31;O
1550;31;O
1555;45;O
1573;24;O
1588;18;O
1599;14;O
1605;30;O
1612;17;O
1613;32;O
1617;48;O
1636;26;O
1644;15;O
1647;14;O
1659;19;O
1662;16;O
1667;17;O
1680;14;O
1695;38;O
1701;15;O
1712;16;O
1719;13;O
1754;14;O
1763;13;O
1794;14;O
1806;15;O
1807;15;O
1816;16;O
1826;15;O
1850;29;O
1851;37;O
1858;14;O
1867;33;O
1876;15;O
1886;15;O
1895;31;O
1900;15;O
1911;16;O
1927;15;O
1932;30;O
1950;28;O
1959;15;O
1980;15;O
1989;17;O
1999;14;O
2027;15;O
2049;17;O
2050;14;O
2068;22;O
2075;19;O
2085;15;O
2095;15;O
2097;21;O
2101;33;O
2107;21;O
2114;18;O
2122;32;O
2131;15;O
2132;26;O
2142;16;O
2165;18;O
2180;13;O
2203;14;O
2233;15;O
2239;17;O
2253;15;O
2263;14;O
2268;16;O
2282;19;O
2285;25;O
2289;20;O
2297;18;O
2305;16;O
2314;41;O
2326;26;O
2328;15;O
2349;26;O
2355;17;O
2357;14;O
2363;30;O
2371;17;O
2382;15;O
2388;33;O
2390;27;O
2403;13;O
2412;15;O
2433;16;O
2436;15;O
2443;27;O
2464;15;O
2467;18;O
2475;13;O
2486;18;O
2488;15;O
2513;15;O
2517;22;O
2543;14;O
2559;17;O
2580;17;O
2604;20;O
2614;14;O
2624;15;O
2634;14;O
2648;15;O
2658;15;O
2671;18;O
2675;25;O
2685;15;O
2696;16;O
2703;39;O
2709;24;O
2709;14;O
2725;15;O
2739;22;O
2748;17;O
2760;17;O
2770;13;O
2815;15;O
2824;14;O
2854;20;O
2856;15;O
2867;15;O
2880;16;O
2898;23;O
2909;17;O
2911;14;O
2926;14;O
2936;14;O
2947;15;O
2957;15;O
2959;22;O
2969;22;O
2982;14;O
2985;33;O
2993;15;O
2995;27;O
3013;14;O
3023;14;O
3036;16;O
3038;29;O
3043;15;O
3078;19;O
3079;16;O
3080;27;O
3104;16;O
3118;29;O
3131;16;O
3153;14;O
3164;16;O
3174;15;O
3187;18;O
3188;15;O
3208;14;O
3228;14;O
3238;29;O
3250;21;O
3251;28;O
3257;18;O
3265;16;O
3290;14;O
3295;16;O
3303;17;O
3322;15;O
3323;14;O
3341;15;O
3344;14;O
3345;34;O
3364;15;O
3370;33;O
3374;15;O
3395;15;O
3421;15;O
3424;15;O
3427;23;O
3441;14;O
3446;16;O
3449;23;O
3454;17;O
3471;14;O
3492;14;O
3495;14;O
3515;14;O
3532;14;O
3545;15;O
3558;17;O
3574;16;O
3582;14;O
3585;14;O
3593;15;O
3595;35;O
3605;20;O
3612;18;O
3623;14;O
3640;16;O
3674;15;O
3680;30;O
3684;15;O
3707;15;O
3717;15;O
3727;15;O
3732;34;O
3736;16;O
3746;16;O
3775;30;O
3789;13;O
3800;20;O
3808;18;O
3817;22;O
3823;17;O
3841;15;O
3843;15;O
3852;17;O
3863;15;O
3866;15;O
3871;34;O
3876;17;O
3890;38;O
3908;15;O
3925;16;O
3939;16;O
3944;29;O
3957;22;O
3965;16;O
3985;16;O
4000;16;O
4013;18;O
4014;15;O
4019;20;O
4024;14;O
4034;14;O
4086;14;O
4087;14;O
4118;15;O
4131;31;O
4142;18;O
4166;16;O
4168;14;O
4182;18;O
4189;29;O
4195;20;O
4208;33;O
4211;16;O
4233;14;O
4243;15;O
4253;14;O
4263;16;O
4273;14;O
4284;17;O
4292;15;O
4315;16;O
4324;14;O
4334;16;O
4336;16;O
4346;21;O
4352;20;O
4372;13;O
4410;28;O
4410;18;O
4453;14;O
4486;17;O
4490;27;O
4511;28;O
4525;15;O
4535;14;O
4553;16;O
4559;18;O
4564;17;O
4572;16;O
