#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
0;0;0;0;2;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0
59.91;0;0;0;2;0/59.91;0/53.65,1/59.91;0/0;0/59.91,1/59.91;0/0;0/37,1/38;0/0;0/39,1/42;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/1,1/0
119.88;0;9;0;2;0/119.88;0/62.36,1/67.56;0/0;0/119.88,1/119.88;0/0;0/34,1/38;0/0;0/37,1/39;0/0;0/0,1/0;0/0;0/4,1/5;0/0;0/6,1/6
179.96;0;12;0;2;0/179.96;0/63.24,1/85.23;0/0;0/179.96,1/179.96;0/0;0/25,1/42;0/0;0/31,1/42;0/0;0/0,1/0;0/0;0/5,1/7;0/0;0/12,1/10
240;0;15;0;2;0/240;0/65.1,1/125.83;0/0;0/240,1/240;0/0;0/32,1/38;0/0;0/36,1/40;0/0;0/0,1/0;0/0;0/7,1/8;0/0;0/18,1/12
299.82;0;22;0;2;0/299.82;0/66.26,1/126.69;0/0;0/299.82,1/299.82;0/0;0/31,1/34;0/0;0/34,1/36;0/0;0/0,1/0;0/0;0/10,1/12;0/0;0/24,1/18
359.84;0;25;0;2;0/359.84;0/67.95,1/127.62;0/0;0/359.84,1/359.84;0/0;0/28,1/27;0/0;0/31,1/30;0/0;0/0,1/0;0/0;0/12,1/13;0/0;0/30,1/24
419.89;0;33;0;2;0/419.89;0/69.45,1/133.39;0/0;0/419.89,1/419.89;0/0;0/37,1/30;0/0;0/40,1/33;0/0;0/0,1/0;0/0;0/16,1/17;0/0;0/36,1/29
479.76;0;41;0;2;0/479.76;0/71.31,1/136.66;0/0;0/479.76,1/479.76;0/0;0/40,1/30;0/0;0/40,1/36;0/0;0/0,1/0;0/0;0/21,1/20;0/0;0/42,1/35
539.64;0;43;0;2;0/539.64;0/113.36,1/137.86;0/0;0/539.64,1/539.64;0/0;0/43,1/27;0/0;0/44,1/32;0/0;0/0,1/0;0/0;0/22,1/21;0/0;0/44,1/41
599.6;0;48;0;2;0/599.6;0/145.83,1/138.86;0/0;0/599.6,1/599.6;0/0;0/43,1/22;0/0;0/44,1/26;0/0;0/0,1/0;0/0;0/24,1/24;0/0;0/47,1/47
659.7;0;54;0;2;0/659.7;0/179.97,1/140.28;0/0;0/659.7,1/659.7;0/0;0/37,1/25;0/0;0/42,1/26;0/0;0/0,1/0;0/0;0/26,1/28;0/0;0/49,1/53
719.8;0;58;0;2;0/719.8;0/181.56,1/161.7;0/0;0/719.8,1/719.8;0/0;0/35,1/26;0/0;0/39,1/28;0/0;0/0,1/0;0/0;0/28,1/30;0/0;0/55,1/57
779.99;0;63;0;2;0/779.99;0/182.94,1/162.91;0/0;0/779.99,1/779.99;0/0;0/30,1/25;0/0;0/33,1/28;0/0;0/0,1/0;0/0;0/31,1/32;0/0;0/61,1/63
840;0;68;0;2;0/840;0/184.15,1/164.45;0/0;0/840,1/840;0/0;0/24,1/25;0/0;0/27,1/28;0/0;0/0,1/0;0/0;0/33,1/35;0/0;0/67,1/69
899.99;0;76;0;2;0/899.99;0/191.18,1/166.45;0/0;0/899.99,1/899.99;0/0;0/25,1/25;0/0;0/27,1/28;0/0;0/0,1/0;0/0;0/38,1/38;0/0;0/73,1/75
959.98;0;81;0;2;0/959.98;0/213.99,1/168.1;0/0;0/959.98,1/959.98;0/0;0/25,1/21;0/0;0/27,1/25;0/0;0/0,1/0;0/0;0/41,1/40;0/0;0/76,1/81
1019.84;0;87;0;2;0/1019.84;0/244.23,1/172.24;0/0;0/1019.84,1/1019.84;0/0;0/26,1/28;0/0;0/29,1/29;0/0;0/0,1/0;0/0;0/43,1/44;0/0;0/80,1/86
1079.84;0;92;0;2;0/1079.84;0/245.62,1/207.34;0/0;0/1079.84,1/1079.84;0/0;0/20,1/29;0/0;0/23,1/30;0/0;0/0,1/0;0/0;0/45,1/47;0/0;0/86,1/89
1139.97;0;94;0;2;0/1139.97;0/247.25,1/253.02;0/0;0/1139.97,1/1139.97;0/0;0/21,1/27;0/0;0/24,1/29;0/0;0/0,1/0;0/0;0/46,1/48;0/0;0/92,1/90
1199.98;0;98;0;2;0/1199.98;0/248.98,1/273.2;0/0;0/1199.98,1/1199.98;0/0;0/23,1/35;0/0;0/28,1/35;0/0;0/0,1/0;0/0;0/47,1/51;0/0;0/97,1/94
1259.63;0;102;0;2;0/1259.63;0/250.89,1/318.71;0/0;0/1259.63,1/1259.63;0/0;0/30,1/30;0/0;0/33,1/33;0/0;0/0,1/0;0/0;0/50,1/52;0/0;0/103,1/96
1319.77;0;107;0;2;0/1319.77;0/268.49,1/319.75;0/0;0/1319.77,1/1319.77;0/0;0/34,1/25;0/0;0/34,1/30;0/0;0/0,1/0;0/0;0/53,1/54;0/0;0/108,1/102
1379.79;0;110;0;2;0/1379.79;0/291.48,1/321.76;0/0;0/1379.79,1/1379.79;0/0;0/31,1/25;0/0;0/34,1/28;0/0;0/0,1/0;0/0;0/54,1/56;0/0;0/111,1/108
1439.94;0;115;0;2;0/1439.94;0/292.48,1/323.33;0/0;0/1439.94,1/1439.94;0/0;0/25,1/27;0/0;0/28,1/29;0/0;0/0,1/0;0/0;0/56,1/59;0/0;0/117,1/114
1499.75;0;118;0;2;0/1499.75;0/294.05,1/357.38;0/0;0/1499.75,1/1499.75;0/0;0/31,1/27;0/0;0/34,1/30;0/0;0/0,1/0;0/0;0/58,1/60;0/0;0/123,1/116
1559.98;0;124;0;2;0/1559.98;0/311.69,1/369.85;0/0;0/1559.98,1/1559.98;0/0;0/35,1/28;0/0;0/37,1/31;0/0;0/0,1/0;0/0;0/61,1/63;0/0;0/128,1/121
1619.86;0;131;0;2;0/1619.86;0/331.4,1/378.86;0/0;0/1619.86,1/1619.86;0/0;0/33,1/27;0/0;0/36,1/28;0/0;0/0,1/0;0/0;0/64,1/67;0/0;0/132,1/127
1679.75;0;137;0;2;0/1679.75;0/333.03,1/382.02;0/0;0/1679.75,1/1679.75;0/0;0/34,1/23;0/0;0/36,1/26;0/0;0/0,1/0;0/0;0/67,1/70;0/0;0/138,1/132
1739.8;0;139;0;2;0/1739.8;0/334.45,1/410.3;0/0;0/1739.8,1/1739.8;0/0;0/29,1/31;0/0;0/34,1/31;0/0;0/0,1/0;0/0;0/67,1/72;0/0;0/144,1/135
1799.94;0;145;0;2;0/1799.94;0/336.07,1/431.57;0/0;0/1799.94,1/1799.94;0/0;0/32,1/25;0/0;0/34,1/27;0/0;0/0,1/0;0/0;0/71,1/74;0/0;0/150,1/139
1859.64;0;151;0;2;0/1859.64;0/367.82,1/433.3;0/0;0/1859.64,1/1859.64;0/0;0/36,1/28;0/0;0/38,1/31;0/0;0/0,1/0;0/0;0/74,1/77;0/0;0/153,1/145
1919.99;0;158;0;2;0/1919.99;0/369.43,1/434.89;0/0;0/1919.99,1/1919.99;0/0;0/39,1/31;0/0;0/40,1/35;0/0;0/0,1/0;0/0;0/78,1/80;0/0;0/159,1/151
1979.73;0;162;0;2;0/1979.73;0/370.61,1/436.19;0/0;0/1979.73,1/1979.73;0/0;0/33,1/29;0/0;0/34,1/33;0/0;0/0,1/0;0/0;0/80,1/82;0/0;0/165,1/157
2039.64;0;166;0;2;0/2039.64;0/372.35,1/437.96;0/0;0/2039.64,1/2039.64;0/0;0/29,1/34;0/0;0/31,1/37;0/0;0/0,1/0;0/0;0/82,1/84;0/0;0/170,1/163
2099.74;0;173;0;2;0/2099.74;0/392.89,1/439.12;0/0;0/2099.74,1/2099.74;0/0;0/27,1/31;0/0;0/30,1/34;0/0;0/0,1/0;0/0;0/85,1/88;0/0;0/174,1/169
2159.59;0;179;0;2;0/2159.59;0/399.32,1/441.06;0/0;0/2159.59,1/2159.59;0/0;0/28,1/33;0/0;0/33,1/34;0/0;0/0,1/0;0/0;0/87,1/92;0/0;0/180,1/175
2219.88;0;181;0;2;0/2219.88;0/400.77,1/476.61;0/0;0/2219.88,1/2219.88;0/0;0/25,1/33;0/0;0/29,1/34;0/0;0/0,1/0;0/0;0/88,1/93;0/0;0/186,1/178
2279.92;0;189;0;2;0/2279.92;0/402.14,1/489.12;0/0;0/2279.92,1/2279.92;0/0;0/33,1/30;0/0;0/36,1/33;0/0;0/0,1/0;0/0;0/93,1/96;0/0;0/192,1/182
