#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;0.7;18;0;0;0;0;0;0;0;0;0
599.6;0.69;18;0;0;0;0;0;0;0;0;0
1199.98;0.69;18;0;0;0;0;0;0;0;0;0
1799.94;0.68;18;0;0;0;0;0;0;0;0;0
2399.63;0.68;18;0;0;0;0;0;0;0;0;0
2999.84;0.67;18;0;0;0;0;0;0;0;0;0
3599.96;0.67;18;0;0;0;0;0;0;0;0;0
4199.97;0.66;18;0;0;0;0;0;0;0;0;0
4799.82;0.65;18;0;0;0;0;0;0;0;0;0
5399.63;0.65;18;0;0;0;0;0;0;0;0;0
5999.63;0.64;18;0;0;0;0;0;0;0;0;0
6599.64;0.64;18;0;0;0;0;0;0;0;0;0
7199.77;0.63;18;0;0;0;0;0;0;0;0;0
7799.99;0.62;18;0;0;0;0;0;0;0;0;0
8399.79;0.62;18;0;0;0;0;0;0;0;0;0
8999.76;0.61;18;0;0;0;0;0;0;0;0;0
9599.82;0.61;18;0;0;0;0;0;0;0;0;0
10199.85;0.6;18;0;0;0;0;0;0;0;0;0
10799.82;0.6;18;0;0;0;0;0;0;0;0;0
11399.82;0.6;18;0;0;0;0;0;0;0;0;0
11999.82;0.6;18;0;0;0;0;0;0;0;0;0
12599.82;0.6;18;0;0;0;0;0;0;0;0;0
13199.82;0.6;18;0;0;0;0;0;0;0;0;0
13799.82;0.6;18;0;0;0;0;0;0;0;0;0
14399.82;0.6;18;0;0;0;0;0;0;0;0;0
14999.82;0.6;18;0;0;0;0;0;0;0;0;0
15599.82;0.6;18;0;0;0;0;0;0;0;0;0
16199.82;0.6;18;0;0;0;0;0;0;0;0;0
16799.82;0.6;18;0;0;0;0;0;0;0;0;0
17399.82;0.6;18;0;0;0;0;0;0;0;0;0
17999.82;0.6;18;0;0;0;0;0;0;0;0;0
18599.82;0.6;18;0;0;0;0;0;0;0;0;0
19199.82;0.6;18;0;0;0;0;0;0;0;0;0
19799.82;0.6;18;0;0;0;0;0;0;0;0;0
20399.82;0.6;18;0;0;0;0;0;0;0;0;0
20999.82;0.6;18;0;0;0;0;0;0;0;0;0
21599.82;0.6;18;0;0;0;0;0;0;0;0;0
22199.82;0.6;18;0;0;0;0;0;0;0;0;0
22799.82;0.6;18;0;0;0;0;0;0;0;0;0
23399.82;0.6;18;0;0;0;0;0;0;0;0;0
23999.82;0.6;18;0;0;0;0;0;0;0;0;0
24599.82;0.6;18;0;0;0;0;0;0;0;0;0
25199.82;0.6;18;0;0;0;0;0;0;0;0;0
25799.82;0.6;18;0;0;0;0;0;0;0;0;0
26399.82;0.6;18;0;0;0;0;0;0;0;0;0
26999.82;0.6;18;0;0;0;0;0;0;0;0;0
27599.82;0.6;18;0;0;0;0;0;0;0;0;0
28199.82;0.6;18;0;0;0;0;0;0;0;0;0
28799.82;0.6;18;0;0;0;0;0;0;0;0;0
29399.82;0.6;18;0;0;0;0;0;0;0;0;0
29999.82;0.6;18;0;0;0;0;0;0;0;0;0
