#TimeStamp;TripTime;Type
69;30;O
72;34;O
74;32;O
86;42;O
86;34;O
93;47;O
99;37;O
103;45;O
105;32;O
106;54;O
120;25;O
126;42;O
126;15;O
132;24;O
145;17;O
156;14;O
177;16;O
197;37;O
202;20;O
205;14;O
208;20;O
223;15;O
224;13;O
233;16;O
243;15;O
256;18;O
256;15;O
267;16;O
279;18;O
284;13;O
294;13;O
306;14;O
314;16;O
324;13;O
335;17;O
350;37;O
364;12;O
366;18;O
395;13;O
426;14;O
436;26;O
444;21;O
454;21;O
454;16;O
463;14;O
483;15;O
497;19;O
503;20;O
505;17;O
515;16;O
517;14;O
528;14;O
538;27;O
545;12;O
557;27;O
566;12;O
588;14;O
614;20;O
617;18;O
624;20;O
624;15;O
634;15;O
655;15;O
665;19;O
672;15;O
715;14;O
720;36;O
776;16;O
785;51;O
798;17;O
804;38;O
804;51;O
808;17;O
817;32;O
822;22;O
826;16;O
835;28;O
849;28;O
861;14;O
885;19;O
888;17;O
888;27;O
908;43;O
910;13;O
931;13;O
955;17;O
959;27;O
965;14;O
967;15;O
976;18;O
986;38;O
986;15;O
1017;19;O
1019;27;O
1028;19;O
1029;28;O
1037;19;O
1040;28;O
1057;19;O
1057;15;O
1068;19;O
1087;15;O
1097;19;O
1098;15;O
1118;19;O
1120;27;O
1126;17;O
1127;14;O
1138;19;O
1142;45;O
1158;18;O
1158;15;O
1213;19;O
1214;14;O
1229;15;O
1239;19;O
1239;16;O
1259;20;O
1261;28;O
1269;20;O
1272;28;O
1278;18;O
1279;15;O
1281;43;O
1289;19;O
1289;15;O
1319;19;O
1319;15;O
1327;17;O
1328;14;O
1349;19;O
1352;28;O
1368;23;O
1368;29;O
1383;18;O
1392;17;O
1403;22;O
1435;24;O
1443;42;O
1444;29;O
1445;24;O
1458;25;O
1474;13;O
1479;28;O
1490;19;O
1491;15;O
1500;19;O
1502;16;O
1508;17;O
1516;14;O
1525;13;O
1541;15;O
1553;17;O
1571;15;O
1581;15;O
1582;20;O
1592;19;O
1601;18;O
1601;14;O
1612;20;O
1621;19;O
1622;15;O
1631;31;O
1638;14;O
1646;13;O
1671;15;O
1693;13;O
1702;14;O
1723;13;O
1724;17;O
1732;15;O
1751;19;O
1752;15;O
1762;19;O
1784;13;O
1792;15;O
1801;14;O
1832;14;O
1834;13;O
1842;14;O
1844;14;O
1854;16;O
1856;14;O
1865;13;O
1893;15;O
1893;19;O
1902;14;O
1913;15;O
1915;14;O
1933;14;O
1967;28;O
1976;13;O
1976;45;O
1986;58;O
1987;15;O
1992;33;O
2005;12;O
2016;27;O
2026;17;O
2027;30;O
2027;14;O
2036;13;O
2065;16;O
2068;29;O
2077;47;O
2087;17;O
2098;15;O
2117;28;O
2128;14;O
2146;15;O
2149;29;O
2156;32;O
2167;35;O
2167;14;O
2175;25;O
2182;16;O
2192;18;O
2194;17;O
2198;36;O
2205;21;O
2218;17;O
2240;16;O
2241;17;O
2245;44;O
2254;19;O
2280;15;O
2300;15;O
2324;19;O
2329;19;O
2332;17;O
2339;19;O
2343;18;O
2349;18;O
2350;15;O
2350;32;O
2360;15;O
2360;19;O
2368;18;O
2380;19;O
2383;18;O
2388;17;O
2396;21;O
2399;13;O
2410;15;O
2430;14;O
2445;19;O
2447;15;O
2451;15;O
2465;14;O
2486;20;O
2488;17;O
2492;16;O
2493;32;O
2500;14;O
2515;14;O
2540;14;O
2560;19;O
2561;14;O
2576;19;O
2576;14;O
2587;17;O
2587;16;O
2596;14;O
2616;33;O
2619;17;O
2627;15;O
2634;25;O
2649;17;O
2650;14;O
2678;16;O
2690;29;O
2695;19;O
2696;24;O
2702;20;O
2710;14;O
2711;19;O
2723;20;O
2724;18;O
2727;28;O
2729;43;O
2732;19;O
2741;19;O
2751;25;O
2770;34;O
2770;16;O
2774;30;O
